TITLE,p(TT-TII-PD)_KBr
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,matsulab
DATE,24/01/19
TIME,15:36:17
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.1927
LASTX, 4000.6047
NPOINTS,    3736
FIRSTY,     0.04422
MAXY,     0.66816
MINY,     0.00100
XYDATA
3765.3315,0.00481963
3766.2959,0.0049736
3767.2600,0.00501404
3768.2244,0.00491936
3769.1885,0.00470627
3770.1528,0.00442405
3771.1169,0.00414306
3772.0813,0.003932
3773.0454,0.00383338
3774.0098,0.0038555
3774.9739,0.00397984
3775.9382,0.00416953
3776.9023,0.00437291
3777.8667,0.00453109
3778.8308,0.00460079
3779.7952,0.00458104
3780.7593,0.00450882
3781.7236,0.00442401
3782.6877,0.00434718
3783.6521,0.00428518
3784.6162,0.00424397
3785.5806,0.0042303
3786.5447,0.00424315
3787.5090,0.00426906
3788.4731,0.0042915
3789.4375,0.00430599
3790.4016,0.00432498
3791.3660,0.00436725
3792.3301,0.0044402
3793.2944,0.00452903
3794.2585,0.00460206
3795.2229,0.00463288
3796.1870,0.00462343
3797.1514,0.00460381
3798.1155,0.00460283
3799.0798,0.00461668
3800.0439,0.00460758
3801.0083,0.00454487
3801.9724,0.00445727
3802.9368,0.00441696
3803.9009,0.00445574
3804.8652,0.00451942
3805.8293,0.00449676
3806.7937,0.00429589
3807.7578,0.00394104
3808.7222,0.00359137
3809.6863,0.00341706
3810.6506,0.00348082
3811.6147,0.0037421
3812.5791,0.00410703
3813.5432,0.00445224
3814.5076,0.00464168
3815.4717,0.00458484
3816.4360,0.00431055
3817.4001,0.0039464
3818.3645,0.00361456
3819.3286,0.00338502
3820.2930,0.00330609
3821.2571,0.00341732
3822.2214,0.00370448
3823.1855,0.00407775
3824.1499,0.00442382
3825.1140,0.00465923
3826.0784,0.00474651
3827.0425,0.00469716
3828.0068,0.00456857
3828.9709,0.00444071
3829.9353,0.00437585
3830.8994,0.00439026
3831.8638,0.00446055
3832.8279,0.00455434
3833.7922,0.00465717
3834.7563,0.00477302
3835.7207,0.00489807
3836.6848,0.00498946
3837.6492,0.00496732
3838.6133,0.00477884
3839.5776,0.00447326
3840.5417,0.00417624
3841.5061,0.00398467
3842.4702,0.0039125
3843.4346,0.00391661
3844.3987,0.00394982
3845.3630,0.00399935
3846.3271,0.00409147
3847.2915,0.00426743
3848.2556,0.00455515
3849.2200,0.00495072
3850.1841,0.00540058
3851.1484,0.00576582
3852.1125,0.00579428
3853.0769,0.00527592
3854.0410,0.00444214
3855.0054,0.0038252
3855.9697,0.00361102
3856.9338,0.00366153
3857.8982,0.00381917
3858.8623,0.00399817
3859.8267,0.00416738
3860.7908,0.00432467
3861.7551,0.00447857
3862.7192,0.00463185
3863.6836,0.00476777
3864.6477,0.00485261
3865.6121,0.00485646
3866.5762,0.0047712
3867.5405,0.00461599
3868.5046,0.00443719
3869.4690,0.00429862
3870.4331,0.00424796
3871.3975,0.00427567
3872.3616,0.00432141
3873.3259,0.00433689
3874.2900,0.00432985
3875.2544,0.0043446
3876.2185,0.00441661
3877.1829,0.00454418
3878.1470,0.00468676
3879.1113,0.00478571
3880.0754,0.00480207
3881.0398,0.00474802
3882.0039,0.00467292
3882.9683,0.00460977
3883.9324,0.00454489
3884.8967,0.00444589
3885.8608,0.00431436
3886.8252,0.00420064
3887.7893,0.00415982
3888.7537,0.00420123
3889.7178,0.00427763
3890.6821,0.00431353
3891.6462,0.00426341
3892.6106,0.00416738
3893.5747,0.00412651
3894.5391,0.00420926
3895.5032,0.00440402
3896.4675,0.00463968
3897.4316,0.00481757
3898.3960,0.00484166
3899.3601,0.00466145
3900.3245,0.00431023
3901.2886,0.00388956
3902.2529,0.00350643
3903.2170,0.00323392
3904.1814,0.00311543
3905.1455,0.00316607
3906.1099,0.00335925
3907.0740,0.00362863
3908.0383,0.00389204
3909.0024,0.00407991
3909.9668,0.00416027
3910.9309,0.00415498
3911.8953,0.00413183
3912.8594,0.0041644
3913.8237,0.00428069
3914.7878,0.0044353
3915.7522,0.00452797
3916.7163,0.00446975
3917.6807,0.00426513
3918.6448,0.00403113
3919.6091,0.00391115
3920.5732,0.00396877
3921.5376,0.00415921
3922.5017,0.00436841
3923.4661,0.00447371
3924.4302,0.00440655
3925.3945,0.00419069
3926.3586,0.00391851
3927.3230,0.00368304
3928.2871,0.00353178
3929.2515,0.00346643
3930.2156,0.0034635
3931.1799,0.00349369
3932.1440,0.00353646
3933.1084,0.00358894
3934.0725,0.00366463
3935.0369,0.00378216
3936.0010,0.00395154
3936.9653,0.00416343
3937.9294,0.00438391
3938.8938,0.00455732
3939.8579,0.00462109
3940.8223,0.00453373
3941.7864,0.00430729
3942.7507,0.00401965
3943.7148,0.00378211
3944.6792,0.0036792
3945.6433,0.00373064
3946.6077,0.00389701
3947.5718,0.00410781
3948.5361,0.00429038
3949.5002,0.00439435
3950.4646,0.00440546
3951.4287,0.00433996
3952.3931,0.00422485
3953.3572,0.00408288
3954.3215,0.00393019
3955.2856,0.00377864
3956.2500,0.00363405
3957.2141,0.00349129
3958.1785,0.00333484
3959.1426,0.00315193
3960.1069,0.00295328
3961.0710,0.00278561
3962.0354,0.00271914
3962.9995,0.0028092
3963.9639,0.00305593
3964.9280,0.00339364
3965.8923,0.00371943
3966.8564,0.00394383
3967.8208,0.00403605
3968.7849,0.00403824
3969.7493,0.00403599
3970.7134,0.00409829
3971.6777,0.00422771
3972.6418,0.00435762
3973.6062,0.00439969
3974.5703,0.00430757
3975.5347,0.00410946
3976.4988,0.00388552
3977.4631,0.00370978
3978.4272,0.00360593
3979.3916,0.00354959
3980.3557,0.00350788
3981.3201,0.00347908
3982.2842,0.00349787
3983.2485,0.00360241
3984.2126,0.0037917
3985.1770,0.00401122
3986.1411,0.00417895
3987.1055,0.0042293
3988.0696,0.00414284
3989.0339,0.00394611
3989.9980,0.00369055
3990.9624,0.00343148
3991.9265,0.00322097
3992.8909,0.00310874
3993.8550,0.00313499
3994.8193,0.00330948
3995.7834,0.00359139
3996.7478,0.00389362
3997.7119,0.00411906
3998.6763,0.00420849
3999.6404,0.00416691
4000.6047,0.00412299

##### Extended Information
[コメント情報]
試料名,p(TT-TII-PD)_KBr
コメント
測定者,Nozaki
所属,matsulab
会社,東京工業大学

[データ情報]
作成日時,2024/01/19 15:36

データタイプ,等間隔データ
横軸,Wavenumber [cm-1]
縦軸,Abs
スタート,399.193 cm-1
エンド,4000.6 cm-1
データ間隔,0.964233 cm-1
データ数,3736    

[測定情報]
機種名,FT/IR-6300typeA
シリアル番号,A005961024

測定日時,2024/01/19 14:33

光源,標準光源
検出器,TGS
積算回数,256
分解,4 cm-1
ゼロフィリング,On
アポダイゼーション,Cosine
ゲイン,Auto (16)
アパーチャー,Auto (7.1 mm)
スキャンスピード,Auto (2 mm/sec)
フィルタ,Auto (10000 Hz)

