TITLE,PTSA_KBr
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,matsulab
DATE,24/01/19
TIME,16:43:55
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.1927
LASTX, 4000.6047
NPOINTS,    3736
FIRSTY,     0.05140
MAXY,     0.05159
MINY,     0.00100
XYDATA
3744.1184,0.0099189
3745.0828,0.00954727
3746.0469,0.00921804
3747.0112,0.0091429
3747.9753,0.00934097
3748.9397,0.00965712
3749.9038,0.00978847
3750.8682,0.00943069
3751.8323,0.00864529
3752.7966,0.00787917
3753.7607,0.00747133
3754.7251,0.00745875
3755.6892,0.00771455
3756.6536,0.00804487
3757.6177,0.00822324
3758.5820,0.00807712
3759.5461,0.00762918
3760.5105,0.00710957
3761.4746,0.00677233
3762.4390,0.00673626
3763.4031,0.00697572
3764.3674,0.00737926
3765.3315,0.00780507
3766.2959,0.00812626
3767.2600,0.00826234
3768.2244,0.00818287
3769.1885,0.00789255
3770.1528,0.00743043
3771.1169,0.00688487
3772.0813,0.00638158
3773.0454,0.00603374
3774.0098,0.00590113
3774.9739,0.00598606
3775.9382,0.00624532
3776.9023,0.00659638
3777.8667,0.00692566
3778.8308,0.00712774
3779.7952,0.00717026
3780.7593,0.00711203
3781.7236,0.00704125
3782.6877,0.0070078
3783.6521,0.00700706
3784.6162,0.0070014
3785.5806,0.00695277
3786.5447,0.00684954
3787.5090,0.00671413
3788.4731,0.00658952
3789.4375,0.00651841
3790.4016,0.00652855
3791.3660,0.00662749
3792.3301,0.00680339
3793.2944,0.00702906
3794.2585,0.00726878
3795.2229,0.00748978
3796.1870,0.00767426
3797.1514,0.00781993
3798.1155,0.00792284
3799.0798,0.00795721
3800.0439,0.00788192
3801.0083,0.00769303
3801.9724,0.00747893
3802.9368,0.00737495
3803.9009,0.00744061
3804.8652,0.00760546
3805.8293,0.00770627
3806.7937,0.00757331
3807.7578,0.00716294
3808.7222,0.00663345
3809.6863,0.0062268
3810.6506,0.00609174
3811.6147,0.00624586
3812.5791,0.00662635
3813.5432,0.00712366
3814.5076,0.007594
3815.4717,0.00790666
3816.4360,0.00803046
3817.4001,0.00804656
3818.3645,0.00804424
3819.3286,0.0080316
3820.2930,0.00795126
3821.2571,0.0077757
3822.2214,0.00757652
3823.1855,0.00746196
3824.1499,0.00747253
3825.1140,0.00756889
3826.0784,0.00768052
3827.0425,0.00775154
3828.0068,0.00776816
3828.9709,0.00776191
3829.9353,0.00778552
3830.8994,0.00787916
3831.8638,0.00805347
3832.8279,0.00829762
3833.7922,0.00859845
3834.7563,0.00894958
3835.7207,0.00933764
3836.6848,0.00971022
3837.6492,0.00995709
3838.6133,0.00995632
3839.5776,0.0096763
3840.5417,0.0092099
3841.5061,0.00869196
3842.4702,0.00821953
3843.4346,0.00784509
3844.3987,0.0076022
3845.3630,0.0075198
3846.3271,0.00762003
3847.2915,0.00791412
3848.2556,0.00840495
3849.2200,0.00908924
3850.1841,0.0099416
3851.1484,0.0108505
3852.1125,0.0114935
3853.0769,0.0113623
3854.0410,0.0103572
3855.0054,0.00913051
3855.9697,0.00825796
3856.9338,0.00783052
3857.8982,0.00775239
3858.8623,0.0079398
3859.8267,0.00833912
3860.7908,0.00888371
3861.7551,0.00944604
3862.7192,0.00983845
3863.6836,0.0099179
3864.6477,0.00972077
3865.6121,0.00944233
3866.5762,0.00927915
3867.5405,0.00932095
3868.5046,0.00953608
3869.4690,0.00979249
3870.4331,0.0099069
3871.3975,0.00974457
3872.3616,0.00931655
3873.3259,0.00877228
3874.2900,0.00829879
3875.2544,0.0080336
3876.2185,0.0080386
3877.1829,0.00830786
3878.1470,0.00877671
3879.1113,0.00932781
3880.0754,0.00981719
3881.0398,0.0101339
3882.0039,0.0102469
3882.9683,0.0101794
3883.9324,0.00994995
3884.8967,0.009572
3885.8608,0.00911309
3886.8252,0.0087176
3887.7893,0.00853639
3888.7537,0.00863473
3889.7178,0.00895086
3890.6821,0.00930172
3891.6462,0.0094563
3892.6106,0.00930513
3893.5747,0.00897304
3894.5391,0.00870108
3895.5032,0.00866252
3896.4675,0.00891085
3897.4316,0.00941155
3898.3960,0.0100711
3899.3601,0.0107586
3900.3245,0.0113398
3901.2886,0.0117052
3902.2529,0.0117619
3903.2170,0.0114347
3904.1814,0.0107376
3905.1455,0.00983238
3906.1099,0.00895349
3907.0740,0.00827204
3908.0383,0.00784329
3909.0024,0.00764128
3909.9668,0.0076125
3910.9309,0.00771549
3911.8953,0.0079388
3912.8594,0.00829248
3913.8237,0.00877398
3914.7878,0.00932467
3915.7522,0.00980688
3916.7163,0.0100433
3917.6807,0.00993708
3918.6448,0.00958469
3919.6091,0.00923481
3920.5732,0.00911406
3921.5376,0.00929036
3922.5017,0.00964908
3923.4661,0.0099564
3924.4302,0.00999499
3925.3945,0.0097207
3926.3586,0.00930258
3927.3230,0.00899232
3928.2871,0.00895669
3929.2515,0.00919618
3930.2156,0.00955123
3931.1799,0.00977886
3932.1440,0.00969639
3933.1084,0.00930911
3934.0725,0.00879237
3935.0369,0.00835287
3936.0010,0.00812032
3936.9653,0.00813135
3937.9294,0.00835888
3938.8938,0.00873701
3939.8579,0.009169
3940.8223,0.00953521
3941.7864,0.00972765
3942.7507,0.00971303
3943.7148,0.00957199
3944.6792,0.00945608
3945.6433,0.00948628
3946.6077,0.00967281
3947.5718,0.00990129
3948.5361,0.00999047
3949.5002,0.00980626
3950.4646,0.00936452
3951.4287,0.00882641
3952.3931,0.00838695
3953.3572,0.0081644
3954.3215,0.00816489
3955.2856,0.00831256
3956.2500,0.0085064
3957.2141,0.00866964
3958.1785,0.0087678
3959.1426,0.00879494
3960.1069,0.0087528
3961.0710,0.00864692
3962.0354,0.00849958
3962.9995,0.00835795
3963.9639,0.0082793
3964.9280,0.00830141
3965.8923,0.00842246
3966.8564,0.00860512
3967.8208,0.00879975
3968.7849,0.00896986
3969.7493,0.00910254
3970.7134,0.00919838
3971.6777,0.00925252
3972.6418,0.00924663
3973.6062,0.00916116
3974.5703,0.00899774
3975.5347,0.00879096
3976.4988,0.00859581
3977.4631,0.00845872
3978.4272,0.00839412
3979.3916,0.00838257
3980.3557,0.00838825
3981.3201,0.00838123
3982.2842,0.00835081
3983.2485,0.00830401
3984.2126,0.00825416
3985.1770,0.0082097
3986.1411,0.00817078
3987.1055,0.00813308
3988.0696,0.00809396
3989.0339,0.0080566
3989.9980,0.00803057
3990.9624,0.00802883
3991.9265,0.00806214
3992.8909,0.00813215
3993.8550,0.00822656
3994.8193,0.00831991
3995.7834,0.00838212
3996.7478,0.00839178
3997.7119,0.00834672
3998.6763,0.00826515
3999.6404,0.00817701
4000.6047,0.00809572

##### Extended Information
[コメント情報]
試料名,PTSA_KBr
コメント
測定者,Nozaki
所属,matsulab
会社,東京工業大学

[データ情報]
作成日時,2024/01/19 16:43

データタイプ,等間隔データ
横軸,Wavenumber [cm-1]
縦軸,Abs
スタート,399.193 cm-1
エンド,4000.6 cm-1
データ間隔,0.964233 cm-1
データ数,3736    

[測定情報]
機種名,FT/IR-6300typeA
シリアル番号,A005961024

測定日時,2024/01/19 16:37

光源,標準光源
検出器,TGS
積算回数,256
分解,4 cm-1
ゼロフィリング,On
アポダイゼーション,Cosine
ゲイン,Auto (16)
アパーチャー,Auto (7.1 mm)
スキャンスピード,Auto (2 mm/sec)
フィルタ,Auto (10000 Hz)

