imine polymer 0% TFA,,imine polymer 0.017% TFA,,imine polymer 0.05% TFA,,imine polymer 0.25% TFA,,imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
525.333313,0.4979781806,525.333313,0.03332416341,525.333313,0.09232414514,525.333313,0.2263538688,525.333313,0.0275540892,
524.666687,0.5078115463,524.666687,0.03345577419,524.666687,0.09490331262,524.666687,0.2306057662,524.666687,0.02763355896,
524,0.5173968077,524,0.03360652551,524,0.0974464342,524,0.2347522527,524,0.0277969297,
523.333313,0.5269765258,523.333313,0.03360437229,523.333313,0.1000170559,523.333313,0.2388730794,523.333313,0.02785792388,
522.666687,0.5365623832,522.666687,0.03372269496,522.666687,0.1026691124,522.666687,0.2430413365,522.666687,0.02796549723,
522,0.5461075902,522,0.03383081034,522,0.1053544208,522,0.2471731007,522,0.02804054134,
521.333313,0.5554528832,521.333313,0.03388294578,521.333313,0.1080609858,521.333313,0.2512957752,521.333313,0.02810270153,
520.666687,0.564483583,520.666687,0.03404260799,520.666687,0.1108018979,520.666687,0.2552799881,520.666687,0.02827591822,
520,0.5737638474,520,0.03416362777,520,0.1135535985,520,0.259341836,520,0.02838296071,
519.333313,0.5826898217,519.333313,0.03426742554,519.333313,0.1162702963,519.333313,0.2633193433,519.333313,0.02843206935,
518.666687,0.5917314291,518.666687,0.03433039784,518.666687,0.1191033125,518.666687,0.2672803402,518.666687,0.02852740139,
518,0.600509882,518,0.03453501314,518,0.1219459176,518,0.2712329328,518,0.02864293754,
517.333313,0.6093136072,517.333313,0.0346284993,517.333313,0.1247826517,517.333313,0.2751914859,517.333313,0.02874188311,
516.666687,0.6181513667,516.666687,0.03473484889,516.666687,0.1276216209,516.666687,0.2791548669,516.666687,0.0288433414,
516,0.6268583536,516,0.03480439633,516,0.130491063,516,0.2830547094,516,0.02889189497,
515.333313,0.6356284022,515.333313,0.03496333212,515.333313,0.1334701329,515.333313,0.2870432138,515.333313,0.02906697616,
514.666687,0.6440610886,514.666687,0.03506861255,514.666687,0.1363277435,514.666687,0.2908169329,514.666687,0.02916632406,
514,0.6525598764,514,0.03521116823,514,0.139239192,514,0.2947195172,514,0.02925046347,
513.333313,0.6610049605,513.333313,0.03528957814,513.333313,0.1421517283,513.333313,0.298556298,513.333313,0.0293505732,
512.666687,0.6696361303,512.666687,0.03547566012,512.666687,0.1451381296,512.666687,0.3024688363,512.666687,0.02943322435,
512,0.6780695319,512,0.0355485566,512,0.1480789483,512,0.3063358366,512,0.02956421487,
511.3333435,0.6865230203,511.3333435,0.03570433706,511.3333435,0.1510918289,511.3333435,0.3102435768,511.3333435,0.02965261787,
510.666687,0.6948487163,510.666687,0.03583748639,510.666687,0.1540632993,510.666687,0.3140251637,510.666687,0.02976138517,
510,0.7032802701,510,0.03590437025,510,0.1570462435,510,0.3178679943,510,0.02983466163,
509.3333435,0.7117542028,509.3333435,0.03605892882,509.3333435,0.1601850539,509.3333435,0.3218483627,509.3333435,0.02992320247,
508.666687,0.7201098204,508.666687,0.03618602455,508.666687,0.1631529331,508.666687,0.3256372511,508.666687,0.03004746139,
508,0.7284110785,508,0.03636981547,508,0.1661700904,508,0.3294621408,508,0.03015968576,
507.3333435,0.736389637,507.3333435,0.03649860993,507.3333435,0.1691793799,507.3333435,0.3331522942,507.3333435,0.03026802465,
506.666687,0.7446199656,506.666687,0.03652572259,506.666687,0.1721220911,506.666687,0.3369539678,506.666687,0.03033300303,
506,0.752758503,506,0.03671329096,506,0.175144732,506,0.3406659663,506,0.03046448715,
505.3333435,0.7608311772,505.3333435,0.03686379641,505.3333435,0.1781309396,505.3333435,0.344420135,505.3333435,0.03055565618,
504.666687,0.7688289285,504.666687,0.0369887054,504.666687,0.1811324358,504.666687,0.34807235,504.666687,0.03067498468,
504,0.7767063975,504,0.03710930794,504,0.184114188,504,0.3516573608,504,0.03081349283,
503.3333435,0.7845639586,503.3333435,0.03730705753,503.3333435,0.1870925128,503.3333435,0.355291456,503.3333435,0.03084128164,
502.666687,0.7923974991,502.666687,0.03746349737,502.666687,0.1901072413,502.666687,0.3589009643,502.666687,0.03100425191,
502,0.8001413345,502,0.03759783879,502,0.1931373477,502,0.3625282645,502,0.0311330203,
501.3333435,0.8077230453,501.3333435,0.03778507933,501.3333435,0.1960796863,501.3333435,0.3659734428,501.3333435,0.03122805618,
500.666687,0.8151540756,500.666687,0.03789287806,500.666687,0.1989628375,500.666687,0.3693158925,500.666687,0.03132940084,
500,0.8225078583,500,0.03807451203,500,0.2019662708,500,0.3727397323,500,0.03143007308,
499.3333435,0.8297964931,499.3333435,0.03824943304,499.3333435,0.2049004883,499.3333435,0.3760774434,499.3333435,0.03158722445,
498.666687,0.8367911577,498.666687,0.03840067238,498.666687,0.2078139782,498.666687,0.3792718351,498.666687,0.03166000172,
498,0.8436493278,498,0.03861638159,498,0.2107203156,498,0.3824863732,498,0.03181130067,
497.3333435,0.8503220677,497.3333435,0.03879189119,497.3333435,0.2135536075,497.3333435,0.3855310678,497.3333435,0.0318710804,
496.666687,0.8570247889,496.666687,0.03898587823,496.666687,0.2165197134,496.666687,0.3886276782,496.666687,0.03207476065,
496,0.863417387,496,0.03914504871,496,0.2193789184,496,0.3915354013,496,0.03208189458,
495.3333435,0.8696420789,495.3333435,0.03933066502,495.3333435,0.2222764045,495.3333435,0.3944265842,495.3333435,0.03229381889,
494.666687,0.8755924702,494.666687,0.03952562809,494.666687,0.2250587791,494.666687,0.3972110748,494.666687,0.03238554299,
494,0.8813092113,494,0.03970745951,494,0.2278576046,494,0.3998653591,494,0.03249887377,
493.3333435,0.8868464828,493.3333435,0.03987935558,493.3333435,0.2306597829,493.3333435,0.4024977982,493.3333435,0.03263869137,
492.666687,0.8922681808,492.666687,0.04012623429,492.666687,0.2334702015,492.666687,0.4050596058,492.666687,0.03273818642,
492,0.8974366784,492,0.04033445194,492,0.236259982,492,0.4074884951,492,0.03285976499,
491.3333435,0.90235883,491.3333435,0.04050156474,491.3333435,0.2390312552,491.3333435,0.4098295271,491.3333435,0.03297587484,
490.666687,0.9070128202,490.666687,0.04074430838,490.666687,0.2418508828,490.666687,0.4121615589,490.666687,0.03317501768,
490,0.9115267992,490,0.04084041715,490,0.2445861697,490,0.4143373966,490,0.03322863951,
489.3333435,0.9158722758,489.3333435,0.04106052965,489.3333435,0.2473602444,489.3333435,0.4164668024,489.3333435,0.03336480632,
488.666687,0.919922173,488.666687,0.04129413143,488.666687,0.2501196563,488.666687,0.4185131788,488.666687,0.03349681944,
488,0.9235572815,488,0.04143612832,488,0.2527636886,488,0.4204265773,488,0.0336040929,
487.3333435,0.9271427393,487.3333435,0.04165901989,487.3333435,0.2555520833,487.3333435,0.4223074913,487.3333435,0.03375472873,
486.666687,0.9304324389,486.666687,0.04183214158,486.666687,0.2582283914,486.666687,0.4240614176,486.666687,0.03388280421,
486,0.9335514307,486,0.04201631248,486,0.2609528899,486,0.4257103503,486,0.03397211805,
485.3333435,0.9363260865,485.3333435,0.04218795523,485.3333435,0.2636473775,485.3333435,0.42733863,485.3333435,0.03406623751,
484.666687,0.9389194846,484.666687,0.04234798998,484.666687,0.2662783861,484.666687,0.4288253188,484.666687,0.03416838869,
484,0.9412818551,484,0.04247391596,484,0.2689584196,484,0.430326581,484,0.03430594131,
483.3333435,0.943515718,483.3333435,0.04267241061,483.3333435,0.2716133296,483.3333435,0.4316897392,483.3333435,0.03435449302,
482.666687,0.945464313,482.666687,0.042874109,482.666687,0.2743279338,482.666687,0.4330144227,482.666687,0.03454190865,
482,0.9472221732,482,0.04296348989,482,0.2768852413,482,0.4342814684,482,0.03461773321,
481.3333435,0.9487096071,481.3333435,0.0430448018,481.3333435,0.2794419527,481.3333435,0.4353542924,481.3333435,0.03470187262,
480.666687,0.9500705004,480.666687,0.04318859801,480.666687,0.2820231318,480.666687,0.4364642501,480.666687,0.03482918814,
480,0.9512786269,480,0.04338876158,480,0.2846714854,480,0.4375573099,480,0.034983363,
479.3333435,0.9521669745,479.3333435,0.04353324696,479.3333435,0.287309885,479.3333435,0.4385520518,479.3333435,0.03506036103,
478.666687,0.9530190229,478.666687,0.04363790527,478.666687,0.2899284065,478.666687,0.4395596087,478.666687,0.03518188745,
478,0.9535835981,478,0.04375558719,478,0.2924221754,478,0.4403075576,478,0.03524769098,
477.3333435,0.9540177584,477.3333435,0.04388802126,477.3333435,0.2950194478,477.3333435,0.4411521554,477.3333435,0.03539841995,
476.666687,0.954308331,476.666687,0.0439924188,476.666687,0.2975655496,476.666687,0.4418889582,476.666687,0.0355136916,
476,0.9544457793,476,0.04412773624,476,0.3000965714,476,0.4425748289,476,0.03558013588,
475.3333435,0.9543555379,475.3333435,0.04420442134,475.3333435,0.3025675714,475.3333435,0.4432164431,475.3333435,0.03570669889,
474.666687,0.9541981816,474.666687,0.04432944953,474.666687,0.3049999475,474.666687,0.4438102543,474.666687,0.03585168347,
474,0.9538055658,474,0.0444099009,474,0.3073617816,474,0.4443751574,474,0.03583661467,
473.3333435,0.9534302354,473.3333435,0.04457876086,473.3333435,0.3098590672,473.3333435,0.444904089,473.3333435,0.03608165681,
472.666687,0.952755034,472.666687,0.04468791932,472.666687,0.3122642338,472.666687,0.445348531,472.666687,0.03614227846,
472,0.95200032,472,0.04475534707,472,0.3145247102,472,0.4456504285,472,0.03622052073,
471.3333435,0.9510807395,471.3333435,0.04491748288,471.3333435,0.3168482482,471.3333435,0.4460535049,471.3333435,0.03639692441,
470.666687,0.9500696659,470.666687,0.0450283885,470.666687,0.3191470504,470.666687,0.4462998211,470.666687,0.03649655357,
470,0.9488241673,470,0.04519280791,470,0.3214212358,470,0.4465115368,470,0.03658105433,
469.3333435,0.9475866556,469.3333435,0.04525043443,469.3333435,0.3236089349,469.3333435,0.4466629624,469.3333435,0.03670909256,
468.666687,0.9461280704,468.666687,0.04540117085,468.666687,0.3257195354,468.666687,0.4467884898,468.666687,0.03682141751,
468,0.944629848,468,0.04547862709,468,0.3278021812,468,0.4468464255,468,0.03689133003,
467.3333435,0.9428936839,467.3333435,0.04565270618,467.3333435,0.3298511803,467.3333435,0.4468273818,467.3333435,0.03703747317,
466.666687,0.9410607219,466.666687,0.04582512751,466.666687,0.3318061829,466.666687,0.446739465,466.666687,0.03718834743,
466,0.9390836358,466,0.04592098668,466,0.3337861001,466,0.4465557635,466,0.03727935627,
465.3333435,0.937045753,465.3333435,0.04610477015,465.3333435,0.3356275856,465.3333435,0.4464194477,465.3333435,0.03742549196,
464.666687,0.9348225594,464.666687,0.04616767168,464.666687,0.3373353779,464.666687,0.4461306334,464.666687,0.03751728684,
464,0.9324769974,464,0.04637952521,464,0.3390939534,464,0.4458405077,464,0.03768227249,
463.3333435,0.9300587177,463.3333435,0.04648568109,463.3333435,0.340701431,463.3333435,0.4454133809,463.3333435,0.03780651093,
462.666687,0.92741853,462.666687,0.04668209702,462.666687,0.3422768116,462.666687,0.4449614882,462.666687,0.03797708824,
462,0.9246562123,462,0.04677523673,462,0.3436773121,462,0.4444002807,462,0.03803212568,
461.3333435,0.9218997359,461.3333435,0.04695228487,461.3333435,0.3451109827,461.3333435,0.4438370764,461.3333435,0.03825200722,
460.666687,0.9189150333,460.666687,0.04717000574,460.666687,0.3463136256,460.666687,0.4431594014,460.666687,0.03830741718,
460,0.9158293605,460,0.0472580269,460,0.3474771082,460,0.4423979819,460,0.03845497221,
459.3333435,0.9125601053,459.3333435,0.04746406153,459.3333435,0.3485981226,459.3333435,0.4416027665,459.3333435,0.03856520355,
458.666687,0.9092470407,458.666687,0.04764942452,458.666687,0.3495779037,458.666687,0.4407310486,458.666687,0.03873585165,
458,0.9057808518,458,0.04780434817,458,0.3505997658,458,0.4397782981,458,0.03891809285,
457.3333435,0.9021005034,457.3333435,0.04797042534,457.3333435,0.351385802,457.3333435,0.4387261569,457.3333435,0.0390107967,
456.666687,0.8983666301,456.666687,0.04814530537,456.666687,0.3521841168,456.666687,0.4376344085,456.666687,0.03919006512,
456,0.8945387006,456,0.04835031554,456,0.3529043198,456,0.4365535378,456,0.03933981806,
455.3333435,0.8905387521,455.3333435,0.04848534241,455.3333435,0.353451252,455.3333435,0.4352990985,455.3333435,0.03948015347,
454.666687,0.8865827918,454.666687,0.04865712672,454.666687,0.3539389968,454.666687,0.4341033101,454.666687,0.03958114609,
454,0.8825113177,454,0.04884980619,454,0.3544325531,454,0.4328628182,454,0.03978864849,
453.3333435,0.8781849742,453.3333435,0.04894523695,453.3333435,0.3547830582,453.3333435,0.4314544797,453.3333435,0.03991340473,
452.666687,0.8738858104,452.666687,0.04914436489,452.666687,0.3550684154,452.666687,0.4300197065,452.666687,0.04002497345,
452,0.8693677187,452,0.04928970337,452,0.355261296,452,0.4285774231,452,0.04020241648,
451.3333435,0.8650248647,451.3333435,0.04942873493,451.3333435,0.3554604948,451.3333435,0.4271363318,451.3333435,0.04035743326,
450.666687,0.8604144454,450.666687,0.04961273447,450.666687,0.3556571901,450.666687,0.4255505502,450.666687,0.04053561017,
450,0.8556333184,450,0.04976414889,450,0.3556286395,450,0.424043864,450,0.04067888856,
449.3333435,0.8509162068,449.3333435,0.04990023002,449.3333435,0.3556970954,449.3333435,0.4224404097,449.3333435,0.04081394151,
448.666687,0.8460752368,448.666687,0.05008404702,448.666687,0.3557289541,448.666687,0.4208170176,448.666687,0.04106007516,
448,0.8412472606,448,0.05021659657,448,0.3556559086,448,0.4191486537,448,0.04113733023,
447.3333435,0.8362945318,447.3333435,0.05040723458,447.3333435,0.3556194305,447.3333435,0.4175057411,447.3333435,0.04135878757,
446.666687,0.8312925696,446.666687,0.05048524216,446.666687,0.3554997146,446.666687,0.4157558084,446.666687,0.04153355956,
446,0.8261441588,446,0.05062483251,446,0.3553867042,446,0.4140310287,446,0.0416572541,
445.3333435,0.8210499287,445.3333435,0.05073653907,445.3333435,0.3551796973,445.3333435,0.4122914374,445.3333435,0.04180862755,
444.666687,0.8159413934,444.666687,0.05086116865,444.666687,0.3550296426,444.666687,0.4104688466,444.666687,0.04202532396,
444,0.8106536865,444,0.05102390796,444,0.3548243046,444,0.4087507427,444,0.04220207408,
443.3333435,0.8054239154,443.3333435,0.05116591603,443.3333435,0.3546302319,443.3333435,0.4069255888,443.3333435,0.04239470884,
442.666687,0.8000901341,442.666687,0.05130208656,442.666687,0.3543990254,442.666687,0.4051183164,442.666687,0.04261403903,
442,0.7949013114,442,0.0514688082,442,0.3541310728,442,0.4033549428,442,0.04284279421,
441.3333435,0.7896487117,441.3333435,0.05160075799,441.3333435,0.3538762629,441.3333435,0.4016016722,441.3333435,0.04302839562,
440.666687,0.7844078541,440.666687,0.05175353959,440.666687,0.3535919785,440.666687,0.399846822,440.666687,0.04320501164,
440,0.7789767981,440,0.05186763778,440,0.3533114493,440,0.3980183899,440,0.04343359172,
439.3333435,0.7736312747,439.3333435,0.0519313775,439.3333435,0.3529738784,439.3333435,0.3961530328,439.3333435,0.04360994324,
438.666687,0.7683140635,438.666687,0.05215277895,438.666687,0.3527043164,438.666687,0.3943750858,438.666687,0.04389835894,
438,0.763104856,438,0.05229314044,438,0.3523850143,438,0.3926769793,438,0.04419599473,
437.3333435,0.7575587034,437.3333435,0.05241730809,437.3333435,0.3519923985,437.3333435,0.3907442391,437.3333435,0.04432991147,
436.666687,0.7521979213,436.666687,0.05252576619,436.666687,0.3515485227,436.666687,0.3888796866,436.666687,0.04458188638,
436,0.7466291189,436,0.05266248062,436,0.3510365784,436,0.3870139122,436,0.04482798278,
435.3333435,0.7413286567,435.3333435,0.05288004503,435.3333435,0.3506215811,435.3333435,0.3851545155,435.3333435,0.04514182359,
434.666687,0.7360795736,434.666687,0.05300242081,434.666687,0.350184232,434.666687,0.3833720386,434.666687,0.04539277777,
434,0.7307126522,434,0.05318984017,434,0.3495961726,434,0.3815088272,434,0.04562331736,
433.3333435,0.7254899144,433.3333435,0.05341431126,433.3333435,0.3489894271,433.3333435,0.3796161413,433.3333435,0.04596009105,
432.666687,0.7200499177,432.666687,0.05352012068,432.666687,0.3483245075,432.666687,0.3777398169,432.666687,0.04615397006,
432,0.7148376107,432,0.05366177484,432,0.3477019668,432,0.3759241998,432,0.04654615745,
431.3333435,0.7094287872,431.3333435,0.05379172787,431.3333435,0.3468780518,431.3333435,0.3740043044,431.3333435,0.04679994285,
430.666687,0.7042256594,430.666687,0.05394337699,430.666687,0.3460437655,430.666687,0.3721128404,430.666687,0.04717098922,
430,0.6988703012,430,0.05415105447,430,0.3452325761,430,0.3701712489,430,0.04751113057,
429.3333435,0.6935809255,429.3333435,0.05431629345,429.3333435,0.3442753553,429.3333435,0.3682173789,429.3333435,0.04781038687,
428.666687,0.6885743141,428.666687,0.05446757004,428.666687,0.3432791829,428.666687,0.3662870824,428.666687,0.04814446718,
428,0.6833634973,428,0.05460932851,428,0.3421944082,428,0.3643280864,428,0.04845862836,
427.3333435,0.6782324314,427.3333435,0.05478358269,427.3333435,0.3410384953,427.3333435,0.3623640537,427.3333435,0.04881913215,
426.666687,0.6729533672,426.666687,0.05492535606,426.666687,0.339795202,426.666687,0.3603417873,426.666687,0.0491235517,
426,0.6679417491,426,0.05512842163,426,0.3385296166,426,0.3583414555,426,0.04955261201,
425.3333435,0.6628802419,425.3333435,0.05541685596,425.3333435,0.3372135162,425.3333435,0.3563859761,425.3333435,0.04998235404,
424.666687,0.6578048468,424.666687,0.055512622,424.666687,0.3357910812,424.666687,0.3543296456,424.666687,0.05029756203,
424,0.6527170539,424,0.05569868907,424,0.3341993093,424,0.3522542119,424,0.05069755763,
423.3333435,0.6476921439,423.3333435,0.0559499003,423.3333435,0.3326554298,423.3333435,0.3501626253,423.3333435,0.0511168465,
422.666687,0.642665565,422.666687,0.05619401112,422.666687,0.3311021924,422.666687,0.348221302,422.666687,0.05161046609,
422,0.6377511024,422,0.05636035278,422,0.3293897808,422,0.3461160064,422,0.05196936429,
421.3333435,0.6329571605,421.3333435,0.05651066452,421.3333435,0.3276844621,421.3333435,0.3441447914,421.3333435,0.05236243457,
420.666687,0.6280942559,420.666687,0.05678093061,420.666687,0.325941056,420.666687,0.3420364261,420.666687,0.05284627527,
420,0.6233228445,420,0.05698371306,420,0.3241614997,420,0.339989692,420,0.05322126672,
419.3333435,0.6184418201,419.3333435,0.05730495974,419.3333435,0.3223112822,419.3333435,0.3380103111,419.3333435,0.05370381102,
418.666687,0.6138762236,418.666687,0.05751862377,418.666687,0.3205431998,418.666687,0.3359718025,418.666687,0.05419034883,
418,0.609092474,418,0.05772408843,418,0.3186830878,418,0.3339771926,418,0.05463181436,
417.3333435,0.6045800447,417.3333435,0.05797739327,417.3333435,0.316855222,417.3333435,0.3320374191,417.3333435,0.05510902405,
416.666687,0.599999249,416.666687,0.05822427198,416.666687,0.3150171936,416.666687,0.3300500214,416.666687,0.0555537492,
416,0.5954290032,416,0.05851960182,416,0.3131799996,416,0.3281512856,416,0.05605305731,
415.3333435,0.5910002589,415.3333435,0.0587557964,415.3333435,0.3113320768,415.3333435,0.3261379302,415.3333435,0.05649922416,
414.666687,0.586717844,414.666687,0.05906996131,414.666687,0.3095364571,414.666687,0.324360162,414.666687,0.05702482909,
414,0.5824313164,414,0.05936729163,414,0.307813555,414,0.3224825859,414,0.05751422048,
413.3333435,0.5780730844,413.3333435,0.05971433595,413.3333435,0.306103915,413.3333435,0.320735544,413.3333435,0.05804120749,
412.666687,0.5739693046,412.666687,0.05995608121,412.666687,0.3044262826,412.666687,0.318919003,412.666687,0.05853900313,
412,0.5698187351,412,0.06030151248,412,0.3027452826,412,0.3172472417,412,0.05897343904,
411.3333435,0.5658484697,411.3333435,0.06060950831,411.3333435,0.3011934161,411.3333435,0.3155333996,411.3333435,0.05955258012,
410.666687,0.5618830919,410.666687,0.0609754771,410.666687,0.2996554673,410.666687,0.3139200211,410.666687,0.06007818133,
410,0.5579993725,410,0.06135078892,410,0.2982222736,410,0.31231457,410,0.06065442413,
409.3333435,0.5542454123,409.3333435,0.06169402227,409.3333435,0.2967520058,409.3333435,0.3107959926,409.3333435,0.06121641025,
408.666687,0.5504206419,408.666687,0.06202970073,408.666687,0.2953794599,408.666687,0.3092135191,408.666687,0.06172033772,
408,0.5469279289,408,0.06245123222,408,0.2941678762,408,0.3078467846,408,0.06233877316,
407.3333435,0.5434470773,407.3333435,0.06289026141,407.3333435,0.292881906,407.3333435,0.3064948022,407.3333435,0.06290052086,
406.666687,0.5400671959,406.666687,0.06337936223,406.666687,0.2917696238,406.666687,0.3052414358,406.666687,0.06350746006,
406,0.5364966989,406,0.06372336298,406,0.2905116975,406,0.3037881851,406,0.06404267251,
405.3333435,0.5333411098,405.3333435,0.06424088776,405.3333435,0.2895065546,405.3333435,0.3026787639,405.3333435,0.06471510977,
404.666687,0.5301903486,404.666687,0.06464081258,404.666687,0.2884674072,404.666687,0.3013764918,404.666687,0.06531462818,
404,0.5270738602,404,0.0651697889,404,0.287528187,404,0.3003466725,404,0.06600564718,
403.3333435,0.5240263939,403.3333435,0.06570082158,403.3333435,0.2865177989,403.3333435,0.2991314828,403.3333435,0.06659482419,
402.666687,0.5210564733,402.666687,0.06618113071,402.666687,0.2855918705,402.666687,0.2981084585,402.666687,0.0673134774,
402,0.518291533,402,0.06675387919,402,0.2847270072,402,0.2971046865,402,0.06800553948,
401.3333435,0.5155475736,401.3333435,0.06733805686,401.3333435,0.2839287817,401.3333435,0.2961845994,401.3333435,0.06870345771,
400.666687,0.5129782557,400.666687,0.06786581874,400.666687,0.2831272185,400.666687,0.2952691913,400.666687,0.06939481944,
400,0.5104267001,400,0.06847085804,400,0.2823993564,400,0.2944203019,400,0.07013014704,
399.3333435,0.5081341267,399.3333435,0.06913216412,399.3333435,0.2817557156,399.3333435,0.2936520875,399.3333435,0.07087343186,
398.666687,0.50595963,398.666687,0.06976736337,398.666687,0.2810521424,398.666687,0.2929550707,398.666687,0.07175308466,
398,0.5038072467,398,0.07037910819,398,0.2804385722,398,0.2922608554,398,0.07246030122,
397.3333435,0.5017117858,397.3333435,0.07104460895,397.3333435,0.2798595428,397.3333435,0.2916781008,397.3333435,0.07323172688,
396.666687,0.4997698069,396.666687,0.07180008292,396.666687,0.2792421877,396.666687,0.2909838855,396.666687,0.07399605215,
396,0.4980244339,396,0.07252570242,396,0.2787933648,396,0.2905297577,396,0.07486446947,
395.3333435,0.4964423478,395.3333435,0.0732267648,395.3333435,0.2783961296,395.3333435,0.2900834084,395.3333435,0.07576436549,
394.666687,0.4948433936,394.666687,0.07401674241,394.666687,0.2779643834,394.666687,0.2898191512,394.666687,0.07666946948,
394,0.4936108887,394,0.07483242452,394,0.277638793,394,0.2894362211,394,0.07750104368,
393.3333435,0.492321223,393.3333435,0.07566125691,393.3333435,0.2773067057,393.3333435,0.2892064452,393.3333435,0.07841842622,
392.666687,0.491194576,392.666687,0.07653912157,392.666687,0.2770857811,392.666687,0.2890692651,392.666687,0.07940092683,
392,0.4903203547,392,0.0774506107,392,0.2769151628,392,0.2889753878,392,0.08034719527,
391.3333435,0.4895848036,391.3333435,0.07842456549,391.3333435,0.2769310772,391.3333435,0.2890164256,391.3333435,0.08138611913,
390.666687,0.4888719618,390.666687,0.07945358008,390.666687,0.2768661082,390.666687,0.2891311049,390.666687,0.08244164288,
390,0.4885121882,390,0.08046397567,390,0.2769542038,390,0.2893553972,390,0.08346071839,
389.3333435,0.4881849885,389.3333435,0.08159419149,389.3333435,0.2772538364,389.3333435,0.2897165418,389.3333435,0.0846542567,
388.666687,0.4881526232,388.666687,0.08278883994,388.666687,0.2775855362,388.666687,0.2902127504,388.666687,0.085813649,
388,0.4882326424,388,0.08407800645,388,0.2780897617,388,0.2908070385,388,0.087086685,
387.3333435,0.4885186255,387.3333435,0.08540670574,387.3333435,0.2787240148,387.3333435,0.2915269434,387.3333435,0.08836375177,
386.666687,0.4889382124,386.666687,0.08667595685,386.666687,0.2794390023,386.666687,0.2922794223,386.666687,0.0896127969,
386,0.489616245,386,0.08819724619,386,0.2803599238,386,0.2932259738,386,0.09098802507,
385.3333435,0.4903805256,385.3333435,0.08971360326,385.3333435,0.2814803421,385.3333435,0.2943134308,385.3333435,0.09243746847,
384.6666565,0.491519928,384.6666565,0.09145605564,384.6666565,0.2829256058,384.6666565,0.2956871092,384.6666565,0.09409800917,
384,0.4927969873,384,0.09323028475,384,0.2843204141,384,0.2970680594,384,0.09573759884,
383.3333435,0.4941449761,383.3333435,0.09511003643,383.3333435,0.2860577106,383.3333435,0.2987065315,383.3333435,0.09748583287,
382.6666565,0.4958959818,382.6666565,0.09723477066,382.6666565,0.2880862951,382.6666565,0.3005309999,382.6666565,0.09945788234,
382,0.4977591336,382,0.09936379641,382,0.290251404,382,0.3025410175,382,0.1014767289,
381.3333435,0.4996609688,381.3333435,0.1016408131,381.3333435,0.2926875055,381.3333435,0.3046327829,381.3333435,0.1036398113,
380.6666565,0.5018681288,380.6666565,0.104159683,380.6666565,0.2953390479,380.6666565,0.3069725931,380.6666565,0.1059155613,
380,0.5042216182,380,0.1068499833,380,0.2983011901,380,0.3095780611,380,0.1083707139,
379.3333435,0.5068873167,379.3333435,0.1098667458,379.3333435,0.3016424179,379.3333435,0.3125091493,379.3333435,0.1111420691,
378.6666565,0.5097178221,378.6666565,0.1130389199,378.6666565,0.3052609861,378.6666565,0.3154859543,378.6666565,0.1141389087,
378,0.512624383,378,0.116562739,378,0.3091855645,378,0.3188500106,378,0.1174288765,
377.3333435,0.5156787038,377.3333435,0.1203207448,377.3333435,0.3133708835,377.3333435,0.3223392069,377.3333435,0.1208591014,
376.6666565,0.5188804865,376.6666565,0.1245697215,376.6666565,0.3180276752,376.6666565,0.3261793852,376.6666565,0.1248522177,
376,0.5223048925,376,0.1292462945,376,0.3230322003,376,0.3304247856,376,0.1291723698,
375.3333435,0.5257390141,375.3333435,0.134419471,375.3333435,0.3285352588,375.3333435,0.3349142969,375.3333435,0.1340773255,
374.6666565,0.5292524695,374.6666565,0.1399151981,374.6666565,0.3343170285,374.6666565,0.3396565914,374.6666565,0.1393671632,
374,0.5329098105,374,0.1461500674,374,0.3405252099,374,0.3447327614,374,0.1452191621,
373.3333435,0.5366953611,373.3333435,0.1532263905,373.3333435,0.3473348916,373.3333435,0.3504399657,373.3333435,0.1519768089,
372.6666565,0.5404143929,372.6666565,0.1609562486,372.6666565,0.3545573652,372.6666565,0.3563585877,372.6666565,0.1594268084,
372,0.5442538857,372,0.1698056161,372,0.3625170588,372,0.3629401624,372,0.1678870916,
371.3333435,0.5480636358,371.3333435,0.1795095354,371.3333435,0.3709020019,371.3333435,0.3699197173,371.3333435,0.1772045344,
370.6666565,0.5519614816,370.6666565,0.1904940009,370.6666565,0.3800667524,370.6666565,0.3775105774,370.6666565,0.1878519654,
370,0.5557237864,370,0.2027563453,370,0.3898663521,370,0.3857281804,370,0.1998258978,
369.3333435,0.5593703985,369.3333435,0.2165004164,369.3333435,0.400298655,369.3333435,0.3944955766,369.3333435,0.2131915689,
368.6666565,0.5630849004,368.6666565,0.232036069,368.6666565,0.4117852449,368.6666565,0.4042828381,368.6666565,0.2284291983,
368,0.5665292144,368,0.248995021,368,0.4237726331,368,0.4144537449,368,0.2451124787,
367.3333435,0.5700678229,367.3333435,0.2682331204,367.3333435,0.4367919266,367.3333435,0.4258431196,367.3333435,0.2639893293,
366.6666565,0.5732197762,366.6666565,0.2893956602,366.6666565,0.4506567419,366.6666565,0.4378481805,366.6666565,0.2849386334,
366,0.5764850974,366,0.3135900497,366,0.4659041166,366,0.4512891471,366,0.3089407086,
365.3333435,0.5794301033,365.3333435,0.3400329053,365.3333435,0.4819722176,365.3333435,0.4655821323,365.3333435,0.335185051,
