imine t=24hrs FeCl3 0uM,,imine t=24hrs FeCl3 5uM,,imine t=24hrs FeCl3 20uM,,imine t=24hrs FeCl3 50uM,,imine t=24hrs FeCl3 100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
520.666626,0.2987682819,520.666626,-0.0245214235,520.666626,-0.0234823823,520.666626,0.003989042249,520.666626,0.2743886411,
519.999939,0.3079374731,519.999939,-0.02247511409,519.999939,-0.02301868983,519.999939,0.00449166121,519.999939,0.2732258737,
519.333313,0.3170220554,519.333313,-0.02054939978,519.333313,-0.0226305332,519.333313,0.004945296329,519.333313,0.2720679939,
518.666626,0.326251924,518.666626,-0.01853842102,518.666626,-0.02208873443,518.666626,0.005447214935,518.666626,0.2708348036,
517.999939,0.3352700472,517.999939,-0.01659847051,517.999939,-0.0217218101,517.999939,0.005982126109,517.999939,0.2696116865,
517.333313,0.3442901373,517.333313,-0.01462789066,517.333313,-0.02125357091,517.333313,0.006438897923,517.333313,0.2683993578,
516.666626,0.3532017171,516.666626,-0.01259230729,516.666626,-0.0207463298,516.666626,0.006965089124,516.666626,0.2671347857,
515.999939,0.3622578382,515.999939,-0.01059609838,515.999939,-0.02028074302,515.999939,0.007584158331,515.999939,0.2659693062,
515.333313,0.3711517453,515.333313,-0.008383530192,515.333313,-0.01965174451,515.333313,0.008198018186,515.333313,0.2646544576,
514.666626,0.3800331056,514.666626,-0.006339316722,514.666626,-0.01914010197,514.666626,0.008751358837,514.666626,0.2634383142,
513.999939,0.3887298703,513.999939,-0.004214532208,513.999939,-0.01860102266,513.999939,0.009310324676,513.999939,0.2621323168,
513.333313,0.3973680139,513.333313,-0.002136489376,513.333313,-0.0181349162,513.333313,0.009951923974,513.333313,0.2608407736,
512.666626,0.4060378075,512.666626,-5.715245788E-005,512.666626,-0.01758807339,512.666626,0.0105083799,512.666626,0.2594711781,
511.9999695,0.4146270454,511.9999695,0.002166354796,511.9999695,-0.01695964113,511.9999695,0.01112692058,511.9999695,0.2581976056,
511.333313,0.423257798,511.333313,0.004416419193,511.333313,-0.01640837453,511.333313,0.0117552802,511.333313,0.2568590045,
510.666626,0.4316812158,510.666626,0.006558691151,510.666626,-0.01588365994,510.666626,0.01238002162,510.666626,0.2554628551,
509.9999695,0.4402042627,509.9999695,0.008677751757,509.9999695,-0.01527169999,509.9999695,0.01298851334,509.9999695,0.2540718019,
509.333313,0.4487008154,509.333313,0.01084016543,509.333313,-0.01481191255,509.333313,0.01369541232,509.333313,0.2526250482,
508.666626,0.4570826292,508.666626,0.01310657896,508.666626,-0.01404558588,508.666626,0.01426134352,508.666626,0.251291573,
507.9999695,0.4656247199,507.9999695,0.01541138161,507.9999695,-0.01345386636,507.9999695,0.0150733795,507.9999695,0.2499134094,
507.333313,0.4736568034,507.333313,0.01754957996,507.333313,-0.01284389757,507.333313,0.01565713063,507.333313,0.2484342605,
506.666626,0.4819960892,506.666626,0.01967709512,506.666626,-0.01230544597,506.666626,0.01636021957,506.666626,0.2469654381,
505.9999695,0.4901567996,505.9999695,0.02197195217,505.9999695,-0.01165001374,505.9999695,0.01699787006,505.9999695,0.2455968708,
505.333313,0.4983287156,505.333313,0.02427648008,505.333313,-0.01102513913,505.333313,0.0176527705,505.333313,0.2441058457,
504.666626,0.5064700842,504.666626,0.0266193375,504.666626,-0.01035629585,504.666626,0.01838521287,504.666626,0.2426780462,
503.9999695,0.5145850778,503.9999695,0.02886406332,503.9999695,-0.009693660773,503.9999695,0.01907893829,503.9999695,0.2412252724,
503.333313,0.5226762891,503.333313,0.03119704314,503.333313,-0.009011099115,503.333313,0.0198558718,503.333313,0.2398159206,
502.666626,0.5307602286,502.666626,0.03343994915,502.666626,-0.008391452022,502.666626,0.02054731175,502.666626,0.2382253855,
501.9999695,0.5389682651,501.9999695,0.03587184101,501.9999695,-0.007626928855,501.9999695,0.0213354975,501.9999695,0.236806795,
501.333313,0.5468223095,501.333313,0.03807157278,501.333313,-0.007066226564,501.333313,0.02198801748,501.333313,0.2352137417,
500.666626,0.5546674132,500.666626,0.04037870839,500.666626,-0.006381254643,500.666626,0.0227579549,500.666626,0.2337812185,
499.9999695,0.5625337362,499.9999695,0.04276500642,499.9999695,-0.005724835675,499.9999695,0.02346928231,499.9999695,0.2322554141,
499.333313,0.5703707337,499.333313,0.04513725638,499.333313,-0.004936865531,499.333313,0.02428430878,499.333313,0.2307433635,
498.666626,0.5779664516,498.666626,0.04749091715,498.666626,-0.004393382929,498.666626,0.02497552149,498.666626,0.2291084379,
497.9999695,0.5858491063,497.9999695,0.04999133199,497.9999695,-0.003606174607,497.9999695,0.02581750229,497.9999695,0.2276625037,
497.333313,0.5933647752,497.333313,0.0523134917,497.333313,-0.002925078385,497.333313,0.02659729309,497.333313,0.2261538208,
496.666626,0.6009200811,496.666626,0.05467397347,496.666626,-0.002199748764,496.666626,0.02734678052,496.666626,0.2245811224,
495.9999695,0.6085250378,495.9999695,0.05710742995,495.9999695,-0.001441833912,495.9999695,0.0281186644,495.9999695,0.2230882347,
495.333313,0.6159468889,495.333313,0.05949937925,495.333313,-0.0007157780929,495.333313,0.02892166376,495.333313,0.2214681208,
494.666626,0.6233113408,494.666626,0.06195039675,494.666626,3.241044033E-005,494.666626,0.02974943817,494.666626,0.2200054228,
493.9999695,0.6303548217,493.9999695,0.0643831715,493.9999695,0.0007147817523,493.9999695,0.03052910604,493.9999695,0.2184081674,
493.333313,0.6374539137,493.333313,0.06684622914,493.333313,0.001505519962,493.333313,0.03137692437,493.333313,0.2169031352,
492.666626,0.6444905996,492.666626,0.0693314448,492.666626,0.002317140345,492.666626,0.03219094127,492.666626,0.2154331058,
491.9999695,0.6514067054,491.9999695,0.0717118904,491.9999695,0.003035045229,491.9999695,0.03297349811,491.9999695,0.2138437331,
491.333313,0.6580708623,491.333313,0.07416972518,491.333313,0.003838562872,491.333313,0.03383058682,491.333313,0.2123198062,
490.666626,0.6646931171,490.666626,0.07663404197,490.666626,0.004659086,490.666626,0.03470899537,490.666626,0.2108279467,
489.9999695,0.6712459922,489.9999695,0.07903261483,489.9999695,0.005409103353,489.9999695,0.0354744792,489.9999695,0.2091970146,
489.333313,0.6776428819,489.333313,0.0815410912,489.333313,0.006211935543,489.333313,0.03635982424,489.333313,0.2076462209,
488.666626,0.6839356422,488.666626,0.08407627791,488.666626,0.007116260938,488.666626,0.03719872236,488.666626,0.2058850527,
487.9999695,0.6898918748,487.9999695,0.08648008853,487.9999695,0.007809572853,487.9999695,0.03793677688,487.9999695,0.2041139752,
487.333313,0.6957985163,487.333313,0.08903205395,487.333313,0.008714593947,487.333313,0.03889776394,487.333313,0.2025980353,
486.666626,0.7013949752,486.666626,0.09141109884,486.666626,0.009496259503,486.666626,0.03971642628,486.666626,0.2010715604,
485.9999695,0.7069426775,485.9999695,0.09390529245,485.9999695,0.01031151414,485.9999695,0.04052088782,485.9999695,0.1995112598,
485.333313,0.7122167945,485.333313,0.09634702653,485.333313,0.01109539811,485.333313,0.04136553779,485.333313,0.1979549676,
484.666626,0.7174081206,484.666626,0.09885603189,484.666626,0.01200405229,484.666626,0.04231474549,484.666626,0.1965067536,
483.9999695,0.7223763466,483.9999695,0.1011363938,483.9999695,0.01283912361,483.9999695,0.04312838614,483.9999695,0.1949347258,
483.333313,0.7271757722,483.333313,0.1037231907,483.333313,0.01370315999,483.333313,0.04395383596,483.333313,0.1934087276,
482.666626,0.7315955758,482.666626,0.1061701477,482.666626,0.01463332959,482.666626,0.04478800669,482.666626,0.19183065,
481.9999695,0.7358677387,481.9999695,0.1085805297,481.9999695,0.01558704115,481.9999695,0.04568180814,481.9999695,0.1903454363,
481.333313,0.7399933338,481.333313,0.1109606922,481.333313,0.01643704809,481.333313,0.04660174623,481.333313,0.1888412386,
480.666626,0.743830502,480.666626,0.1133423373,480.666626,0.0173612982,480.666626,0.04734684154,480.666626,0.1873713732,
479.9999695,0.7477158904,479.9999695,0.1157521531,479.9999695,0.0183408726,479.9999695,0.04820511863,479.9999695,0.1858308911,
479.333313,0.7510721087,479.333313,0.1180109084,479.333313,0.01911483333,479.333313,0.04900347814,479.333313,0.1842715293,
478.666626,0.7544394732,478.666626,0.1204783395,478.666626,0.02017955668,478.666626,0.04998938367,478.666626,0.1828650534,
477.9999695,0.7574144602,477.9999695,0.1226839647,477.9999695,0.02103896253,477.9999695,0.0507187359,477.9999695,0.1813176125,
477.333313,0.7602580786,477.333313,0.1250230223,477.333313,0.02195659466,477.333313,0.05154951289,477.333313,0.1797780544,
476.666626,0.762883842,476.666626,0.1272772104,476.666626,0.02277058549,476.666626,0.05236126482,476.666626,0.1781580895,
475.9999695,0.765410006,475.9999695,0.1296056211,475.9999695,0.02379444242,475.9999695,0.05339900404,475.9999695,0.1767594963,
475.333313,0.767736733,475.333313,0.1319101155,475.333313,0.02476086281,475.333313,0.05419140682,475.333313,0.1753310561,
474.666626,0.7697291374,474.666626,0.1340813041,474.666626,0.02567272447,474.666626,0.05507804826,474.666626,0.1737906337,
473.9999695,0.7716009617,473.9999695,0.1363292933,473.9999695,0.02664322779,473.9999695,0.05593612045,473.9999695,0.1724549234,
473.333313,0.7732778192,473.333313,0.1384181976,473.333313,0.02758967131,473.333313,0.05669178814,473.333313,0.1709780693,
472.666626,0.7748402357,472.666626,0.1407096386,472.666626,0.02853035927,472.666626,0.05761296302,472.666626,0.1696084142,
471.9999695,0.7762209773,471.9999695,0.1428171545,471.9999695,0.02958330698,471.9999695,0.05847298354,471.9999695,0.1681684852,
471.333313,0.7774086595,471.333313,0.1449856758,471.333313,0.03068373539,471.333313,0.05930663273,471.333313,0.1667511463,
470.666626,0.7783632278,470.666626,0.1470605135,470.666626,0.03157079965,470.666626,0.06012883782,470.666626,0.165251106,
469.9999695,0.7792598009,469.9999695,0.1491779387,469.9999695,0.03261957318,469.9999695,0.06098182499,469.9999695,0.1638542265,
469.333313,0.779915452,469.333313,0.1512012631,469.333313,0.03355422989,469.333313,0.06181777269,469.333313,0.1624171883,
468.666626,0.7805035114,468.666626,0.1532632709,468.666626,0.03458171338,468.666626,0.06271855533,468.666626,0.1610048413,
467.9999695,0.7808694839,467.9999695,0.1552337706,467.9999695,0.03553532436,467.9999695,0.06356327981,467.9999695,0.1595496535,
467.333313,0.7810745835,467.333313,0.1571893841,467.333313,0.03650246561,467.333313,0.06432316452,467.333313,0.1581721157,
466.666626,0.7812315822,466.666626,0.1592423618,466.666626,0.03756348789,466.666626,0.06520822644,466.666626,0.1567635983,
465.9999695,0.7811448574,465.9999695,0.1612122506,465.9999695,0.03847751394,465.9999695,0.06605353206,465.9999695,0.155387938,
465.333313,0.7809950709,465.333313,0.1632230431,465.333313,0.03952449188,465.333313,0.06695587933,465.333313,0.1539593041,
464.666626,0.7806588411,464.666626,0.1651185006,464.666626,0.04047650099,464.666626,0.06777179241,464.666626,0.1525794566,
463.9999695,0.7800792456,463.9999695,0.1669891477,463.9999695,0.04145748541,463.9999695,0.06868096441,463.9999695,0.1511721015,
463.333313,0.779573977,463.333313,0.1688883901,463.333313,0.04256161675,463.333313,0.06950942427,463.333313,0.1497583091,
462.666626,0.7788094282,462.666626,0.1707056463,462.666626,0.04355081543,462.666626,0.07031403482,462.666626,0.1484089196,
461.9999695,0.7779992223,461.9999695,0.1726475209,461.9999695,0.04463446885,461.9999695,0.07119160891,461.9999695,0.1470778733,
461.333313,0.7769657969,461.333313,0.1744226813,461.333313,0.04552326724,461.333313,0.071899198,461.333313,0.1457048655,
460.666626,0.7758483291,460.666626,0.1761506945,460.666626,0.04645081982,460.666626,0.07275234163,460.666626,0.1442443877,
