t=0hrs FeCl3 0uM,,t=0hrs FeCl3 20uM,,t=0hrs FeCl3 50uM,,t=0hrs FeCl3 100uM,,t=0hrs FeCl3 5uM repeat,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1022,0.0005918197567,1022,4.633613116E-006,1022,1.633435386E-005,1022,0.0004634248035,1022,-0.001629979583,
1021.333313,0.0005796369514,1021.333313,6.065506022E-005,1021.333313,-1.144144699E-005,1021.333313,0.0004989797017,1021.333313,-0.001660822076,
1020.666626,0.0005848729052,1020.666626,5.816966586E-005,1020.666626,3.795048906E-005,1020.666626,0.0005131817888,1020.666626,-0.001661492628,
1020,0.0006098095328,1020,4.74256849E-005,1020,3.106427175E-005,1020,0.0005152550875,1020,-0.001656180364,
1019.333313,0.0006091614487,1019.333313,0.0001010705819,1019.333313,6.031849625E-005,1019.333313,0.0005104605225,1019.333313,-0.0016194575,
1018.666626,0.0005995184765,1018.666626,6.604012742E-005,1018.666626,8.338670887E-005,1018.666626,0.0005335785681,1018.666626,-0.001662885072,
1018,0.000564681075,1018,8.95487974E-005,1018,5.521827916E-005,1018,0.0005282654893,1018,-0.001672838815,
1017.333313,0.0005444123526,1017.333313,6.083628614E-005,1017.333313,9.343250713E-005,1017.333313,0.0004586826253,1017.333313,-0.001695736544,
1016.666626,0.0006265038392,1016.666626,6.909514195E-005,1016.666626,0.0001035821115,1016.666626,0.0005354187451,1016.666626,-0.001662266208,
1016,0.0005881389952,1016,0.0001086311095,1016,0.0001182114211,1016,0.0005215529236,1016,-0.001622655429,
1015.333313,0.0005975743406,1015.333313,0.0001058606285,1015.333313,9.723858238E-005,1015.333313,0.0005184169277,1015.333313,-0.001680780901,
1014.666626,0.0006256742636,1014.666626,0.0001653651561,1014.666626,0.000144079313,1014.666626,0.0005485593574,1014.666626,-0.001587013016,
1014,0.0005486111622,1014,4.734801769E-005,1014,9.902512102E-005,1014,0.0005414835759,1014,-0.001669073943,
1013.333313,0.0006115722354,1013.333313,0.0001494654134,1013.333313,0.0001417746971,1013.333313,0.0005430646124,1013.333313,-0.001613835339,
1012.666626,0.0006082800683,1012.666626,0.0001543854596,1012.666626,0.0001307438215,1012.666626,0.0005434792838,1012.666626,-0.001639160328,
1012,0.0005759303458,1012,0.000111246256,1012,0.0001105989359,1012,0.0005455009523,1012,-0.001631578547,
1011.333313,0.0006086948561,1011.333313,0.0002039775572,1011.333313,0.0002090277121,1011.333313,0.0006492391694,1011.333313,-0.001569680753,
1010.666626,0.0005945674493,1010.666626,0.0001439498446,1010.666626,0.0001146381983,1010.666626,0.0005481446278,1010.666626,-0.001674128114,
1010,0.0006156161544,1010,0.000176604095,1010,0.0001914689346,1010,0.0006129979738,1010,-0.001628535334,
1009.333313,0.0006094725104,1009.333313,0.0001602896082,1009.333313,0.0001644329168,1009.333313,0.0005778225022,1009.333313,-0.001642306568,
1008.666626,0.0006226671976,1008.666626,0.0001980728121,1008.666626,0.0001684208837,1008.666626,0.0006062322645,1008.666626,-0.001644472708,
1008,0.0006301071844,1008,0.0001724347821,1008,0.0001427845855,1008,0.0006052212557,1008,-0.001637509908,
1007.333313,0.0006078653387,1007.333313,0.0001708292111,1007.333313,0.0001537898788,1007.333313,0.0006068802904,1007.333313,-0.001637097332,
1006.666626,0.0006735831266,1006.666626,0.0002437070943,1006.666626,0.0002385011321,1006.666626,0.0006613202277,1006.666626,-0.001566585619,
1006,0.00058622082,1006,0.0002100895508,1006,0.0001009411208,1006,0.0006431728252,1006,-0.001621004893,
1005.333313,0.0006478133146,1005.333313,0.0001940845832,1005.333313,0.0002296174644,1005.333313,0.0006638868945,1005.333313,-0.001608058345,
1004.666626,0.0006598684122,1004.666626,0.0002428523876,1004.666626,0.0002440956014,1004.666626,0.0006263742107,1004.666626,-0.001588302548,
1004,0.0006423692103,1004,0.0002187138452,1004,0.0002153210808,1004,0.0006551760016,1004,-0.001654220512,
1003.333313,0.00057056488,1003.333313,0.0001865484664,1003.333313,0.0001213444848,1003.333313,0.000584587804,1003.333313,-0.001642564428,
1002.666626,0.000645817141,1002.666626,0.0001972699829,1002.666626,0.000182430842,1002.666626,0.0005832399474,1002.666626,-0.001625853358,
1002,0.0006297960645,1002,0.0001951722807,1002,0.000224333955,1002,0.0006192712463,1002,-0.001616362715,
1001.333313,0.0006886465126,1001.333313,0.0002549998753,1001.333313,0.0002236087748,1001.333313,0.0006818536785,1001.333313,-0.001577212126,
1000.666626,0.0006621498615,1000.666626,0.0001587617735,1000.666626,0.0002251368423,1000.666626,0.0006337105879,1000.666626,-0.001648753532,
1000,0.0006632646546,1000,0.0001660643466,1000,0.0002170045045,1000,0.0006190639106,1000,-0.001608780469,
999.333313,0.0007248162292,999.333313,0.0002029675234,999.333313,0.0002328549308,999.333313,0.0006438727723,999.333313,-0.001608264749,
998.666626,0.0006795721129,998.666626,0.0001741439337,998.666626,0.000237620523,998.666626,0.0006108463858,998.666626,-0.001659481204,
998,0.0007196044899,998,0.0002515809319,998,0.0002743743826,998,0.0006814388325,998,-0.001616053283,
997.333313,0.0007939490024,997.333313,0.000280228327,997.333313,0.0003225812688,997.333313,0.0006855612155,997.333313,-0.001514429459,
996.666626,0.0007570474409,996.666626,0.0003039299336,996.666626,0.0002875070495,996.666626,0.0007097516209,996.666626,-0.001585517079,
996,0.0008182492456,996,0.0003127633245,996,0.0003248350404,996,0.0007176598301,996,-0.001537129283,
995.333313,0.0008057488594,995.333313,0.0002477476082,995.333313,0.0002681060578,995.333313,0.0007185414433,995.333313,-0.001569525921,
994.666626,0.0008650640375,994.666626,0.0003486167989,994.666626,0.0003384873562,994.666626,0.0007875694428,994.666626,-0.001484298846,
994,0.0008238771115,994,0.0002979720302,994,0.0003374770167,994,0.0007099331124,994,-0.00156194286,
993.333313,0.0008033888298,993.333313,0.0002684945939,993.333313,0.0003428655327,993.333313,0.0007239346742,993.333313,-0.001562613528,
992.666626,0.000888226903,992.666626,0.0003267002176,992.666626,0.0003941373434,992.666626,0.000684913015,992.666626,-0.001556784264,
992,0.000795971835,992,0.0002390968293,992,0.0003184623783,992,0.0006595054874,992,-0.001593151363,
991.333313,0.0008104428998,991.333313,0.0002837252105,991.333313,0.0003793691867,991.333313,0.0007058364572,991.333313,-0.001597226365,
990.666626,0.0008353146259,990.666626,0.0003149652039,990.666626,0.0003468810464,990.666626,0.0007207713206,990.666626,-0.001560085802,
990,0.0008024552371,990,0.0002523838484,990,0.0003356117813,990,0.0006842907751,990,-0.001606614096,
989.333313,0.0008831169689,989.333313,0.0002895015932,989.333313,0.0003895513946,989.333313,0.0007374439738,989.333313,-0.001536871307,
988.666626,0.0008568937774,988.666626,0.0002838029177,988.666626,0.0003994488216,988.666626,0.0006918096333,988.666626,-0.001598309493,
988,0.0009112354019,988,0.0003195244644,988,0.0004593045451,988,0.0007440042682,988,-0.001535787946,
987.333313,0.0009405749151,987.333313,0.00032382473,987.333313,0.0004342211469,987.333313,0.0007332692621,987.333313,-0.001502460102,
986.666626,0.0008583981544,986.666626,0.0003044998157,986.666626,0.0004162127734,986.666626,0.0007009360706,986.666626,-0.00155430811,
986,0.000901455991,986,0.0003360262781,986,0.0004803207994,986,0.0007426558877,986,-0.001531506074,
985.333313,0.0009179280605,985.333313,0.0003276328207,985.333313,0.0004657311074,985.333313,0.0007480494096,985.333313,-0.001536716591,
984.666626,0.000923505344,984.666626,0.0003293943882,984.666626,0.000487499201,984.666626,0.0007575660711,984.666626,-0.001539296005,
984,0.0009222861263,984,0.0002931798808,984,0.0004809686507,984,0.0007850280381,984,-0.001535375253,
983.333313,0.0009488764335,983.333313,0.0003575806331,983.333313,0.0005732346326,983.333313,0.0008595393738,983.333313,-0.001436467399,
982.666626,0.0009457114502,982.666626,0.0003600936325,982.666626,0.000528032193,982.666626,0.0007845093496,982.666626,-0.001538212644,
982,0.0009342450649,982,0.000338409649,982,0.0005013380433,982,0.0008131919894,982,-0.001482389867,
981.333313,0.0009113391279,981.333313,0.0003390572965,981.333313,0.0005327492254,981.333313,0.0007705318276,981.333313,-0.001513913623,
980.666626,0.0009869618807,980.666626,0.0003259748628,980.666626,0.0005624779151,980.666626,0.0008698625024,980.666626,-0.001472173841,
980,0.0009593055001,980,0.0003850173089,980,0.0005753600853,980,0.0008306462551,980,-0.001464898582,
979.333313,0.0009368133033,979.333313,0.0003242910316,979.333313,0.0005328010884,979.333313,0.0008207130595,979.333313,-0.001510095783,
978.666626,0.001010364736,978.666626,0.0003866495681,978.666626,0.0006048583891,978.666626,0.0008803415112,978.666626,-0.001475733938,
978,0.0009624446393,978,0.0003764674475,978,0.0005587714259,978,0.0008906651638,978,-0.001502047293,
977.333313,0.0009906978812,977.333313,0.0003601454373,977.333313,0.0005978854024,977.333313,0.0008658421575,977.333313,-0.001518556848,
976.666626,0.0009647795232,976.666626,0.0003630470892,976.666626,0.0005826955894,976.666626,0.0009072665125,976.666626,-0.001503285603,
976,0.001012725872,976,0.0003787473834,976,0.000615590252,976,0.0009137775633,976,-0.001474495628,
975.333313,0.0009637937183,975.333313,0.0003576065355,975.333313,0.0006075801793,975.333313,0.0009082782199,975.333313,-0.001493998687,
974.666626,0.0009716805653,974.666626,0.0003784105938,974.666626,0.0005802072119,974.666626,0.0009693456232,974.666626,-0.001493843971,
974,0.001029280014,974,0.0003758197417,974,0.0006217858172,974,0.0009680225048,974,-0.001475682366,
973.333313,0.0009487986099,973.333313,0.0003208456328,973.333313,0.0005708758836,973.333313,0.0008877859218,973.333313,-0.001522116596,
972.666626,0.0009620295605,972.666626,0.000350818882,972.666626,0.0005985852913,972.666626,0.000956866832,972.666626,-0.001467684866,
972,0.0009304057457,972,0.000329990231,972,0.0006188046536,972,0.0009389664629,972,-0.001485072775,
971.333313,0.0009696310153,971.333313,0.0003793951182,971.333313,0.0006314033526,971.333313,0.0009636380128,971.333313,-0.001512314193,
970.666626,0.001021807198,970.666626,0.0004004334041,970.666626,0.000608642993,970.666626,0.0009946415666,970.666626,-0.001462163986,
970,0.001005045837,970,0.0003160791239,970,0.0005834213807,970,0.001005331171,970,-0.00147836539,
969.333313,0.0009373580688,969.333313,0.0003761047265,969.333313,0.0006120129256,969.333313,0.0009577489109,969.333313,-0.001489303657,
968.666626,0.001011039363,968.666626,0.0003776851518,968.666626,0.0006416692631,968.666626,0.001014931244,968.666626,-0.001471915864,
968,0.0009587866371,968,0.0003542644845,968,0.0006202822551,968,0.0009890114889,968,-0.001523199957,
967.333313,0.0009929032531,967.333313,0.0003522696497,967.333313,0.0006527649239,967.333313,0.0009834852535,967.333313,-0.001545899315,
966.666626,0.0009819545085,966.666626,0.000355145341,966.666626,0.000641824794,966.666626,0.001005927916,966.666626,-0.001504420536,
966,0.0009493434336,966,0.0003311818873,966,0.000629173941,966,0.001045445446,966,-0.001533982344,
965.333313,0.0009343488491,965.333313,0.0003336170339,965.333313,0.0006707572029,965.333313,0.001062623691,965.333313,-0.00152221974,
964.666626,0.0009730556048,964.666626,0.0003721148532,964.666626,0.0006650535506,964.666626,0.001077518798,964.666626,-0.001514842268,
964,0.001019835239,964,0.0004147876753,964,0.0007298206328,964,0.001092544291,964,-0.00148120313,
963.333313,0.0009650130523,963.333313,0.0004354130942,963.333313,0.0007588366861,963.333313,0.001128384378,963.333313,-0.001446271548,
962.666626,0.001038387651,962.666626,0.0004704474413,962.666626,0.0008258481976,962.666626,0.001165706781,962.666626,-0.001412007841,
962,0.0009791265475,962,0.0004454411392,962,0.0007725804462,962,0.001172533142,962,-0.001401016139,
961.333313,0.001033223933,961.333313,0.000507376506,961.333313,0.0008579053101,961.333313,0.00125822227,961.333313,-0.001350698178,
960.666626,0.001026451704,960.666626,0.0005492850323,960.666626,0.0008574903477,960.666626,0.001214376185,960.666626,-0.001371032442,
960,0.00105909456,960,0.0005593416281,960,0.0009250877192,960,0.00125640491,960,-0.001361381495,
959.333313,0.001058419817,959.333313,0.0006101205945,959.333313,0.0009477349813,959.333313,0.001327933278,959.333313,-0.001289586187,
958.666626,0.001089222613,958.666626,0.0006086689536,958.666626,0.000951522612,958.666626,0.001361040282,958.666626,-0.001283495221,
958,0.001102613518,958,0.0006656757323,958,0.001028916682,958,0.001387319877,958,-0.001269609435,
957.333313,0.001065529999,957.333313,0.0006517798174,957.333313,0.00102479104,957.333313,0.001415263163,957.333313,-0.001267079962,
956.666626,0.00113749411,956.666626,0.0007312726812,956.666626,0.001027956605,956.666626,0.00141108199,956.666626,-0.001245759893,
956,0.001085070428,956,0.000663809129,956,0.001056759153,956,0.00142796291,956,-0.00127833325,
955.333313,0.001078738482,955.333313,0.0007142372779,955.333313,0.00108623819,955.333313,0.001464869594,955.333313,-0.001224903506,
954.666626,0.001074482687,954.666626,0.0007219380932,954.666626,0.001111904276,954.666626,0.001468479983,954.666626,-0.001199089689,
954,0.001046120189,954,0.0007114110631,954,0.001066567958,954,0.001465207315,954,-0.001229601447,
953.333313,0.001084162155,953.333313,0.0007293279632,953.333313,0.001111437217,953.333313,0.001494168653,953.333313,-0.001202910207,
952.666626,0.001006887993,952.666626,0.0006972025149,952.666626,0.001053645276,952.666626,0.001452454482,952.666626,-0.001242301194,
952,0.001004448975,952,0.0006600240013,952,0.001073029474,952,0.001465207315,952,-0.001272654976,
951.333313,0.0009849640774,951.333313,0.0007016879972,951.333313,0.001112864586,951.333313,0.001467700698,951.333313,-0.001192377764,
950.666626,0.001018044888,950.666626,0.0007164930576,950.666626,0.001134535298,950.666626,0.001493934891,950.666626,-0.001187369693,
950,0.0009591498529,950,0.0006925615016,950,0.00110121211,950,0.00147175265,950,-0.001218863181,
949.333313,0.0009655837785,949.333313,0.0007029066328,949.333313,0.0011193268,949.333313,0.001472973381,949.333313,-0.001181793516,
948.666626,0.0008984729066,948.666626,0.0007118259091,948.666626,0.001139544416,948.666626,0.001474168152,948.666626,-0.001242197934,
948,0.0009127399535,948,0.0007004694198,948,0.001137805521,948,0.001454376499,948,-0.001233370043,
947.333313,0.0009262550739,947.333313,0.000760496303,947.333313,0.001138298656,947.333313,0.001499415608,947.333313,-0.001179005485,
946.666626,0.0009006778128,946.666626,0.0007365104975,946.666626,0.001133912476,946.666626,0.001480064355,946.666626,-0.001249993104,
946,0.0009111316176,946,0.0007950641448,946,0.001224032836,946,0.001517858589,946,-0.001222838415,
945.333313,0.0009386551683,945.333313,0.0007861431222,945.333313,0.001187276444,945.333313,0.001493285527,945.333313,-0.001195991877,
944.666626,0.0009430912905,944.666626,0.0008163819439,944.666626,0.001247604261,944.666626,0.001515390817,944.666626,-0.001221599407,
944,0.0009372802451,944,0.0007787264185,944,0.001259727986,944,0.001520248479,944,-0.001225213287,
943.333313,0.0008898610831,943.333313,0.0008045040304,943.333313,0.001283586957,943.333313,0.001558202202,943.333313,-0.001244521001,
942.666626,0.0009166569216,942.666626,0.0008357555489,942.666626,0.001261856756,942.666626,0.001571191824,942.666626,-0.001200741739,
942,0.0008866965072,942,0.000848879281,942,0.001302332385,942,0.001582649071,942,-0.001227588044,
941.333313,0.0009167866665,941.333313,0.0008527698228,941.333313,0.001284677419,941.333313,0.001573737944,941.333313,-0.001217107871,
940.666626,0.0008847770514,940.666626,0.000870562857,940.666626,0.001335125766,940.666626,0.001551577589,940.666626,-0.001207453548,
940,0.0008778254851,940,0.0008748685359,940,0.001391682657,940,0.00158503931,940,-0.001237964723,
939.333313,0.0008966312162,939.333313,0.0008899907698,939.333313,0.00138254161,939.333313,0.001602810458,939.333313,-0.001188712078,
938.666626,0.0008607584168,938.666626,0.00091515237,938.666626,0.001377347973,938.666626,0.0016007839,938.666626,-0.001231769682,
938,0.0008796671173,938,0.0009362685378,938,0.001404641429,938,0.001621673582,938,-0.001242146245,
937.333313,0.0009050616063,937.333313,0.000933492789,937.333313,0.001424171147,937.333313,0.001673434395,937.333313,-0.001247411943,
936.666626,0.0009073702968,936.666626,0.0009776477236,936.666626,0.001409601653,936.666626,0.001651061117,936.666626,-0.001191087067,
936,0.0009151783306,936,0.001013737754,936,0.001453155768,936,0.001659116358,936,-0.001238842262,
935.333313,0.0009552324191,935.333313,0.0009950567037,935.333313,0.001485311193,935.333313,0.001704930444,935.333313,-0.001172964461,
934.666626,0.0009415347595,934.666626,0.001010935521,934.666626,0.001515650656,934.666626,0.00167286268,934.666626,-0.001242765808,
934,0.0009277337813,934,0.00105003838,934,0.001522794249,934,0.001768501243,934,-0.001204923727,
933.333313,0.0009588385001,933.333313,0.001099940506,933.333313,0.001550694345,933.333313,0.00175280252,933.333313,-0.001174720004,
932.666626,0.0009073443362,932.666626,0.001021028729,932.666626,0.001578128547,932.666626,0.001753946184,932.666626,-0.001223096508,
932,0.0009431172512,932,0.001100381603,932,0.001554695074,932,0.001754543977,932,-0.001218605088,
931.333313,0.0009649092681,931.333313,0.001130227,931.333313,0.001589144231,931.333313,0.001798470505,931.333313,-0.001205078559,
930.666626,0.0009872472147,930.666626,0.001118003158,930.666626,0.00160091382,930.666626,0.001833978924,930.666626,-0.001248341054,
930,0.0009198217303,930,0.001170145231,930,0.0016550367,930,0.001839308068,930,-0.001170434523,
929.333313,0.0009491099045,929.333313,0.00118361658,929.333313,0.001652828068,929.333313,0.001840191893,929.333313,-0.001222218969,
928.666626,0.0009906460764,928.666626,0.001202149899,928.666626,0.001724083908,928.666626,0.001886805054,928.666626,-0.001196972909,
928,0.0009790228214,928,0.001250278205,928,0.00172605901,928,0.001875599846,928,-0.001211119117,
927.333313,0.0009354383801,927.333313,0.001259130891,927.333313,0.001741054934,927.333313,0.001910204533,927.333313,-0.001195269055,
926.666626,0.0009136997396,926.666626,0.0012772521,926.666626,0.001729073701,926.666626,0.001902742544,926.666626,-0.001171157346,
926,0.0009549729875,926,0.001319728326,926,0.00181528856,926,0.001958645415,926,-0.001124737202,
925.333313,0.001014931244,925.333313,0.001396824606,925.333313,0.001873129979,925.333313,0.002016765997,925.333313,-0.001101654489,
