0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.0% TFA,,1.0% TFA + triethylamine,,0.1% TFA,,0.1% TFA + triethylamine,,0.5% TFA,,0.5% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1352,4.6778463E-005,1352,0.005917515606,1352,0.0005859097582,1352,0.01442489773,1352,0.0006459726719,1352,0.09916166961,1352,0.001399213797,1352,0.226978451,1352,0.00357317715,1352,0.04770101979,1352,0.004196888767,1352,0.1788277775,1352,0.003443297697,
1351.333374,3.743272464E-005,1351.333374,0.005901718512,1351.333374,0.0005485852598,1351.333374,0.0144626582,1351.333374,0.0005995184765,1351.333374,0.09938706458,1351.333374,0.001347251935,1351.333374,0.2271117866,1351.333374,0.003475600854,1351.333374,0.04780882597,1351.333374,0.004110722337,1351.333374,0.1792023182,1351.333374,0.003357802751,
1350.666626,9.759120076E-006,1350.666626,0.005881540477,1350.666626,0.0005204643821,1350.666626,0.01445144415,1350.666626,0.0005154106184,1350.666626,0.09957849234,1350.666626,0.001219905331,1350.666626,0.2271995693,1350.666626,0.003266142914,1350.666626,0.04790027067,1350.666626,0.003939851653,1350.666626,0.1795168519,1350.666626,0.003184203058,
1350,1.012153189E-005,1350,0.005883508362,1350,0.0004888208932,1350,0.01446477231,1350,0.0004685557215,1350,0.09979309142,1350,0.001131291152,1350,0.227357015,1350,0.003067943733,1350,0.04801610485,1350,0.003789050272,1350,0.1798707545,1350,0.002992531285,
1349.333374,1.941451956E-006,1349.333374,0.005931948312,1349.333374,0.0004883803194,1349.333374,0.01454581693,1349.333374,0.0004569464363,1349.333374,0.1000271589,1349.333374,0.001067579957,1349.333374,0.2275148332,1349.333374,0.00289675314,1349.333374,0.04818351194,1349.333374,0.003737767693,1349.333374,0.1802521497,1349.333374,0.002833746374,
1348.666626,-1.537599383E-005,1348.666626,0.005911454093,1348.666626,0.0004494835157,1348.666626,0.01453995518,1348.666626,0.0004081804946,1348.666626,0.1002484709,1348.666626,0.0009430653299,1348.666626,0.2276576906,1348.666626,0.002643349115,1348.666626,0.04829346016,1348.666626,0.003602670971,1348.666626,0.1806221753,1348.666626,0.00262303534,
1348,1.809466812E-005,1348,0.00594900595,1348,0.0004286242183,1348,0.0146213891,1348,0.0004107974528,1348,0.1004830822,1348,0.0008789148997,1348,0.2278271616,1348,0.00239358074,1348,0.0484672524,1348,0.003535568947,1348,0.1810109466,1348,0.002435645787,
1347.333374,-1.44441301E-005,1347.333374,0.005945830606,1347.333374,0.0004268104094,1347.333374,0.01467220578,1347.333374,0.0003818564292,1347.333374,0.1007572114,1347.333374,0.0007952197338,1347.333374,0.2280188799,1347.333374,0.002151968423,1347.333374,0.04863277823,1347.333374,0.003430069424,1347.333374,0.1813941747,1347.333374,0.002250080463,
1346.666626,-5.818775753E-005,1346.666626,0.005891301669,1346.666626,0.0003573733557,1346.666626,0.01462050527,1346.666626,0.0003024016041,1346.666626,0.1008535624,1346.666626,0.0006289406447,1346.666626,0.2280306071,1346.666626,0.001847002888,1346.666626,0.04865298793,1346.666626,0.003302814905,1346.666626,0.1816223562,1346.666626,0.001994764898,
1346,-4.654047734E-005,1346,0.005934546236,1346,0.0003473732795,1346,0.01466765348,1346,0.0002657230943,1346,0.1010849029,1346,0.0005491295597,1346,0.2282139957,1346,0.001608604332,1346,0.04882063717,1346,0.003241992323,1346,0.1820032448,1346,0.001839802018,
1345.333374,-6.999001926E-005,1345.333374,0.005930531304,1345.333374,0.0003095770662,1345.333374,0.01465373114,1345.333374,0.0002066191664,1345.333374,0.1012683138,1345.333374,0.0004476177855,1345.333374,0.2283384502,1345.333374,0.001364987344,1345.333374,0.04892388359,1345.333374,0.003146054922,1345.333374,0.1823599339,1345.333374,0.001623648219,
1344.666626,-6.890298391E-005,1344.666626,0.005952233914,1344.666626,0.0002926618035,1344.666626,0.01471480727,1344.666626,0.0002088723268,1344.666626,0.1015294045,1344.666626,0.0004007183888,1344.666626,0.2285255194,1344.666626,0.0011949857,1344.666626,0.04907708988,1344.666626,0.003088069847,1344.666626,0.1827519983,1344.666626,0.001515312935,
1344,-6.30018767E-005,1344,0.005949976854,1344,0.0002751514548,1344,0.01475181617,1344,0.0001832595444,1344,0.1017260328,1344,0.000322529464,1344,0.2287071198,1344,0.001073833904,1344,0.04919071868,1344,0.003029701533,1344,0.1831126809,1344,0.001414587954,
1343.333374,-6.610772834E-005,1343.333374,0.005963728763,1343.333374,0.0002566575422,1343.333374,0.01477929391,1343.333374,0.000173030392,1343.333374,0.1019585282,1343.333374,0.0003061058815,1343.333374,0.2289377302,1343.333374,0.001024661353,1343.333374,0.04931043461,1343.333374,0.00296704052,1343.333374,0.1834592223,1343.333374,0.001334892004,
1342.666626,-9.364533616E-005,1342.666626,0.005992440507,1342.666626,0.0002550516801,1342.666626,0.01481488813,1342.666626,0.0001722793968,1342.666626,0.1022272706,1342.666626,0.0002908226743,1342.666626,0.2291517407,1342.666626,0.0009389145998,1342.666626,0.04946424067,1342.666626,0.002974051517,1342.666626,0.1838962734,1342.666626,0.001319910167,
1342,-6.574538565E-005,1342,0.00601390982,1342,0.000285590213,1342,0.01489334647,1342,0.0001876879396,1342,0.1024560332,1342,0.0002981015423,1342,0.2293618619,1342,0.0009344785358,1342,0.04961163178,1342,0.003031838918,1342,0.1843354702,1342,0.001313548768,
1341.333374,-9.975306602E-005,1341.333374,0.006002964918,1341.333374,0.0002684686915,1341.333374,0.0148890065,1341.333374,0.0001529094443,1341.333374,0.1026414707,1341.333374,0.0002485505247,1341.333374,0.2295608819,1341.333374,0.0008591762162,1341.333374,0.04972510785,1341.333374,0.002975224517,1341.333374,0.1847068965,1341.333374,0.001232469571,
1340.666626,-0.0001050325591,1340.666626,0.006041469984,1340.666626,0.0002641171741,1340.666626,0.01493503246,1340.666626,0.0001554989576,1340.666626,0.1028694734,1340.666626,0.0002148031053,1340.666626,0.2297196239,1340.666626,0.0007942342781,1340.666626,0.04983405769,1340.666626,0.002963808598,1340.666626,0.1850589514,1340.666626,0.001184836496,
1340,-8.174019604E-005,1340,0.006047218572,1340,0.0002795807668,1340,0.0149601372,1340,0.0001527281856,1340,0.1031069383,1340,0.0002129642962,1340,0.2299282253,1340,0.0007318171556,1340,0.04995177314,1340,0.002963417675,1340,0.1854381859,1340,0.001161450171,
1339.333374,-0.0001123305774,1339.333374,0.006053308025,1339.333374,0.0002667073568,1339.333374,0.01499467436,1339.333374,0.0001392370614,1339.333374,0.1033164337,1339.333374,0.0001827157103,1339.333374,0.2300999016,1339.333374,0.0007108146674,1339.333374,0.05008184165,1339.333374,0.0029617236,1339.333374,0.1858317703,1339.333374,0.001089196652,
1338.666626,-0.000104411447,1338.666626,0.006073757075,1338.666626,0.0002818343055,1338.666626,0.01504706312,1338.666626,0.0001403505157,1338.666626,0.1035924256,1338.666626,0.0001846061787,1338.666626,0.2303448021,1338.666626,0.000710373919,1338.666626,0.05022888631,1338.666626,0.002966388827,1338.666626,0.1862352937,1338.666626,0.001086938893,
1338,-0.0001146079449,1338,0.006093707867,1338,0.0002871962206,1338,0.01508562732,1338,0.0001363627962,1338,0.103774637,1338,0.0001614807989,1338,0.230521515,1338,0.0006894761464,1338,0.05030747131,1338,0.00294595561,1338,0.1865853518,1338,0.00108571921,
1337.333374,-0.0001329299848,1337.333374,0.00609362917,1337.333374,0.0002911076008,1337.333374,0.0151170129,1337.333374,0.0001176417718,1337.333374,0.1039984301,1337.333374,0.00014835193,1337.333374,0.2307420373,1337.333374,0.000625803892,1337.333374,0.05042150989,1337.333374,0.002956927987,1337.333374,0.1869733781,1337.333374,0.001036519301,
1336.666626,-0.0001125893687,1336.666626,0.006124292035,1336.666626,0.0003067794023,1336.666626,0.01518316753,1336.666626,0.0001337992871,1336.666626,0.1042535976,1336.666626,0.0001550069574,1336.666626,0.23094289,1336.666626,0.0005975484382,1336.666626,0.05057952181,1336.666626,0.002958622063,1336.666626,0.1873773932,1336.666626,0.001042772783,
1336,-0.0001249077177,1336,0.006136132404,1336,0.000296391896,1336,0.01522603352,1336,0.0001073623789,1336,0.1044669673,1336,0.0001483260421,1336,0.2310789078,1336,0.0005416391068,1336,0.05070302635,1336,0.002949917223,1336,0.1877334118,1336,0.001027541468,
1335.333374,-0.0001238208206,1335.333374,0.006148314569,1335.333374,0.0003158718755,1335.333374,0.015255793,1335.333374,0.0001094596664,1335.333374,0.1046538949,1335.333374,0.0001059382994,1335.333374,0.2312747985,1335.333374,0.0004827049561,1335.333374,0.0507889688,1335.333374,0.002941055922,1335.333374,0.1881151944,1335.333374,0.0009727183497,
1334.666626,-0.0001013576257,1334.666626,0.006177458912,1334.666626,0.0003099138266,1334.666626,0.01529759448,1334.666626,0.0001229757618,1334.666626,0.1048990637,1334.666626,0.0001242186408,1334.666626,0.2314520776,1334.666626,0.0004517897323,1334.666626,0.05091535673,1334.666626,0.002933446085,1334.666626,0.1884579957,1334.666626,0.0009679705836,
1334,-0.0001176099104,1334,0.006156033836,1334,0.0003074787965,1334,0.01533245388,1334,0.0001165024805,1334,0.1051118299,1334,7.049320993E-005,1334,0.2316021621,1334,0.0003676845809,1334,0.05103715509,1334,0.002969255904,1334,0.18889983,1334,0.0009076296701,
1333.333374,-0.0001028586557,1333.333374,0.006200618111,1333.333374,0.0003120379988,1333.333374,0.01534181274,1333.333374,8.745160449E-005,1333.333374,0.1053231806,1333.333374,3.740683678E-005,1333.333374,0.2317539304,1333.333374,0.0002739081392,1333.333374,0.05112077668,1333.333374,0.002914916724,1333.333374,0.189204514,1333.333374,0.0008441588725,
1332.666626,-9.509463416E-005,1332.666626,0.006203322671,1332.666626,0.0003187991388,1332.666626,0.01539502107,1332.666626,9.213793237E-005,1332.666626,0.1055751666,1332.666626,2.467002923E-005,1332.666626,0.231974721,1332.666626,0.0002366622211,1332.666626,0.05126171187,1332.666626,0.00289847306,1332.666626,0.189623028,1332.666626,0.0008124657907,
1332,-8.132609946E-005,1332,0.006229371764,1332,0.0003202498192,1332,0.01543428656,1332,0.0001135765924,1332,0.1057908759,1332,2.259903886E-005,1332,0.2321562171,1332,0.0002080694831,1332,0.05135551468,1332,0.002922552405,1332,0.1899841875,1332,0.0007943898672,
1331.333374,-0.0001149184973,1331.333374,0.006198937539,1331.333374,0.0002891648619,1331.333374,0.01545461919,1331.333374,7.315990661E-005,1331.333374,0.1059965417,1331.333374,1.017330487E-005,1331.333374,0.2324047983,1331.333374,0.0001883353689,1331.333374,0.05145718157,1331.333374,0.002875150647,1331.333374,0.190363884,1331.333374,0.0007526910049,
1330.666626,-9.090200911E-005,1330.666626,0.006231157575,1330.666626,0.0003321403929,1330.666626,0.01552031562,1330.666626,0.000104436549,1330.666626,0.1062586084,1330.666626,3.134903818E-005,1330.666626,0.2326736897,1330.666626,0.0002622781612,1330.666626,0.051610291,1330.666626,0.002920102794,1330.666626,0.190829441,1330.666626,0.0007964645629,
1330,-0.0001092768071,1330,0.006229030434,1330,0.0003258453507,1330,0.01553547289,1330,5.612440509E-005,1330,0.106488049,1330,1.23477821E-005,1330,0.2329250872,1330,0.0002881546388,1330,0.05171636119,1330,0.002937485464,1330,0.1912420243,1330,0.0008255110006,
1329.333374,-0.0001091215308,1329.333374,0.006263432093,1329.333374,0.0003515442659,1329.333374,0.01559254155,1329.333374,0.0001008375548,1329.333374,0.1067663953,1329.333374,6.730873429E-005,1329.333374,0.2331531644,1329.333374,0.0003361558192,1329.333374,0.05185903236,1329.333374,0.002969125519,1329.333374,0.1916688234,1329.333374,0.0008614068502,
1328.666626,-7.231937343E-005,1328.666626,0.006259177811,1328.666626,0.0003634875175,1328.666626,0.01567599736,1328.666626,0.0001261347497,1328.666626,0.1070414484,1328.666626,9.941349708E-005,1328.666626,0.2334103435,1328.666626,0.0003946037032,1328.666626,0.05198903009,1328.666626,0.003029988147,1328.666626,0.1920619309,1328.666626,0.0008893163758,
1328,-7.7081575E-005,1328,0.006314724684,1328,0.0003882300225,1328,0.01573389024,1328,0.0001318054565,1328,0.1072947681,1328,0.0001166060538,1328,0.23365511,1328,0.000398464239,1328,0.05215035379,1328,0.003024487989,1328,0.1924911737,1328,0.0009038164862,
1327.333374,-0.0001466451358,1327.333374,0.006286543328,1327.333374,0.0003519069578,1327.333374,0.01570624486,1327.333374,0.0001018473413,1327.333374,0.107460171,1327.333374,6.798187678E-005,1327.333374,0.2338144779,1327.333374,0.0003455338883,1327.333374,0.05221238732,1327.333374,0.003018179908,1327.333374,0.1928415149,1327.333374,0.0008888235316,
1326.666626,-0.0001491810981,1326.666626,0.00628530886,1326.666626,0.0003491608368,1326.666626,0.0157463979,1326.666626,7.901115896E-005,1326.666626,0.1077136695,1326.666626,4.626068767E-005,1326.666626,0.2340018451,1326.666626,0.0003059245646,1326.666626,0.05233962834,1326.666626,0.002998500131,1326.666626,0.1932721585,1326.666626,0.0008684618515,
1326,-0.0001317395945,1326,0.006318296771,1326,0.0003833850496,1326,0.01579952054,1326,9.330305329E-005,1326,0.1079341844,1326,4.641602209E-005,1326,0.2341747284,1326,0.0002669663809,1326,0.05243372545,1326,0.002981714439,1326,0.1936095208,1326,0.0008206870989,
1325.333374,-0.0001244936575,1325.333374,0.00631918991,1325.333374,0.0003684358962,1325.333374,0.01583176292,1325.333374,8.791764412E-005,1325.333374,0.1081599668,1325.333374,2.883792695E-005,1325.333374,0.2343862355,1325.333374,0.0002391227317,1325.333374,0.05260555819,1325.333374,0.002973295748,1325.333374,0.1940000206,1325.333374,0.0008206611383,
1324.666626,-0.000122061072,1324.666626,0.006360717583,1324.666626,0.0003762342676,1324.666626,0.01587353833,1324.666626,6.935404963E-005,1324.666626,0.1084068641,1324.666626,3.178913175E-005,1324.666626,0.2346085012,1324.666626,0.0002049616887,1324.666626,0.05273577943,1324.666626,0.002983147977,1324.666626,0.194409743,1324.666626,0.0008041668334,
1324,-0.0001204565924,1324,0.006395576522,1324,0.0004089837312,1324,0.01593336463,1324,6.927637878E-005,1324,0.1086591482,1324,2.459236566E-005,1324,0.2348205298,1324,0.0001731080847,1324,0.05287893116,1324,0.002991775284,1324,0.1948340833,1324,0.0007901368081,
1323.333374,-0.0001263051527,1323.333374,0.006400856655,1323.333374,0.0004164200509,1323.333374,0.0159701556,1323.333374,5.180091102E-005,1323.333374,0.1088627204,1323.333374,-2.070876945E-007,1323.333374,0.2350293696,1323.333374,0.0001298893185,1323.333374,0.05298285559,1323.333374,0.002963235136,1323.333374,0.1952207386,1323.333374,0.0007641007542,
1322.666626,-0.0001166265138,1322.666626,0.006433275528,1322.666626,0.0004259553389,1322.666626,0.01600920409,1322.666626,5.444160342E-005,1322.666626,0.1091030911,1322.666626,4.012343652E-006,1322.666626,0.2352578044,1322.666626,0.0001068445345,1322.666626,0.053111054,1322.666626,0.002973764902,1322.666626,0.1956398636,1322.666626,0.0007423706702,
1322,-0.0001101049493,1322,0.006466353312,1322,0.0004295829567,1322,0.01607442088,1322,6.420194404E-005,1322,0.1093674451,1322,1.527298991E-005,1322,0.2355109602,1322,0.0001342394971,1322,0.05326688662,1322,0.002971810056,1322,0.1960995644,1322,0.0007742919843,
1321.333374,-0.0001728838542,1321.333374,0.006439344492,1321.333374,0.0004135957861,1321.333374,0.01609274186,1321.333374,2.661159124E-005,1321.333374,0.1095597222,1321.333374,-1.615254405E-005,1321.333374,0.2357311845,1321.333374,0.0001068963174,1321.333374,0.05338155478,1321.333374,0.002939883154,1321.333374,0.1964967102,1321.333374,0.0007402184419,
1320.666626,-0.0001177651866,1320.666626,0.006528444123,1320.666626,0.0004749046639,1320.666626,0.01620361954,1320.666626,9.700555529E-005,1320.666626,0.1099091917,1320.666626,4.398248711E-005,1320.666626,0.236063838,1320.666626,0.0001671778737,1320.666626,0.05359704792,1320.666626,0.003041431773,1320.666626,0.1969812214,1320.666626,0.0008184048347,
1320,-0.0001151255274,1320,0.006528102327,1320,0.0004784031189,1320,0.01621882804,1320,8.680432802E-005,1320,0.1101184189,1320,1.146763498E-005,1320,0.2363001704,1320,0.0001915207249,1320,0.0536782071,1320,0.003018883755,1320,0.1973739564,1320,0.0007987467106,
1319.333374,-0.0001105707779,1319.333374,0.006561975926,1319.333374,0.0004907386028,1319.333374,0.01625464857,1319.333374,6.870679499E-005,1319.333374,0.1103722677,1319.333374,1.252898983E-005,1319.333374,0.2365357429,1319.333374,0.0001933853491,1319.333374,0.05380775407,1319.333374,0.003021359909,1319.333374,0.197820276,1319.333374,0.0007943121018,
1318.666626,-0.0001098979119,1318.666626,0.006612699479,1318.666626,0.0005176653503,1318.666626,0.01634479128,1318.666626,7.678457041E-005,1318.666626,0.1106574312,1318.666626,7.077800547E-005,1318.666626,0.236848101,1318.666626,0.0002192318207,1318.666626,0.05399194732,1318.666626,0.003070915584,1318.666626,0.1982900947,1318.666626,0.0008445478743,
1318,-9.240307554E-005,1318,0.006591174286,1318,0.0005435311468,1318,0.01637486927,1318,6.503042096E-005,1318,0.1109281033,1318,6.676504563E-005,1318,0.2370988429,1318,0.0002299023472,1318,0.05414184928,1318,0.003117739223,1318,0.1987216771,1318,0.0008324098308,
1317.333374,-9.069496446E-005,1317.333374,0.00663485704,1317.333374,0.0005580456927,1317.333374,0.01643382199,1317.333374,0.0001095114494,1317.333374,0.1111811921,1317.333374,7.53864806E-005,1317.333374,0.2373677641,1317.333374,0.0002659820893,1317.333374,0.05428581685,1317.333374,0.003117791377,1317.333374,0.1991749406,1317.333374,0.0008799524512,
1316.666626,-0.0001297210983,1316.666626,0.00664345175,1316.666626,0.0005537949619,1316.666626,0.01644656621,1316.666626,8.714091382E-005,1316.666626,0.1114097089,1316.666626,2.208129263E-005,1316.666626,0.2375873923,1316.666626,0.000216382934,1316.666626,0.05437191576,1316.666626,0.003081134986,1316.666626,0.1995414644,1316.666626,0.0008541704156,
1316,-8.800337673E-005,1316,0.006652336568,1316,0.0005551427603,1316,0.01650862023,1316,9.571097326E-005,1316,0.1116766334,1316,8.851314487E-005,1316,0.2378771156,1316,0.00022650951,1316,0.05452417955,1316,0.00313400873,1316,0.2000316978,1316,0.0008559600101,
1315.333374,-8.24131057E-005,1315.333374,0.006676204503,1315.333374,0.0005887870211,1315.333374,0.01655024663,1315.333374,9.762695845E-005,1315.333374,0.1119587943,1315.333374,6.33734744E-005,1315.333374,0.2381419837,1315.333374,0.0002467115701,1315.333374,0.05469473079,1315.333374,0.003130697412,1315.333374,0.2004729062,1315.333374,0.0008887457079,
1314.666626,-8.805513789E-005,1314.666626,0.006709852722,1314.666626,0.000587698305,1314.666626,0.01661030017,1314.666626,9.542616317E-005,1314.666626,0.1122319922,1314.666626,6.407249748E-005,1314.666626,0.2384078652,1314.666626,0.0002481102129,1314.666626,0.05484061688,1314.666626,0.00312493532,1314.666626,0.2009329498,1314.666626,0.0008719115867,
1314,-7.262995496E-005,1314,0.00673156837,1314,0.000610690855,1314,0.01665508188,1314,9.063623293E-005,1314,0.1124500632,1314,7.171005564E-005,1314,0.2386647165,1314,0.0002496383677,1314,0.05495464429,1314,0.003153407946,1314,0.2013351917,1314,0.0008812234737,
1313.333374,-6.051717719E-005,1313.333374,0.00674345158,1313.333374,0.0006212414009,1313.333374,0.01672806218,1313.333374,0.0001165283757,1313.333374,0.1127428934,1313.333374,0.0001039187118,1313.333374,0.2389764637,1313.333374,0.0002867558505,1313.333374,0.0551491119,1313.333374,0.003184437752,1313.333374,0.2018215954,1313.333374,0.0009130252874,
1312.666626,-6.11901196E-005,1312.666626,0.006756518502,1312.666626,0.000667127606,1312.666626,0.01676605083,1312.666626,0.0001197391102,1312.666626,0.1130059138,1312.666626,0.0001192730342,1312.666626,0.2392597347,1312.666626,0.0003032564418,1312.666626,0.05528480187,1312.666626,0.003194581484,1312.666626,0.2022809237,1312.666626,0.0009272149182,
1312,-5.922305718E-005,1312,0.006762907375,1312,0.0006582351634,1312,0.01680328883,1312,0.0001088382487,1312,0.1133029535,1312,9.420925926E-005,1312,0.2395166457,1312,0.0002698155877,1312,0.05541303381,1312,0.003178779269,1312,0.202689454,1312,0.0008873449988,
1311.333374,-4.415921649E-005,1311.333374,0.006841317751,1311.333374,0.0006874279352,1311.333374,0.01688372158,1311.333374,0.0001400915644,1311.333374,0.1135771349,1311.333374,0.0001459696214,1311.333374,0.2398123294,1311.333374,0.00031825513,1311.333374,0.05559799448,1311.333374,0.00324131432,1311.333374,0.2031736225,1311.333374,0.0009342710255,
1310.666626,-2.479804971E-005,1310.666626,0.006864039227,1310.666626,0.0007104516844,1310.666626,0.0169174429,1310.666626,0.0001380459144,1310.666626,0.1138447598,1310.666626,0.0001620763942,1310.666626,0.2400783747,1310.666626,0.0003085926874,1310.666626,0.05575904995,1310.666626,0.003234351054,1310.666626,0.2036100179,1310.666626,0.0009417163674,
1310,-2.593696627E-005,1310,0.00687808264,1310,0.0007314023096,1310,0.01697100699,1310,0.0001334367844,1310,0.1141069531,1310,0.0001486626716,1310,0.2403382808,1310,0.0002770423307,1310,0.05590305477,1310,0.003238028148,1310,0.2040410042,1310,0.0009417163674,
1309.333374,-2.945723281E-005,1309.333374,0.006894414779,1309.333374,0.0007323098253,1309.333374,0.01700610854,1309.333374,0.0001271187066,1309.333374,0.1143756136,1309.333374,0.000148999301,1309.333374,0.240586549,1309.333374,0.000255750987,1309.333374,0.05605114624,1309.333374,0.003250103211,1309.333374,0.2044714689,1309.333374,0.0009239722858,
1308.666626,-3.214918252E-005,1308.666626,0.006914850324,1308.666626,0.0007440042682,1308.666626,0.01705855131,1308.666626,0.000119635537,1308.666626,0.1146727204,1308.666626,0.0001670742931,1308.666626,0.2408613712,1308.666626,0.0002437070943,1308.666626,0.05619536713,1308.666626,0.00324105355,1308.666626,0.2049322724,1308.666626,0.00090513943,
1308,-2.360736107E-005,1308,0.006931710057,1308,0.0007632190827,1308,0.01708768308,1308,0.0001280767756,1308,0.1149172708,1308,0.000174195724,1308,0.2411313057,1308,0.0002240490721,1308,0.05634770915,1308,0.003226005705,1308,0.205358386,1308,0.0008975650417,
1307.333374,-8.335201528E-006,1307.333374,0.006980924867,1307.333374,0.0007771704695,1307.333374,0.01716167852,1307.333374,0.0001431730052,1307.333374,0.1152316257,1307.333374,0.0001957679196,1307.333374,0.2414279133,1307.333374,0.0002454942442,1307.333374,0.0565427132,1307.333374,0.003263195744,1307.333374,0.2058475465,1307.333374,0.0009193288279,
1306.666626,-8.12811777E-006,1306.666626,0.006997549906,1306.666626,0.0008058007224,1306.666626,0.01720570959,1306.666626,0.0001548256841,1306.666626,0.1155094206,1306.666626,0.0002165383339,1306.666626,0.2417070568,1306.666626,0.0002332952281,1306.666626,0.05668211356,1306.666626,0.00327907945,1306.666626,0.2063033581,1306.666626,0.0009205480455,
