imine undoped,,imine 10 min iodine doping,,imine 1 min iodine doping,,imine 30 min iodine doping,,imine 30 min iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
462.666626,0.1482771337,462.666626,0.1248583272,462.666626,0.1566400975,462.666626,0.1720181406,462.666626,0.1349246055,462.666626,0.1337576658,462.666626,0.1567718834,
461.9999695,0.1483157426,461.9999695,0.1251914203,461.9999695,0.1570260674,461.9999695,0.1723007411,461.9999695,0.1351611912,461.9999695,0.1340049952,461.9999695,0.1569197625,
461.333313,0.1483061612,461.333313,0.1254308075,461.333313,0.157308802,461.333313,0.172519654,461.333313,0.1355003864,461.333313,0.1342577338,461.333313,0.1570687741,
460.666626,0.1483083814,460.666626,0.125632897,460.666626,0.157529518,460.666626,0.1727941632,460.666626,0.1357525587,460.666626,0.1345406324,460.666626,0.1573832929,
459.9999695,0.1483610123,459.9999695,0.1258050948,459.9999695,0.1576416343,459.9999695,0.1729218215,459.9999695,0.1359811127,459.9999695,0.1346028149,459.9999695,0.1574149132,
459.333313,0.1483805478,459.333313,0.1259769052,459.333313,0.157866165,459.333313,0.1732350886,459.333313,0.1363426596,459.333313,0.1350532472,459.333313,0.1577190161,
458.666626,0.1482007653,458.666626,0.1265020519,458.666626,0.1580481678,458.666626,0.1733973622,458.666626,0.1365472972,458.666626,0.1352760494,458.666626,0.157890588,
457.9999695,0.1479782313,457.9999695,0.1263640076,457.9999695,0.1581052691,457.9999695,0.173475191,457.9999695,0.1368071139,457.9999695,0.135320127,457.9999695,0.1579120755,
457.333313,0.1481361687,457.333313,0.1267797053,457.333313,0.1584296525,457.333313,0.173813343,457.333313,0.1370872408,457.333313,0.1356036514,457.333313,0.158176586,
456.666626,0.1479136646,456.666626,0.1269306839,456.666626,0.1585362852,456.666626,0.1740996242,456.666626,0.1373388916,456.666626,0.1359572411,456.666626,0.1583976597,
455.9999695,0.1477663517,455.9999695,0.1270051003,455.9999695,0.1586106867,455.9999695,0.1742890626,455.9999695,0.1375313848,455.9999695,0.1361068785,455.9999695,0.1584614515,
455.333313,0.147836417,455.333313,0.1275927573,455.333313,0.158996284,455.333313,0.1746207178,455.333313,0.1380166858,455.333313,0.1365996599,455.333313,0.1588454545,
454.666626,0.1474343538,454.666626,0.1274314821,454.666626,0.1588808447,454.666626,0.1745684892,454.666626,0.1380187124,454.666626,0.1364443898,454.666626,0.15873909,
453.9999695,0.1474786997,453.9999695,0.1279039383,453.9999695,0.159309715,453.9999695,0.1748239398,453.9999695,0.1384432316,453.9999695,0.1369071901,453.9999695,0.15929088,
453.333313,0.1472767293,453.333313,0.1280480474,453.333313,0.1592229456,453.333313,0.1750957966,453.333313,0.1385342479,453.333313,0.1371039599,453.333313,0.1592474431,
452.666626,0.1472340375,452.666626,0.1283939034,452.666626,0.1594564021,452.666626,0.1754629761,452.666626,0.139029786,452.666626,0.1373937726,452.666626,0.1595203429,
451.9999695,0.1466392428,451.9999695,0.1282253414,451.9999695,0.1592528969,451.9999695,0.1753949076,451.9999695,0.1389339566,451.9999695,0.1373437941,451.9999695,0.1596110612,
451.333313,0.1466053128,451.333313,0.1285235733,451.333313,0.1595006883,451.333313,0.1757545024,451.333313,0.1392270923,451.333313,0.1377662718,451.333313,0.1599152088,
450.666626,0.1463077068,450.666626,0.1287045777,450.666626,0.1595511138,450.666626,0.1759431362,450.666626,0.1394004077,450.666626,0.1379837096,450.666626,0.1600650549,
449.9999695,0.1458974183,449.9999695,0.1288767755,449.9999695,0.1595791429,449.9999695,0.1759898365,449.9999695,0.1395772547,449.9999695,0.137977019,449.9999695,0.1600799859,
449.333313,0.1456545442,449.333313,0.1291351169,449.333313,0.15966326,449.333313,0.1761931032,449.333313,0.1399288476,449.333313,0.1383206546,449.333313,0.1603486687,
448.666626,0.1455004364,448.666626,0.1293953061,448.666626,0.1597846746,448.666626,0.1763312817,448.666626,0.14007774,448.666626,0.1386129856,448.666626,0.160577327,
447.9999695,0.1452802867,447.9999695,0.1296230704,447.9999695,0.1598594338,447.9999695,0.1766422242,447.9999695,0.1402482837,447.9999695,0.1387519687,447.9999695,0.1608256549,
447.333313,0.1449848861,447.333313,0.1298236549,447.333313,0.1598262936,447.333313,0.1769160926,447.333313,0.1405300796,447.333313,0.1391500235,447.333313,0.1610888243,
446.666626,0.1446359605,446.666626,0.1298357695,446.666626,0.1597601324,446.666626,0.1769993156,446.666626,0.1407013685,446.666626,0.1391429603,446.666626,0.1611302048,
445.9999695,0.144318983,445.9999695,0.1300741136,445.9999695,0.159849003,445.9999695,0.1770745367,445.9999695,0.1410011202,445.9999695,0.1393894255,445.9999695,0.1613871008,
445.333313,0.1439785808,445.333313,0.130308032,445.333313,0.1599307358,445.333313,0.1774573773,445.333313,0.1412151605,445.333313,0.139708221,445.333313,0.1615734696,
444.666626,0.1437480152,444.666626,0.1304873973,444.666626,0.1599216759,444.666626,0.1776272804,444.666626,0.1413799822,444.666626,0.1398931593,444.666626,0.1617835909,
443.9999695,0.1432040483,443.9999695,0.1305451244,443.9999695,0.159737587,443.9999695,0.177667886,443.9999695,0.1413712054,443.9999695,0.1400014907,443.9999695,0.1617989242,
443.333313,0.1428319961,443.333313,0.1308237165,443.333313,0.1596714407,443.333313,0.1777690202,443.333313,0.1416330636,443.333313,0.1402791142,443.333313,0.1619060189,
442.666626,0.1426316798,442.666626,0.1309053898,442.666626,0.1597115695,442.666626,0.1782073677,442.666626,0.1418502629,442.666626,0.1404688358,442.666626,0.1623364091,
441.9999695,0.1421684623,441.9999695,0.1309654713,441.9999695,0.1596576869,441.9999695,0.1782820225,441.9999695,0.1419642866,441.9999695,0.1407086104,441.9999695,0.1622916162,
441.333313,0.1417489648,441.333313,0.1311827898,441.333313,0.1595368683,441.333313,0.1783918887,441.333313,0.1422219425,441.333313,0.1409295201,441.333313,0.1625434011,
440.666626,0.1414891183,440.666626,0.1313973069,440.666626,0.1594462395,440.666626,0.178651005,440.666626,0.1425192058,440.666626,0.1411209702,440.666626,0.1627993286,
439.9999695,0.1410510391,439.9999695,0.1313490272,439.9999695,0.1594479233,439.9999695,0.1787971109,439.9999695,0.1425896138,439.9999695,0.1414384544,439.9999695,0.1627727896,
439.333313,0.1405182034,439.333313,0.1315489113,439.333313,0.1591919363,439.333313,0.1788977981,439.333313,0.1428331882,439.333313,0.1416214854,439.333313,0.1630046219,
438.666626,0.1400887519,438.666626,0.1317719966,438.666626,0.159139961,438.666626,0.1791764647,438.666626,0.1429129392,438.666626,0.141817674,438.666626,0.1632076353,
437.9999695,0.1396012455,437.9999695,0.1319235861,437.9999695,0.1590242833,437.9999695,0.1792627722,437.9999695,0.1431249678,437.9999695,0.1420495361,437.9999695,0.1634600312,
437.333313,0.1391922086,437.333313,0.1320753545,437.333313,0.1590185314,437.333313,0.1794859767,437.333313,0.1431508511,437.333313,0.1422882378,437.333313,0.1637372077,
436.666626,0.138801381,436.666626,0.1322802007,436.666626,0.1587891579,436.666626,0.179538846,436.666626,0.1434176415,436.666626,0.1424551308,436.666626,0.1639418453,
435.9999695,0.1383684725,435.9999695,0.1324453205,435.9999695,0.1586457789,435.9999695,0.179881528,435.9999695,0.143566221,435.9999695,0.142696321,435.9999695,0.1641854942,
435.333313,0.1377751529,435.333313,0.1323522627,435.333313,0.158604756,435.333313,0.1799821258,435.333313,0.143694967,435.333313,0.1428328604,435.333313,0.1644385308,
434.666626,0.1371061206,434.666626,0.1325077266,434.666626,0.1582492441,434.666626,0.1799237877,434.666626,0.1437563151,434.666626,0.1428456753,434.666626,0.1642600745,
433.9999695,0.1367246509,433.9999695,0.1326659024,433.9999695,0.1580894738,433.9999695,0.1800846606,433.9999695,0.1439456195,433.9999695,0.1431381851,433.9999695,0.1646161675,
433.333313,0.1361888647,433.333313,0.1326614767,433.333313,0.1578373462,433.333313,0.1802296788,433.333313,0.1439720541,433.333313,0.1432589144,433.333313,0.1646722406,
432.666626,0.1358263195,432.666626,0.1328948289,432.666626,0.1578753293,432.666626,0.1805979013,432.666626,0.1442906111,432.666626,0.1437436938,432.666626,0.1650452465,
431.9999695,0.1351376176,431.9999695,0.1329671741,431.9999695,0.1574157327,431.9999695,0.1805490553,431.9999695,0.1443415433,431.9999695,0.1437111944,431.9999695,0.1651297808,
431.333313,0.134583652,431.333313,0.1330158412,431.333313,0.1572686881,431.333313,0.1806340665,431.333313,0.1442715675,431.333313,0.1438881457,431.333313,0.1652998477,
430.666626,0.1339541525,430.666626,0.1330444217,430.666626,0.1570819616,430.666626,0.1807761341,430.666626,0.1443543881,430.666626,0.1439815611,430.666626,0.1654918939,
429.9999695,0.1334985048,429.9999695,0.1333622187,429.9999695,0.1569014043,429.9999695,0.1809524447,429.9999695,0.1444549561,429.9999695,0.1445009559,429.9999695,0.1658008248,
429.333313,0.1328545511,429.333313,0.1334166676,429.333313,0.1565914303,429.333313,0.1811479479,429.333313,0.1446659118,429.333313,0.1444311589,429.333313,0.1659279466,
428.666626,0.1320830286,428.666626,0.1333366483,428.666626,0.1562634408,428.666626,0.1811964214,428.666626,0.1446622312,428.666626,0.1445523351,428.666626,0.1659920961,
427.9999695,0.1314681768,427.9999695,0.1334560215,427.9999695,0.1560309827,427.9999695,0.1813713312,427.9999695,0.1449038535,427.9999695,0.1448701024,427.9999695,0.166055575,
427.333313,0.1309423447,427.333313,0.1335988343,427.333313,0.1558121145,427.333313,0.1815683246,427.333313,0.1449176222,427.333313,0.1452900469,427.333313,0.1663233638,
426.666626,0.1302793026,426.666626,0.1337819695,426.666626,0.1555250436,426.666626,0.1814782172,426.666626,0.145027712,426.666626,0.1451489776,426.666626,0.166508913,
425.9999695,0.129808262,425.9999695,0.1338493228,425.9999695,0.1551468074,425.9999695,0.1817322522,425.9999695,0.1452048421,425.9999695,0.1453922391,425.9999695,0.1667316109,
425.333313,0.1289628893,425.333313,0.1337841898,425.333313,0.1548463851,425.333313,0.1815927476,425.333313,0.1451682448,425.333313,0.1456363797,425.333313,0.1668268889,
424.666626,0.128294304,424.666626,0.1338305771,424.666626,0.1545370519,424.666626,0.1817585379,424.666626,0.1449120939,424.666626,0.1456192881,424.666626,0.1669434905,
423.9999695,0.1276610345,423.9999695,0.1339393109,423.9999695,0.1542914808,423.9999695,0.1817750931,423.9999695,0.1451916397,423.9999695,0.1457356066,423.9999695,0.1671078801,
423.333313,0.1269371659,423.333313,0.1338640153,423.333313,0.153865546,423.333313,0.1817008704,423.333313,0.1452210397,423.333313,0.1460697502,423.333313,0.1671699435,
422.666626,0.1263021976,422.666626,0.1340282559,422.666626,0.1536191404,422.666626,0.1819607019,422.666626,0.1453168541,422.666626,0.146315977,422.666626,0.1673146337,
421.9999695,0.1255344152,421.9999695,0.1340184212,421.9999695,0.1531155556,421.9999695,0.1820504069,421.9999695,0.1453852654,421.9999695,0.1462641656,421.9999695,0.1673281789,
421.333313,0.1247451529,421.333313,0.1340603381,421.333313,0.1526000053,421.333313,0.1820465475,421.333313,0.1453357041,421.333313,0.1466212124,421.333313,0.1674605608,
420.666626,0.1241096929,420.666626,0.1340435892,420.666626,0.1522905082,420.666626,0.1820361912,420.666626,0.1453238726,420.666626,0.1465383172,420.666626,0.1678303182,
419.9999695,0.123364307,419.9999695,0.1340111345,419.9999695,0.1518180966,419.9999695,0.1820029765,419.9999695,0.1452556551,419.9999695,0.146690473,419.9999695,0.1677602232,
419.333313,0.1228349283,419.333313,0.1342337877,419.333313,0.1517118365,419.333313,0.1824469268,419.333313,0.1455408633,419.333313,0.1470377445,419.333313,0.1680793166,
418.666626,0.1219046488,418.666626,0.1341159493,418.666626,0.1512461752,418.666626,0.1823132187,418.666626,0.1455353945,418.666626,0.147024408,418.666626,0.1682208031,
417.9999695,0.121090062,417.9999695,0.1340996325,417.9999695,0.1506553143,417.9999695,0.1822515279,417.9999695,0.1454473436,417.9999695,0.1470691264,417.9999695,0.1682016253,
417.333313,0.1202625558,417.333313,0.1342752576,417.333313,0.1502993554,417.333313,0.182157889,417.333313,0.1453552395,417.333313,0.1473615468,417.333313,0.168421343,
416.666626,0.1195637286,416.666626,0.1342247277,416.666626,0.1501006931,416.666626,0.1823504418,416.666626,0.1456259489,416.666626,0.1474899352,416.666626,0.1684583127,
415.9999695,0.1187487543,415.9999695,0.1342830509,415.9999695,0.1497048438,415.9999695,0.1826019138,415.9999695,0.1455246508,415.9999695,0.1477071643,415.9999695,0.1685125381,
415.333313,0.1182091907,415.333313,0.1341058463,415.333313,0.149226442,415.333313,0.1824492514,415.333313,0.1455652118,415.333313,0.1478675604,415.333313,0.1687986851,
414.666626,0.1173170134,414.666626,0.1343979537,414.666626,0.148643896,414.666626,0.1824892461,414.666626,0.1455264837,414.666626,0.1481081396,414.666626,0.1686726362,
413.9999695,0.1164363772,413.9999695,0.1342915744,413.9999695,0.1482727975,413.9999695,0.1824980229,413.9999695,0.1453960836,413.9999695,0.1481949091,413.9999695,0.1688424945,
413.333313,0.1157430932,413.333313,0.1342777908,413.333313,0.1478597373,413.333313,0.182424888,413.333313,0.145561561,413.333313,0.1483808309,413.333313,0.16892533,
412.666626,0.114940241,412.666626,0.1341429949,412.666626,0.1473498046,412.666626,0.1823654026,412.666626,0.1454039961,412.666626,0.1483745724,412.666626,0.1689312756,
411.9999695,0.1141440868,411.9999695,0.1342425942,411.9999695,0.1469439417,411.9999695,0.182302773,411.9999695,0.1453971714,411.9999695,0.1484460384,411.9999695,0.1690464914,
411.333313,0.1134029999,411.333313,0.1343008876,411.333313,0.1467503607,411.333313,0.1825210452,411.333313,0.1457476318,411.333313,0.1486416757,411.333313,0.1693484783,
410.666626,0.1128363013,410.666626,0.134342581,410.666626,0.1463376135,410.666626,0.1825977713,410.666626,0.1455474794,410.666626,0.1489218026,410.666626,0.1693175584,
409.9999695,0.1120342389,409.9999695,0.1342553645,409.9999695,0.1457269937,409.9999695,0.1825216264,409.9999695,0.1456532776,409.9999695,0.1491605937,409.9999695,0.1693788469,
409.333313,0.1112425551,409.333313,0.1341227591,409.333313,0.1452591568,409.333313,0.182177335,409.333313,0.1454621106,409.333313,0.149133116,409.333313,0.1690662801,
408.666626,0.1103955656,408.666626,0.1341709495,408.666626,0.1448572278,408.666626,0.1822963953,408.666626,0.1454570144,408.666626,0.1492871791,408.666626,0.1692726016,
407.9999695,0.1096161604,407.9999695,0.134245351,407.9999695,0.144468531,407.9999695,0.1822144389,407.9999695,0.145434469,407.9999695,0.1493754983,407.9999695,0.1692705452,
407.333313,0.1089834422,407.333313,0.134333238,407.333313,0.1440680176,407.333313,0.1823553592,407.333313,0.1454731822,407.333313,0.1495042145,407.333313,0.169451803,
406.666626,0.1082510278,406.666626,0.1341935098,406.666626,0.1435789764,406.666626,0.1821181178,406.666626,0.1452716738,406.666626,0.1499327719,406.666626,0.1695117205,
405.9999695,0.1075548306,405.9999695,0.1343812346,405.9999695,0.1431494504,405.9999695,0.1823662668,405.9999695,0.1456056386,405.9999695,0.1500706971,405.9999695,0.169534713,
405.333313,0.1066876277,405.333313,0.1343291104,405.333313,0.1428427249,405.333313,0.1819274127,405.333313,0.1456120461,405.333313,0.15002352,405.333313,0.1694280952,
404.666626,0.1059043333,404.666626,0.1339844912,404.666626,0.1420132369,404.666626,0.1817357987,404.666626,0.1452601701,404.666626,0.1498240232,404.666626,0.1692173034,
403.9999695,0.1051331609,403.9999695,0.1340934336,403.9999695,0.141807124,403.9999695,0.1817788333,403.9999695,0.1452518553,403.9999695,0.1501289159,403.9999695,0.1692520827,
403.333313,0.1046749428,403.333313,0.1342493296,403.333313,0.1415597945,403.333313,0.1819254011,403.333313,0.1453983635,403.333313,0.1503964812,403.333313,0.1694420129,
402.666626,0.104055658,402.666626,0.1342107654,402.666626,0.1412548274,402.666626,0.1818321496,402.666626,0.1452760845,402.666626,0.1506025791,402.666626,0.169341296,
401.9999695,0.1033404693,401.9999695,0.1340973824,401.9999695,0.1407767236,401.9999695,0.1816100925,401.9999695,0.145223543,401.9999695,0.150475949,401.9999695,0.1691999137,
401.333313,0.1027907133,401.333313,0.1340861768,401.333313,0.1404385418,401.333313,0.181577608,401.333313,0.1451961994,401.333313,0.1507145315,401.333313,0.169238165,
400.666626,0.1019877568,400.666626,0.1341912299,400.666626,0.1401500553,400.666626,0.1814460903,400.666626,0.1453753561,400.666626,0.1508076042,400.666626,0.1692043841,
399.9999695,0.1014790162,399.9999695,0.1341927052,399.9999695,0.1396011412,399.9999695,0.1811632663,399.9999695,0.1450784653,399.9999695,0.1509447843,399.9999695,0.1689507663,
399.333313,0.1007993594,399.333313,0.134256348,399.333313,0.1394559443,399.333313,0.1812064499,399.333313,0.145048067,399.333313,0.1511730552,399.333313,0.1690388173,
398.666626,0.1000337452,398.666626,0.134075135,398.666626,0.1389696151,398.666626,0.1809668839,398.666626,0.1450349391,398.666626,0.1509999633,398.666626,0.1686737388,
397.9999695,0.09956169128,397.9999695,0.134210512,397.9999695,0.1388901174,397.9999695,0.1809961051,397.9999695,0.1450933665,397.9999695,0.1513179839,397.9999695,0.168836385,
397.333313,0.09897081554,397.333313,0.133916229,397.333313,0.1383904964,397.333313,0.1806178987,397.333313,0.1449416578,397.333313,0.1513471007,397.333313,0.1685318798,
396.666626,0.09854710847,396.666626,0.1342386454,396.666626,0.138220787,396.666626,0.1805515587,396.666626,0.1450446993,396.666626,0.1515521109,396.666626,0.1684535444,
395.9999695,0.09803718328,395.9999695,0.1341268122,395.9999695,0.1377499253,395.9999695,0.1802852005,395.9999695,0.1448425651,395.9999695,0.1514139771,395.9999695,0.1683023721,
395.333313,0.09773752838,395.333313,0.1342018098,395.333313,0.1377950311,395.333313,0.1802701056,395.333313,0.1449214071,395.333313,0.1515591145,395.333313,0.1681025028,
394.666626,0.09715586156,394.666626,0.1341469437,394.666626,0.1375321001,394.666626,0.1800268292,394.666626,0.1451645195,394.666626,0.1519455612,394.666626,0.1679285467,
393.9999695,0.09708551317,393.9999695,0.1343975663,393.9999695,0.1375230104,393.9999695,0.1802791506,393.9999695,0.1453625411,393.9999695,0.1521724164,393.9999695,0.1681236923,
393.333313,0.09642769396,393.333313,0.1340351254,393.333313,0.1369868368,393.333313,0.1798651069,393.333313,0.1450028867,393.333313,0.1518281102,393.333313,0.167435199,
392.666626,0.09582915902,392.666626,0.1342522949,392.666626,0.1370150149,392.666626,0.1794937253,392.666626,0.145061329,392.666626,0.1519579291,392.666626,0.1672786772,
391.9999695,0.0957987234,391.9999695,0.134216547,391.9999695,0.1369000524,391.9999695,0.1793572456,391.9999695,0.1451874077,391.9999695,0.1522078067,391.9999695,0.1673365235,
391.333313,0.09550605714,391.333313,0.1341160685,391.333313,0.1365841627,391.333313,0.1792334765,391.333313,0.1449559629,391.333313,0.1519940495,391.333313,0.1672048271,
390.666626,0.09521877766,390.666626,0.1345160306,390.666626,0.1366412491,390.666626,0.1790260077,390.666626,0.1450125724,390.666626,0.1523593664,390.666626,0.1667938977,
389.9999695,0.09524098784,389.9999695,0.134359017,389.9999695,0.1366407126,389.9999695,0.1789508015,389.9999695,0.1451844871,389.9999695,0.1524050683,389.9999695,0.1665651649,
389.333313,0.09484118223,389.333313,0.1343688965,389.333313,0.1363923401,389.333313,0.1785752326,389.333313,0.1449164599,389.333313,0.1525089741,389.333313,0.1661941856,
388.666626,0.09465769678,388.666626,0.1344193965,388.666626,0.1364076138,388.666626,0.1782779992,388.666626,0.1450772732,388.666626,0.1524231136,388.666626,0.16576989,
387.9999695,0.09472607076,387.9999695,0.1345022023,387.9999695,0.1365718544,387.9999695,0.1782743335,387.9999695,0.1451677084,387.9999695,0.1525930911,387.9999695,0.1655969471,
387.333313,0.09475044161,387.333313,0.1343975961,387.333313,0.1364338994,387.333313,0.1780446917,387.333313,0.1450127512,387.333313,0.1526916921,387.333313,0.1653799266,
386.666626,0.09471393377,386.666626,0.1345127225,386.666626,0.1365141124,386.666626,0.1778170466,386.666626,0.1449966282,386.666626,0.1526191086,386.666626,0.1650798917,
385.9999695,0.09482247382,385.9999695,0.134607181,385.9999695,0.1363426894,385.9999695,0.1775580347,385.9999695,0.1450178772,385.9999695,0.1528603733,385.9999695,0.1647407413,
385.3332825,0.09462618083,385.3332825,0.1344957501,385.3332825,0.1365383267,385.3332825,0.1772440523,385.3332825,0.1451344341,385.3332825,0.1524899006,385.3332825,0.164181456,
384.666626,0.09491168708,384.666626,0.1347369701,384.666626,0.136783272,384.666626,0.1772317439,384.666626,0.145168975,384.666626,0.1529220641,384.666626,0.1642808616,
383.9999695,0.09486749768,383.9999695,0.1344644576,383.9999695,0.1368222982,383.9999695,0.1769696325,383.9999695,0.1450388879,383.9999695,0.1526529044,383.9999695,0.1636431366,
383.3332825,0.09507156909,383.3332825,0.1346470267,383.3332825,0.1370687932,383.3332825,0.1766981781,383.3332825,0.1451701671,383.3332825,0.1528758705,383.3332825,0.1634567529,
382.666626,0.095280312,382.666626,0.1347211599,382.666626,0.137071982,382.666626,0.1761390865,382.666626,0.1449380368,382.666626,0.1527129114,382.666626,0.1629801244,
381.9999695,0.09550067037,381.9999695,0.1346966922,381.9999695,0.1373389363,381.9999695,0.1761260331,381.9999695,0.1449304521,381.9999695,0.1527677774,381.9999695,0.1627836972,
381.3332825,0.0955260545,381.3332825,0.1345801502,381.3332825,0.1372862011,381.3332825,0.1759076566,381.3332825,0.144904241,381.3332825,0.1524695903,381.3332825,0.1620733589,
380.666626,0.09599477053,380.666626,0.1345185339,380.666626,0.1374860257,380.666626,0.1756173968,380.666626,0.1450132579,380.666626,0.1526698321,380.666626,0.1616991758,
379.9999695,0.09631688148,379.9999695,0.1347436011,379.9999695,0.1380251795,379.9999695,0.1753473431,379.9999695,0.1453075558,379.9999695,0.1528926939,379.9999695,0.1614598483,
379.3332825,0.09639621526,379.3332825,0.1343678683,379.3332825,0.137938723,379.3332825,0.1749150008,379.3332825,0.1450880915,379.3332825,0.1526594162,379.3332825,0.1605234593,
378.666626,0.09698103368,378.666626,0.1346790791,378.666626,0.1382784098,378.666626,0.1749808788,378.666626,0.1452684551,378.666626,0.1525633782,378.666626,0.160695076,
377.9999695,0.09714734554,377.9999695,0.1343050152,377.9999695,0.1381955296,377.9999695,0.1744733453,377.9999695,0.1448088586,377.9999695,0.152197957,377.9999695,0.1598393172,
377.3332825,0.09744951129,377.3332825,0.1343960911,377.3332825,0.1383852363,377.3332825,0.1739595383,377.3332825,0.1447228342,377.3332825,0.152245298,377.3332825,0.1593884379,
376.666626,0.09793762863,376.666626,0.1343271583,376.666626,0.1386065781,376.666626,0.173733443,376.666626,0.144732222,376.666626,0.1522528678,376.666626,0.1590453833,
375.9999695,0.09862639755,375.9999695,0.1344678104,375.9999695,0.1389301419,375.9999695,0.1734288782,375.9999695,0.144691661,375.9999695,0.1521149427,375.9999695,0.1586880088,
375.3332825,0.09891682118,375.3332825,0.134403348,375.3332825,0.1392635852,375.3332825,0.1731930375,375.3332825,0.1445939988,375.3332825,0.1520454735,375.3332825,0.1582293361,
374.666626,0.09910035878,374.666626,0.1342471838,374.666626,0.1393976361,374.666626,0.1730748415,374.666626,0.1445210278,374.666626,0.1516895592,374.666626,0.1576274633,
373.9999695,0.09943780303,373.9999695,0.1339712739,373.9999695,0.1394673288,373.9999695,0.1724048704,373.9999695,0.1442473084,373.9999695,0.1512818187,373.9999695,0.1567816585,
373.3332825,0.09997788817,373.3332825,0.1341671795,373.3332825,0.1397174299,373.3332825,0.1723223329,373.3332825,0.1440292746,373.3332825,0.1511531174,373.3332825,0.1565206647,
372.666626,0.1004789025,372.666626,0.1337925792,372.666626,0.1400856823,372.666626,0.1719383746,372.666626,0.1439869404,372.666626,0.1509309709,372.666626,0.1558319777,
371.9999695,0.1008154228,371.9999695,0.1339202076,371.9999695,0.1402048916,371.9999695,0.1718656123,371.9999695,0.1441131085,371.9999695,0.1507872343,371.9999695,0.1557937264,
371.3332825,0.1014371961,371.3332825,0.1336266547,371.3332825,0.1403795928,371.3332825,0.1713083684,371.3332825,0.1437799633,371.3332825,0.1505836099,371.3332825,0.1549963504,
370.666626,0.1015059277,370.666626,0.1333269924,370.666626,0.1403693259,370.666626,0.1708108932,370.666626,0.1435022801,370.666626,0.1502215117,370.666626,0.1544958651,
369.9999695,0.1014696285,369.9999695,0.1327193081,369.9999695,0.1402725726,369.9999695,0.1703374535,369.9999695,0.1430173367,369.9999695,0.1495197713,369.9999695,0.1538096666,
369.3332825,0.1020171568,369.3332825,0.1323782504,369.3332825,0.1403932571,369.3332825,0.1697090715,369.3332825,0.1426848173,369.3332825,0.1493106931,369.3332825,0.1527642161,
368.666626,0.1028519198,368.666626,0.1326535344,368.666626,0.140831843,368.666626,0.1698533446,368.666626,0.1429287195,368.666626,0.1490715295,368.666626,0.1526680291,
367.9999695,0.1027138382,367.9999695,0.1319535375,367.9999695,0.1405175626,367.9999695,0.1689102352,367.9999695,0.1420948207,367.9999695,0.1485923827,367.9999695,0.1516263187,
367.3332825,0.1030825898,367.3332825,0.1315767765,367.3332825,0.1404806376,367.3332825,0.1683529168,367.3332825,0.1417046934,367.3332825,0.1480142921,367.3332825,0.1510915309,
366.666626,0.1035313159,366.666626,0.1314653009,366.666626,0.140832141,366.666626,0.1681991816,366.666626,0.1415801644,366.666626,0.1474092752,366.666626,0.1506000906,
365.9999695,0.1035001352,365.9999695,0.1311266273,365.9999695,0.140527606,365.9999695,0.1676488966,365.9999695,0.1412641853,365.9999695,0.1471424848,365.9999695,0.1497956216,
365.3332825,0.1036659703,365.3332825,0.1304885894,365.3332825,0.1403723061,365.3332825,0.166979447,365.3332825,0.1407947242,365.3332825,0.1466198266,365.3332825,0.149148047,
364.666626,0.1041972935,364.666626,0.1300721467,364.666626,0.1404013038,364.666626,0.1664635241,364.666626,0.140233025,364.666626,0.145935744,364.666626,0.1485969126,
363.9999695,0.1042858139,363.9999695,0.1299472451,363.9999695,0.140402168,363.9999695,0.1659279466,363.9999695,0.1399668604,363.9999695,0.1453170776,363.9999695,0.1479967833,
363.3332825,0.1047633961,363.3332825,0.1297713071,363.3332825,0.1405873299,363.3332825,0.1659024656,363.3332825,0.1397148222,363.3332825,0.1451327354,363.3332825,0.1473745257,
362.666626,0.1048481464,362.666626,0.1290785521,362.666626,0.1403360367,362.666626,0.1650019139,362.666626,0.1389559507,362.666626,0.1442022473,362.666626,0.1466182768,
361.9999695,0.1046968773,361.9999695,0.1284593493,361.9999695,0.1399810165,361.9999695,0.164424777,361.9999695,0.1384854913,361.9999695,0.143220976,361.9999695,0.1455827653,
361.3332825,0.1050140038,361.3332825,0.1279463023,361.3332825,0.1400515437,361.3332825,0.1640770137,361.3332825,0.1380150467,361.3332825,0.1430289298,361.3332825,0.1451704204,
360.666626,0.1048172414,360.666626,0.127038911,360.666626,0.1398231089,360.666626,0.1634915918,360.666626,0.1372913867,360.666626,0.1421993077,360.666626,0.1445013136,
359.9999695,0.1050862744,359.9999695,0.1267901808,359.9999695,0.1396503448,359.9999695,0.1627350152,359.9999695,0.1366969496,359.9999695,0.1414346546,359.9999695,0.1436012536,
359.3332825,0.1050409749,359.3332825,0.1264100671,359.3332825,0.1392856389,359.3332825,0.1622514874,359.3332825,0.1362870634,359.3332825,0.140867874,359.3332825,0.1429677308,
358.666626,0.1050123572,358.666626,0.1255056709,358.666626,0.1389948875,358.666626,0.1617027819,358.666626,0.1357199401,358.666626,0.1399210244,358.666626,0.1423111558,
357.9999695,0.1050175652,357.9999695,0.1253534555,357.9999695,0.1389656216,357.9999695,0.1611983776,357.9999695,0.1352394372,357.9999695,0.1392421871,357.9999695,0.1415881664,
