imine undoped,,imine 1 min FeCl3 doping,,imine 10 min FeCl3,,imine 30 min FeCl3 doping,,imine polymer 1 hour FeCl3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1200,-0.01750429161,1200,-0.01408523228,1200,-0.01469536312,1200,-0.00907970313,1200,-0.009749501012,
1199.333374,-0.01734240167,1199.333374,-0.01408362854,1199.333374,-0.01459600311,1199.333374,-0.009109970182,1199.333374,-0.009757499211,
1198.666626,-0.01735951379,1198.666626,-0.01416586805,1198.666626,-0.01478068903,1198.666626,-0.009169079363,1198.666626,-0.009895725176,
1198,-0.01718746684,1198,-0.01404062379,1198,-0.01448720787,1198,-0.009117422625,1198,-0.009737048298,
1197.333374,-0.01731195673,1197.333374,-0.01414557267,1197.333374,-0.01460606605,1197.333374,-0.009270448238,1197.333374,-0.009840967134,
1196.666626,-0.0172822047,1196.666626,-0.01405029744,1196.666626,-0.01456451416,1196.666626,-0.008988431655,1196.666626,-0.009700192139,
1196,-0.01740945317,1196,-0.01405465882,1196,-0.0144592654,1196,-0.009083251469,1196,-0.009762460366,
1195.333374,-0.01733185537,1195.333374,-0.0142300548,1195.333374,-0.01454068255,1195.333374,-0.009100235999,1195.333374,-0.009783113375,
1194.666626,-0.01732001454,1194.666626,-0.01407295279,1194.666626,-0.01440943684,1194.666626,-0.009064746089,1194.666626,-0.009782303125,
1194,-0.0173957739,1194,-0.01411024202,1194,-0.01441594679,1194,-0.009178608656,1194,-0.009772078134,
1193.333374,-0.01737209782,1193.333374,-0.01415414177,1193.333374,-0.01449076273,1193.333374,-0.009297711775,1193.333374,-0.009930642322,
1192.666626,-0.01715626381,1192.666626,-0.01397335064,1192.666626,-0.01451980416,1192.666626,-0.009130958468,1192.666626,-0.009805738926,
1192,-0.01727120951,1192,-0.01415138599,1192,-0.01464791317,1192,-0.009152300656,1192,-0.009903670289,
1191.333374,-0.0172388684,1191.333374,-0.01396457758,1191.333374,-0.01442846749,1191.333374,-0.009085431695,1191.333374,-0.009804726578,
1190.666626,-0.01727703027,1190.666626,-0.01407761406,1190.666626,-0.01447649207,1190.666626,-0.009009070694,1190.666626,-0.009671383537,
1190,-0.01737274416,1190,-0.01403125003,1190,-0.01447288599,1190,-0.009098664857,1190,-0.009665966034,
1189.333374,-0.01728922129,1189.333374,-0.01400047168,1189.333374,-0.01446832903,1189.333374,-0.008937159553,1189.333374,-0.009866677225,
1188.666626,-0.01743208244,1188.666626,-0.01422143634,1188.666626,-0.01455389988,1188.666626,-0.009282661602,1188.666626,-0.009857263416,
1188,-0.01734090969,1188,-0.01417082828,1188,-0.01463264693,1188,-0.009289097041,1188,-0.009839599952,
1187.333374,-0.01729613543,1187.333374,-0.01403355598,1187.333374,-0.01435589511,1187.333374,-0.009026920423,1187.333374,-0.009672395885,
1186.666626,-0.01727942005,1186.666626,-0.01413008757,1186.666626,-0.0145578552,1186.666626,-0.009123252705,1186.666626,-0.009697204456,
1186,-0.01736598089,1186,-0.01402643789,1186,-0.01441274211,1186,-0.008889989927,1186,-0.009694217704,
1185.333374,-0.01725464128,1185.333374,-0.01403801702,1185.333374,-0.01442916878,1185.333374,-0.008990663104,1185.333374,-0.009754158556,
1184.666626,-0.01731852256,1184.666626,-0.01405305415,1184.666626,-0.01445821393,1184.666626,-0.009117980488,1184.666626,-0.009799716063,
1184,-0.01747833379,1184,-0.01428877097,1184,-0.01473014615,1184,-0.009275566787,1184,-0.009935550392,
1183.333374,-0.0173491165,1183.333374,-0.01403175108,1183.333374,-0.01461707894,1183.333374,-0.009097498842,1183.333374,-0.009756740183,
1182.666626,-0.01718094759,1182.666626,-0.01397786289,1182.666626,-0.01431617327,1182.666626,-0.009005774744,1182.666626,-0.009647130035,
1182,-0.01730056293,1182,-0.0140157612,1182,-0.01428200863,1182,-0.009062920697,1182,-0.009628091007,
1181.333374,-0.01710365713,1181.333374,-0.01401195116,1181.333374,-0.01437242422,1181.333374,-0.009032345377,1181.333374,-0.009648142383,
1180.666626,-0.01711301506,1180.666626,-0.01411014143,1180.666626,-0.0143504357,1180.666626,-0.009105812758,1180.666626,-0.009755221196,
1180,-0.01713078283,1180,-0.01411445159,1180,-0.01443167217,1180,-0.009128829464,1180,-0.009797539562,
1179.333374,-0.01693673804,1179.333374,-0.01419172436,1179.333374,-0.01443597954,1179.333374,-0.009000197053,1179.333374,-0.009615735151,
1178.666626,-0.01695770025,1178.666626,-0.01409590803,1178.666626,-0.01435744762,1178.666626,-0.009042182937,1178.666626,-0.009670826606,
1178,-0.01692633145,1178,-0.01400047168,1178,-0.01431857795,1178,-0.009069968015,1178,-0.00966454763,
1177.333374,-0.01698856801,1177.333374,-0.0139875384,1177.333374,-0.01427965332,1177.333374,-0.009114076383,1177.333374,-0.00957973022,
1176.666626,-0.01712067984,1176.666626,-0.01398959383,1176.666626,-0.01449086331,1176.666626,-0.009074176662,1176.666626,-0.009530857205,
1176,-0.01702505909,1176,-0.01398979407,1176,-0.01458634157,1176,-0.009109919891,1176,-0.009477572516,
1175.333374,-0.01710744016,1175.333374,-0.01405571122,1175.333374,-0.01444439311,1175.333374,-0.009147231467,1175.333374,-0.00959401112,
1174.666626,-0.01707309671,1174.666626,-0.01402964629,1174.666626,-0.0143883517,1174.666626,-0.009077674709,1174.666626,-0.009647686966,
1174,-0.01693116128,1174,-0.01397415251,1174,-0.01437207311,1174,-0.008976615965,1174,-0.009481169283,
1173.333374,-0.01695665345,1173.333374,-0.01399199944,1173.333374,-0.01435349137,1173.333374,-0.009089132771,1173.333374,-0.009560131468,
1172.666626,-0.01696800627,1172.666626,-0.0139171984,1172.666626,-0.01444899943,1172.666626,-0.008775594644,1172.666626,-0.009553698823,
1172,-0.01695222221,1172,-0.01400663797,1172,-0.01430875901,1172,-0.009050752036,1172,-0.009552331641,
1171.333374,-0.01705064625,1171.333374,-0.01416406408,1171.333374,-0.01440392714,1171.333374,-0.009086091071,1171.333374,-0.009539518505,
1170.666626,-0.01702043042,1170.666626,-0.01404327992,1170.666626,-0.01434397418,1170.666626,-0.009115445428,1170.666626,-0.009747526608,
1170,-0.01714954525,1170,-0.01409901492,1170,-0.01442931872,1170,-0.009038785473,1170,-0.009719328955,
1169.333374,-0.0168727506,1169.333374,-0.01389403362,1169.333374,-0.01435864996,1169.333374,-0.009016576223,1169.333374,-0.009519714862,
1168.666626,-0.01676537097,1168.666626,-0.01399580948,1168.666626,-0.01436260715,1168.666626,-0.008941520937,1168.666626,-0.009472304024,
1168,-0.01705522649,1168,-0.01394698024,1168,-0.01432614122,1168,-0.00898929406,1168,-0.009585756809,
1167.333374,-0.0168879889,1167.333374,-0.01394407265,1167.333374,-0.01430269796,1167.333374,-0.009068447165,1167.333374,-0.009555522352,
1166.666626,-0.01709524542,1166.666626,-0.01399525814,1166.666626,-0.01435895078,1166.666626,-0.009079601616,1166.666626,-0.009617660195,
1166,-0.01669607684,1166,-0.01392326504,1166,-0.01440958679,1166,-0.008846061304,1166,-0.009457614273,
1165.333374,-0.01692767628,1165.333374,-0.01400007028,1165.333374,-0.01441164035,1165.333374,-0.009141654707,1165.333374,-0.009541442618,
1164.666626,-0.01675306633,1164.666626,-0.01380702853,1164.666626,-0.01440798398,1164.666626,-0.009004760534,1164.666626,-0.009442822076,
1164,-0.0169356931,1164,-0.01380657777,1164,-0.01429643575,1164,-0.00895338878,1164,-0.00941840373,
1163.333374,-0.01679371297,1163.333374,-0.01381033845,1163.333374,-0.01431612298,1163.333374,-0.008977781981,1163.333374,-0.009438060224,
1162.666626,-0.01674763672,1162.666626,-0.01392807811,1162.666626,-0.01415143535,1162.666626,-0.008731705137,1162.666626,-0.009403002448,
1162,-0.01696133427,1162,-0.01394347101,1162,-0.01434247103,1162,-0.00896845106,1162,-0.009633104317,
1161.333374,-0.01708086208,1161.333374,-0.01417228207,1161.333374,-0.01447373722,1161.333374,-0.009036148898,1161.333374,-0.009665459394,
1160.666626,-0.01694156788,1160.666626,-0.0138544701,1160.666626,-0.01427484397,1160.666626,-0.008996342309,1160.666626,-0.009502442554,
1160,-0.01682394557,1160,-0.01380748022,1160,-0.01427218877,1160,-0.008958257735,1160,-0.0094165802,
1159.333374,-0.01697119325,1159.333374,-0.0139095271,1159.333374,-0.01419603359,1159.333374,-0.008927218616,1159.333374,-0.009610722773,
1158.666626,-0.01689296961,1158.666626,-0.01397335064,1158.666626,-0.01430805773,1158.666626,-0.008942535147,1158.666626,-0.009450370446,
1158,-0.01684794948,1158,-0.01375080459,1158,-0.01412231941,1158,-0.008905916475,1158,-0.009362420067,
1157.333374,-0.01677144691,1157.333374,-0.01385065913,1157.333374,-0.01426031534,1157.333374,-0.00889881514,1157.333374,-0.009451079182,
1156.666626,-0.01682011038,1156.666626,-0.01378320623,1156.666626,-0.01415955368,1156.666626,-0.009014649317,1156.666626,-0.009433196858,
1156,-0.01662303694,1156,-0.01383576449,1156,-0.01423326135,1156,-0.008899830282,1156,-0.009364953265,
1155.333374,-0.01683788933,1155.333374,-0.01401145011,1155.333374,-0.01441144012,1155.333374,-0.009042588063,1155.333374,-0.009401432239,
1154.666626,-0.01679316536,1154.666626,-0.01382292621,1154.666626,-0.01423767023,1154.666626,-0.008980977349,1154.666626,-0.009557345882,
1154,-0.01679605432,1154,-0.0138316527,1154,-0.01421978325,1154,-0.008988330141,1154,-0.009371489286,
1153.333374,-0.01673707739,1153.333374,-0.01383195352,1153.333374,-0.01420560386,1153.333374,-0.009112352505,1153.333374,-0.009538556449,
1152.666626,-0.01670977846,1152.666626,-0.01389939897,1152.666626,-0.01424137782,1152.666626,-0.009099678136,1152.666626,-0.009545191191,
1152,-0.01669712365,1152,-0.013710225,1152,-0.01400267705,1152,-0.008854634129,1152,-0.009378126822,
1151.333374,-0.01690989919,1151.333374,-0.01380396914,1151.333374,-0.01411725767,1151.333374,-0.008886033669,1151.333374,-0.009382179938,
1150.666626,-0.01680516824,1150.666626,-0.0138387233,1150.666626,-0.01416907459,1150.666626,-0.00894461479,1150.666626,-0.009451332502,
1150,-0.01684506238,1150,-0.01376474835,1150,-0.01424293127,1150,-0.009050650522,1150,-0.009617507458,
1149.333374,-0.01683664508,1149.333374,-0.01378150098,1149.333374,-0.01415574551,1149.333374,-0.009057799354,1149.333374,-0.009535669349,
1148.666626,-0.0167948585,1148.666626,-0.01389969978,1148.666626,-0.01421387121,1148.666626,-0.009080463089,1148.666626,-0.009493933059,
1148,-0.01668197848,1148,-0.0138237793,1148,-0.014068041,1148,-0.00891854614,1148,-0.009421646595,
1147.333374,-0.01688515022,1147.333374,-0.01391549408,1147.333374,-0.01430660486,1147.333374,-0.00902408082,1147.333374,-0.009550761431,
1146.666626,-0.01681522839,1146.666626,-0.01388776582,1146.666626,-0.01432528999,1146.666626,-0.009151641279,1146.666626,-0.009527768008,
1146,-0.01680975035,1146,-0.01370490715,1146,-0.01421938278,1146,-0.009034373797,1146,-0.009524120949,
1145.333374,-0.01678514481,1145.333374,-0.01379644684,1145.333374,-0.014212518,1145.333374,-0.009196552448,1145.333374,-0.009551369585,
1144.666626,-0.01670678891,1144.666626,-0.0138086332,1144.666626,-0.0141088888,1144.666626,-0.009075849317,1144.666626,-0.009361660108,
1144,-0.01682753116,1144,-0.01395059004,1144,-0.01425229944,1144,-0.009263555519,1144,-0.009510344826,
1143.333374,-0.01674046367,1143.333374,-0.01400779095,1143.333374,-0.01426953357,1143.333374,-0.009131008759,1143.333374,-0.00947924424,
1142.666626,-0.0166588109,1142.666626,-0.01375376433,1142.666626,-0.01423842181,1142.666626,-0.008929856122,1142.666626,-0.009302728809,
1142,-0.01686139591,1142,-0.01382473204,1142,-0.01427043602,1142,-0.00896114856,1142,-0.009454726242,
1141.333374,-0.01663394831,1141.333374,-0.01377979573,1141.333374,-0.01416421402,1141.333374,-0.008973218501,1141.333374,-0.009435020387,
1140.666626,-0.0166454073,1140.666626,-0.01381605584,1140.666626,-0.01411395054,1140.666626,-0.009032295085,1140.666626,-0.009358163923,
1140,-0.01663061045,1140,-0.01368980762,1140,-0.01423331164,1140,-0.008864424191,1140,-0.009362875484,
1139.333374,-0.01662836783,1139.333374,-0.01376093645,1139.333374,-0.01400593575,1139.333374,-0.008795228787,1139.333374,-0.009372452274,
1138.666626,-0.01653139293,1138.666626,-0.01372803189,1138.666626,-0.01405881904,1138.666626,-0.00890231505,1138.666626,-0.009380305186,
1138,-0.01654823869,1138,-0.01377733797,1138,-0.0141680222,1138,-0.008838908747,1138,-0.009356644005,
1137.333374,-0.0165296495,1137.333374,-0.01364997495,1137.333374,-0.01411856059,1137.333374,-0.008949331939,1137.333374,-0.009146876633,
1136.666626,-0.01674001664,1136.666626,-0.01380371861,1136.666626,-0.01428806968,1136.666626,-0.009111288004,1136.666626,-0.009494339116,
1136,-0.01663643867,1136,-0.01364189759,1136,-0.0140967099,1136,-0.00900313817,1136,-0.009093543515,
1135.333374,-0.01661625877,1135.333374,-0.01377568301,1135.333374,-0.0142186312,1135.333374,-0.009006788954,1135.333374,-0.009361507371,
1134.666626,-0.01651325263,1134.666626,-0.01366020925,1134.666626,-0.01425806154,1134.666626,-0.008965560235,1134.666626,-0.009306631051,
1134,-0.01636774279,1134,-0.01352136955,1134,-0.0139496373,1134,-0.008900489658,1134,-0.009305364452,
1133.333374,-0.01628068462,1133.333374,-0.01343986206,1133.333374,-0.01405024715,1133.333374,-0.008944513276,1133.333374,-0.00929112453,
1132.666626,-0.01655551419,1132.666626,-0.01367987506,1132.666626,-0.01406192593,1132.666626,-0.009098866954,1132.666626,-0.009331258014,
1132,-0.01659119502,1132,-0.01376224123,1132,-0.01426642761,1132,-0.009006282315,1132,-0.009331561625,
1131.333374,-0.0165567603,1131.333374,-0.01365012489,1131.333374,-0.01423080638,1131.333374,-0.009098866954,1131.333374,-0.009297611192,
1130.666626,-0.01652182452,1130.666626,-0.01365479082,1130.666626,-0.01423421316,1130.666626,-0.009006282315,1130.666626,-0.009242421947,
1130,-0.01655127853,1130,-0.01367751695,1130,-0.01422940288,1130,-0.008936804719,1130,-0.009452244267,
1129.333374,-0.01658496633,1129.333374,-0.01355062705,1129.333374,-0.01412226912,1129.333374,-0.009023522958,1129.333374,-0.009278911166,
1128.666626,-0.01656702533,1128.666626,-0.01367214974,1128.666626,-0.01404939499,1128.666626,-0.009000805207,1128.666626,-0.009255649522,
1128,-0.01640987024,1128,-0.01364540961,1128,-0.01401385572,1128,-0.008891358972,1128,-0.009170700796,
1127.333374,-0.01640977152,1127.333374,-0.01352643874,1127.333374,-0.01405250281,1127.333374,-0.008957345039,1127.333374,-0.009336831979,
1126.666626,-0.01669866778,1126.666626,-0.0136812795,1126.666626,-0.0142074069,1126.666626,-0.00903696008,1126.666626,-0.009302830324,
1126,-0.01648823172,1126,-0.01365579478,1126,-0.0141710788,1126,-0.008944108151,1126,-0.009269637056,
1125.333374,-0.01649585739,1125.333374,-0.01355358772,1125.333374,-0.01418671291,1125.333374,-0.008891105652,1125.333374,-0.009240647778,
1124.666626,-0.01656986587,1124.666626,-0.01369994134,1124.666626,-0.01411861088,1124.666626,-0.008954859339,1124.666626,-0.009343266487,
1124,-0.01638170332,1124,-0.01355439052,1124,-0.01405932009,1124,-0.008809586056,1124,-0.009251442738,
1123.333374,-0.01649461128,1123.333374,-0.01364109479,1123.333374,-0.01418155245,1123.333374,-0.009044413455,1123.333374,-0.00932081975,
1122.666626,-0.01615829393,1122.666626,-0.01370912138,1122.666626,-0.01406252757,1122.666626,-0.008988279849,1122.666626,-0.009243486449,
1122,-0.01623779722,1122,-0.01357135084,1122,-0.01391208451,1122,-0.008775847964,1122,-0.009119450115,
1121.333374,-0.01644317061,1121.333374,-0.01357762329,1121.333374,-0.01415644679,1121.333374,-0.008991170675,1121.333374,-0.009335970506,
1120.666626,-0.01628841273,1120.666626,-0.01358083449,1120.666626,-0.01399966981,1120.666626,-0.00872389134,1120.666626,-0.009171208367,
1120,-0.01633089781,1120,-0.01354676299,1120,-0.01409159787,1120,-0.008787517436,1120,-0.009200202301,
1119.333374,-0.01643698849,1119.333374,-0.01359137241,1119.333374,-0.01403014734,1119.333374,-0.008852148429,1119.333374,-0.009242117405,
1118.666626,-0.01623640023,1118.666626,-0.01337430347,1118.666626,-0.01400874276,1118.666626,-0.008850525133,1118.666626,-0.009091516025,
1118,-0.0163131468,1118,-0.01356327254,1118,-0.01409275085,1118,-0.008822269738,1118,-0.009217992425,
1117.333374,-0.01640458591,1117.333374,-0.01350711752,1117.333374,-0.01395419985,1117.333374,-0.008767426014,1117.333374,-0.009190368466,
1116.666626,-0.01646754518,1116.666626,-0.01353446767,1116.666626,-0.01403581165,1116.666626,-0.008846517652,1116.666626,-0.009203040041,
1116,-0.01647561975,1116,-0.01363136154,1116,-0.01403335575,1116,-0.008919307031,1116,-0.009324062616,
1115.333374,-0.01620602608,1115.333374,-0.0132047385,1115.333374,-0.01374609023,1115.333374,-0.008594732732,1115.333374,-0.008962111548,
1114.666626,-0.01641400903,1114.666626,-0.01365097798,1114.666626,-0.01416616887,1114.666626,-0.008863967843,1114.666626,-0.009293557145,
1114,-0.01642716862,1114,-0.01347941346,1114,-0.01406668779,1114,-0.008796598762,1114,-0.009348992258,
1113.333374,-0.01616133563,1113.333374,-0.01346982736,1113.333374,-0.01391378883,1113.333374,-0.008751646616,1113.333374,-0.009267356247,
1112.666626,-0.01634311303,1112.666626,-0.0133655183,1112.666626,-0.01381354872,1112.666626,-0.008725565858,1112.666626,-0.009208818898,
1112,-0.01633134671,1112,-0.01354249753,1112,-0.01404994633,1112,-0.008876446635,1112,-0.009282205254,
1111.333374,-0.01642851532,1111.333374,-0.01351037901,1111.333374,-0.01407756377,1111.333374,-0.008915604092,1111.333374,-0.009271411225,
1110.666626,-0.01619156264,1110.666626,-0.01360471919,1110.666626,-0.0139253214,1110.666626,-0.008744034916,1110.666626,-0.009240699001,
1110,-0.0162419863,1110,-0.01346325222,1110,-0.01395520195,1110,-0.008681671694,1110,-0.00915929582,
1109.333374,-0.0163094569,1109.333374,-0.01352704037,1109.333374,-0.01404503454,1109.333374,-0.008629804477,1109.333374,-0.009244550951,
1108.666626,-0.01635487936,1108.666626,-0.01343228295,1108.666626,-0.01393680274,1108.666626,-0.008691110648,1108.666626,-0.009155645967,
1108,-0.01626098715,1108,-0.01342982333,1108,-0.01387919113,1108,-0.008646096103,1108,-0.009192447178,
1107.333374,-0.01631828211,1107.333374,-0.01348709222,1107.333374,-0.01391694788,1107.333374,-0.008694916032,1107.333374,-0.009125787765,
1106.666626,-0.01623236015,1106.666626,-0.01353557222,1106.666626,-0.013901053,1106.666626,-0.008756415918,1106.666626,-0.0092068417,
1106,-0.01637741551,1106,-0.01353406627,1106,-0.01412412338,1106,-0.008858591318,1106,-0.009205575101,
1105.333374,-0.01638958044,1105.333374,-0.01360090543,1105.333374,-0.01421527378,1105.333374,-0.008817653172,1105.333374,-0.00914170593,
1104.666626,-0.01627056114,1104.666626,-0.01341536641,1104.666626,-0.01412547659,1104.666626,-0.008804310113,1104.666626,-0.009277391247,
1104,-0.0164824985,1104,-0.01365077775,1104,-0.01391198393,1104,-0.008831096813,1104,-0.009292239323,
1103.333374,-0.01626971364,1103.333374,-0.01353125647,1103.333374,-0.01405470818,1103.333374,-0.008732720278,1103.333374,-0.009307036176,
1102.666626,-0.01625500247,1102.666626,-0.0134741934,1102.666626,-0.0139626218,1102.666626,-0.008860822767,1102.666626,-0.009091211483,
1102,-0.01618443057,1102,-0.01353286207,1102,-0.01385677699,1102,-0.008797664195,1102,-0.009020733647,
1101.333374,-0.0162875168,1101.333374,-0.01352332719,1101.333374,-0.0140186185,1101.333374,-0.008852452971,1101.333374,-0.00928828679,
1100.666626,-0.01610486768,1100.666626,-0.01332982257,1100.666626,-0.01390987821,1100.666626,-0.008717852645,1100.666626,-0.009023116902,
1100,-0.01628422551,1100,-0.01333961263,1100,-0.01394031197,1100,-0.008739215322,1100,-0.009112707339,
1099.333374,-0.01607578248,1099.333374,-0.01325184386,1099.333374,-0.01389523689,1099.333374,-0.008630160242,1099.333374,-0.009036908858,
1098.666626,-0.01618757285,1098.666626,-0.01335477456,1098.666626,-0.01390832383,1098.666626,-0.008779501542,1098.666626,-0.008999182843,
1098,-0.01612028293,1098,-0.01336150151,1098,-0.01387628261,1098,-0.008748652413,1098,-0.009066520259,
1097.333374,-0.0161952544,1097.333374,-0.01338469516,1097.333374,-0.01380712911,1097.333374,-0.008701513521,1097.333374,-0.009138359688,
1096.666626,-0.01611279882,1096.666626,-0.01332771312,1096.666626,-0.01395209413,1096.666626,-0.008745151572,1096.666626,-0.009095217101,
1096,-0.01620118879,1096,-0.01354018878,1096,-0.01390601695,1096,-0.008713945746,1096,-0.009186769836,
1095.333374,-0.01611943357,1095.333374,-0.01329050865,1095.333374,-0.01377783902,1095.333374,-0.008674769662,1095.333374,-0.008978289552,
1094.666626,-0.01598601975,1094.666626,-0.01330401469,1094.666626,-0.01390551589,1094.666626,-0.008636859246,1094.666626,-0.009135672823,
1094,-0.01612876169,1094,-0.01323336363,1094,-0.01364932209,1094,-0.008531941101,1094,-0.009028847329,
1093.333374,-0.01608790457,1093.333374,-0.01332083531,1093.333374,-0.0138116926,1093.333374,-0.008724702522,1093.333374,-0.00921044033,
1092.666626,-0.01615280658,1092.666626,-0.01329080947,1092.666626,-0.01375882979,1092.666626,-0.008679692633,1092.666626,-0.009009375237,
1092,-0.01607982256,1092,-0.01326304208,1092,-0.01384920441,1092,-0.008452842012,1092,-0.009049179964,
1091.333374,-0.0159759894,1091.333374,-0.01333057508,1091.333374,-0.01382804196,1091.333374,-0.008516356349,1091.333374,-0.009037619457,
1090.666626,-0.01595138758,1090.666626,-0.01313507557,1090.666626,-0.01359317824,1090.666626,-0.008467820473,1090.666626,-0.008901149035,
1090,-0.01613240503,1090,-0.0134120537,1090,-0.01386083849,1090,-0.008689993992,1090,-0.00911194738,
1089.333374,-0.01608141884,1089.333374,-0.01336737536,1089.333374,-0.01371353585,1089.333374,-0.008693343028,1089.333374,-0.009033815935,
1088.666626,-0.01610935666,1088.666626,-0.01329859253,1088.666626,-0.01367229968,1088.666626,-0.008602650836,1088.666626,-0.009056126699,
1088,-0.01614756882,1088,-0.01343233325,1088,-0.01383887418,1088,-0.008724043146,1088,-0.009168926626,
1087.333374,-0.01605936699,1087.333374,-0.01323301252,1087.333374,-0.01382914558,1087.333374,-0.008646450937,1087.333374,-0.008929348551,
1086.666626,-0.0160471946,1086.666626,-0.01325726695,1086.666626,-0.01359076984,1086.666626,-0.008568845689,1086.666626,-0.009017285891,
1086,-0.01604943909,1086,-0.01333137881,1086,-0.01384749915,1086,-0.008750022389,1086,-0.009108753875,
1085.333374,-0.01607997343,1085.333374,-0.01315561868,1085.333374,-0.01376319397,1085.333374,-0.008662488312,1085.333374,-0.009025145322,
1084.666626,-0.01595837437,1084.666626,-0.01319228299,1084.666626,-0.01364917215,1084.666626,-0.008473811671,1084.666626,-0.008799440227,
1084,-0.01601481065,1084,-0.01320855506,1084,-0.0137430802,1084,-0.008588032797,1084,-0.008948266506,
1083.333374,-0.01604844071,1083.333374,-0.01321176905,1083.333374,-0.01367270108,1083.333374,-0.008546510711,1083.333374,-0.009011352435,
1082.666626,-0.01611115225,1082.666626,-0.0131232217,1082.666626,-0.01360853203,1082.666626,-0.00847812742,1082.666626,-0.008899880573,
1082,-0.01594539918,1082,-0.01297456212,1082,-0.01364746597,1082,-0.008379264735,1082,-0.008816181682,
1081.333374,-0.01591385715,1081.333374,-0.01310614217,1081.333374,-0.01367811952,1081.333374,-0.008392925374,1081.333374,-0.008798577823,
1080.666626,-0.01589643769,1080.666626,-0.0131231714,1080.666626,-0.0136808278,1080.666626,-0.008407549933,1080.666626,-0.00875499472,
1080,-0.01605273224,1080,-0.01313356869,1080,-0.0137523599,1080,-0.008716178127,1080,-0.008876852691,
1079.333374,-0.01599954255,1079.333374,-0.0131987622,1079.333374,-0.01370882057,1079.333374,-0.008538997732,1079.333374,-0.008834241889,
1078.666626,-0.01599894278,1078.666626,-0.0131931873,1078.666626,-0.01383601595,1078.666626,-0.008672942407,1078.666626,-0.008824602701,
1078,-0.01590227708,1078,-0.01315973792,1078,-0.01364836935,1078,-0.008538490161,1078,-0.008733329363,
1077.333374,-0.01579176262,1077.333374,-0.01302767172,1077.333374,-0.0136508774,1077.333374,-0.008399779908,1077.333374,-0.008704253472,
1076.666626,-0.01601426303,1076.666626,-0.01323507074,1076.666626,-0.01363868639,1076.666626,-0.008619450964,1076.666626,-0.008822117001,
1076,-0.01597773656,1076,-0.01314050052,1076,-0.0137028005,1076,-0.008576154709,1076,-0.008790206164,
1075.333374,-0.01588046551,1075.333374,-0.01296848245,1075.333374,-0.01360451803,1075.333374,-0.008374287747,1075.333374,-0.008932899684,
1074.666626,-0.0158188194,1074.666626,-0.01300948393,1074.666626,-0.01355403941,1074.666626,-0.008381854743,1074.666626,-0.008749667555,
1074,-0.01597703807,1074,-0.01321161911,1074,-0.01374634076,1074,-0.008570266888,1074,-0.008839568123,
1073.333374,-0.01597339474,1073.333374,-0.01298310421,1073.333374,-0.0136034647,1073.333374,-0.008547880687,1073.333374,-0.008865134791,
1072.666626,-0.01586733945,1072.666626,-0.0130031025,1072.666626,-0.01363141183,1072.666626,-0.008299427107,1072.666626,-0.008742107078,
1072,-0.01587692276,1072,-0.01294054277,1072,-0.01360592339,1072,-0.008378248662,1072,-0.008771687746,
1071.333374,-0.01601600833,1071.333374,-0.01296782959,1071.333374,-0.01352317631,1071.333374,-0.008535443805,1071.333374,-0.008821508847,
1070.666626,-0.01587931812,1070.666626,-0.01295421179,1070.666626,-0.01356447674,1070.666626,-0.008450710215,1070.666626,-0.008990105242,
1070,-0.0157812275,1070,-0.01277080923,1070,-0.01343137864,1070,-0.008369412273,1070,-0.008770774119,
1069.333374,-0.01584707387,1069.333374,-0.01282922085,1069.333374,-0.01352387946,1069.333374,-0.008359662257,1069.333374,-0.008722470142,
1068.666626,-0.01568925753,1068.666626,-0.01290923543,1068.666626,-0.01346636377,1068.666626,-0.008245837875,1068.666626,-0.008811108768,
1068,-0.01593501866,1068,-0.01298812963,1068,-0.01363196317,1068,-0.008391503245,1068,-0.008853771724,
1067.333374,-0.01593536697,1067.333374,-0.01301430725,1067.333374,-0.01355825458,1067.333374,-0.008363623172,1067.333374,-0.008965712972,
1066.666626,-0.01601715572,1066.666626,-0.01300516259,1066.666626,-0.01354410313,1066.666626,-0.008405417204,1066.666626,-0.00877549313,
1066,-0.01573304832,1066,-0.01302842516,1066,-0.01344001293,1066,-0.008326346055,1066,-0.008842307143,
1065.333374,-0.01584013551,1065.333374,-0.01285103522,1065.333374,-0.01351635158,1065.333374,-0.008297700435,1065.333374,-0.008750175126,
1064.666626,-0.0156766735,1064.666626,-0.01293019112,1064.666626,-0.01360883377,1064.666626,-0.008411916904,1064.666626,-0.008684005588,
1064,-0.0156979952,1064,-0.01294662338,1064,-0.01366908941,1064,-0.00822104793,1064,-0.008716026321,
1063.333374,-0.0157344956,1063.333374,-0.01299571618,1063.333374,-0.01363482326,1063.333374,-0.008407194167,1063.333374,-0.008751646616,
1062.666626,-0.01586424373,1062.666626,-0.01295210142,1062.666626,-0.01366091147,1062.666626,-0.008462997153,1062.666626,-0.008839162067,
1062,-0.01581607386,1062,-0.01300531346,1062,-0.01364701428,1062,-0.008307909593,1062,-0.008666548878,
1061.333374,-0.01588211395,1061.333374,-0.01300767437,1061.333374,-0.01374338102,1061.333374,-0.008372815326,1061.333374,-0.0087816827,
1060.666626,-0.01569245383,1060.666626,-0.01279539056,1060.666626,-0.01353486907,1060.666626,-0.008326244541,1060.666626,-0.008701665327,
