imine undoped,,imine 5 sec TFA,,imine 10 sec TFA,,imine 30 sec TFA,,imine 1 min TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
716,-0.01285198983,716,-0.001517524943,716,0.0009723291732,716,0.001016617869,716,0.00527458638,
715.333313,-0.01310629304,715.333313,-0.001652105944,715.333313,0.001071602223,715.333313,0.0008972797077,715.333313,0.005108207464,
714.666626,-0.01298531517,714.666626,-0.001349149738,714.666626,0.001030421699,714.666626,0.001097137691,714.666626,0.005492539145,
714,-0.01309318189,714,-0.001638489892,714,0.00105771923,714,0.0009826809401,714,0.005373380147,
713.333313,-0.01284409873,713.333313,-0.001542907208,713.333313,0.001408666722,713.333313,0.00112999347,713.333313,0.005507639609,
712.666626,-0.01292541716,712.666626,-0.001541256323,712.666626,0.001446428825,712.666626,0.001286754385,712.666626,0.005884505343,
712,-0.01299832948,712,-0.001411646605,712,0.001254094415,712,0.001229977468,712,0.006030261982,
711.333313,-0.0126675386,711.333313,-0.001143119996,711.333313,0.001509364345,711.333313,0.001401577028,711.333313,0.006237118505,
710.666626,-0.01294169854,710.666626,-0.001266408945,710.666626,0.001337826136,710.666626,0.001319364877,710.666626,0.006139991805,
710,-0.01289626863,710,-0.001220979844,710,0.001559397206,710,0.001496610348,710,0.006466274615,
709.333313,-0.01276065409,709.333313,-0.001153911813,709.333313,0.001524248975,709.333313,0.001670212136,709.333313,0.006611674558,
708.666626,-0.01270635612,708.666626,-0.0009951581014,708.666626,0.001606785692,708.666626,0.001733491896,708.666626,0.00704095792,
708,-0.01289154496,708,-0.0011105882,708,0.001692118589,708,0.001578596188,708,0.007035564631,
707.333313,-0.01282313839,707.333313,-0.001037873444,707.333313,0.001751477015,707.333313,0.00168226962,707.333313,0.006911562756,
706.666626,-0.0126168998,706.666626,-0.0008664703346,706.666626,0.001956747146,706.666626,0.002020510845,706.666626,0.007441908587,
706,-0.01259713527,706,-0.0008579965797,706,0.001986313378,706,0.001870192238,706,0.007399277296,
705.333313,-0.01258667465,705.333313,-0.0007404319476,705.333313,0.002059444552,705.333313,0.001780353603,705.333313,0.007609684486,
704.666626,-0.01236059889,704.666626,-0.0005628619692,704.666626,0.002312664175,704.666626,0.002314589918,704.666626,0.007924683392,
704,-0.01268619299,704,-0.0007335579721,704,0.002268217038,704,0.002235327149,704,0.008067724295,
703.333313,-0.01268312614,703.333313,-0.0005863353726,703.333313,0.002392773982,703.333313,0.002260748995,703.333313,0.008248774335,
702.666626,-0.01236905251,702.666626,-0.0006210260908,702.666626,0.002322579501,702.666626,0.002429476241,702.666626,0.008426469751,
702,-0.01235768013,702,-0.0004953301977,702,0.002456237329,702,0.002399801742,702,0.00857514143,
701.333313,-0.01261187065,701.333313,-0.0004264948075,701.333313,0.002478053328,701.333313,0.002434552414,701.333313,0.008983563632,
700.666626,-0.01226679422,700.666626,-0.0002423285914,700.666626,0.002670045011,700.666626,0.002797661116,700.666626,0.009077891707,
700,-0.0122661395,700,-0.0001944636169,700,0.002789741149,700,0.002890550997,700,0.009397528134,
699.333313,-0.01228757948,699.333313,-0.0001447302202,699.333313,0.002761578886,699.333313,0.00289954152,699.333313,0.009481099434,
698.666626,-0.01234711334,698.666626,-0.0001833892456,698.666626,0.002895502141,698.666626,0.002960055601,698.666626,0.009651491418,
698,-0.01212232281,698,3.238455247E-005,698,0.003051363863,698,0.003084028838,698,0.01000558771,
697.333313,-0.01214417256,697.333313,0.0002401846432,697.333313,0.00316188205,697.333313,0.003086818382,697.333313,0.0100544896,
696.666626,-0.01211315952,696.666626,0.0002182217577,696.666626,0.003226449015,696.666626,0.003274384886,696.666626,0.01036991458,
696,-0.01191796735,696,0.0001738849678,696,0.003387334058,696,0.003307483857,696,0.01057975087,
695.333313,-0.01187938172,695.333313,0.0003473214456,695.333313,0.003429912729,695.333313,0.00331588299,695.333313,0.01074372884,
694.666626,-0.01200927887,694.666626,0.0002665260399,694.666626,0.003419345943,694.666626,0.003571454668,694.666626,0.01095823199,
694,-0.01213118341,694,0.000300329295,694,0.003466337686,694,0.003446037415,694,0.01115063764,
693.333313,-0.01188678667,693.333313,0.0005692688865,693.333313,0.003841592465,693.333313,0.003733773017,693.333313,0.01145269442,
692.666626,-0.01182220224,692.666626,0.0005834213807,692.666626,0.00375829055,692.666626,0.003838406177,692.666626,0.01159272809,
692,-0.01192693319,692,0.0006059471052,692,0.003797223559,692,0.00391861517,692,0.01183906663,
691.333313,-0.01184875239,691.333313,0.000761663192,691.333313,0.003915846348,691.333313,0.004094808362,691.333313,0.0120308511,
690.666626,-0.01191212423,690.666626,0.0006925096386,690.666626,0.003930395935,690.666626,0.004179612268,690.666626,0.01215592399,
690,-0.01178184431,690,0.0009356459486,690,0.004019557033,690,0.004203605931,690,0.01253503561,
689.333313,-0.01178915054,689.333313,0.000872067234,689.333313,0.004047879018,689.333313,0.004407476168,689.333313,0.01271276083,
688.666626,-0.01170147117,688.666626,0.001083798823,688.666626,0.00414095819,688.666626,0.004347309005,688.666626,0.01278556138,
688,-0.01173639391,688,0.001007847954,688,0.004243833944,688,0.004398349673,688,0.01302470919,
687.333313,-0.01166372281,687.333313,0.00103675283,687.333313,0.004402873572,687.333313,0.004568903707,687.333313,0.01332062483,
686.666626,-0.01144709997,686.666626,0.001373842242,686.666626,0.004774227738,686.666626,0.005012092646,686.666626,0.01386441942,
686,-0.0113829542,686,0.001489103539,686,0.004800295923,686,0.005029428285,686,0.01390627399,
685.333313,-0.01160344016,685.333313,0.00147058384,685.333313,0.00483932253,685.333313,0.004895814229,685.333313,0.01397988945,
684.666626,-0.01139283925,684.666626,0.001539965277,684.666626,0.004920868669,684.666626,0.005158106796,684.666626,0.01423550397,
684,-0.01167455874,684,0.001573010464,684,0.004914297257,684,0.00504097715,684,0.01433523372,
683.333313,-0.01141270902,683.333313,0.00171342853,683.333313,0.005079108756,683.333313,0.005158185028,683.333313,0.01459025405,
682.666626,-0.01119767595,682.666626,0.001873675967,682.666626,0.005199313629,682.666626,0.005526253488,682.666626,0.01516952273,
682,-0.01159320772,682,0.001723278197,682,0.005315542221,682,0.005330295768,682,0.01518046018,
681.333313,-0.01111618523,681.333313,0.002081942977,681.333313,0.005633967929,681.333313,0.005708240904,681.333313,0.01569792442,
680.666626,-0.0114103891,680.666626,0.001915274537,680.666626,0.005355847068,680.666626,0.005647368729,680.666626,0.01568005048,
680,-0.01132414583,680,0.002099448349,680,0.005600743461,680,0.005698956084,680,0.01590600237,
679.333313,-0.01106299274,679.333313,0.002313679084,679.333313,0.005832004361,679.333313,0.005936435889,679.333313,0.01627964154,
678.666626,-0.01120953262,678.666626,0.002215943066,678.666626,0.005766996648,678.666626,0.006007636897,678.666626,0.01635828428,
678,-0.01111033093,678,0.002410239773,678,0.005945777986,678,0.005996587221,678,0.01663254201,
677.333313,-0.01102433167,677.333313,0.002519709757,677.333313,0.006107700057,677.333313,0.006221625023,677.333313,0.01702427864,
676.666626,-0.01097965986,676.666626,0.00255420967,676.666626,0.006090399809,676.666626,0.006473736838,676.666626,0.01723587513,
676,-0.01103695016,676,0.00263613509,676,0.006182447542,676,0.006397126243,676,0.01741981879,
675.333313,-0.01086217817,675.333313,0.002823428717,675.333313,0.006459889933,675.333313,0.006541977637,675.333313,0.0177543126,
674.666626,-0.01100782584,674.666626,0.002736179857,674.666626,0.006473762915,674.666626,0.006704674102,674.666626,0.01792269573,
674,-0.01079855207,674,0.00303241238,674,0.00664434582,674,0.006987237837,674,0.01816476882,
673.333313,-0.01075345278,673.333313,0.003234194592,673.333313,0.006736536976,673.333313,0.007045272738,673.333313,0.01849076152,
672.666626,-0.01083561778,672.666626,0.003109317971,672.666626,0.00689341547,672.666626,0.007140338421,672.666626,0.0187779665,
672,-0.01085940097,672,0.003113776213,672,0.006774423644,672,0.007081449497,672,0.01889107376,
671.333313,-0.01086904481,671.333313,0.003162794746,671.333313,0.007015912328,671.333313,0.007307682186,671.333313,0.01911832392,
670.666626,-0.01070769224,670.666626,0.003263534978,670.666626,0.007347303443,670.666626,0.007554314099,670.666626,0.01954577677,
670,-0.01069996413,670,0.003248929745,670,0.007084107026,670,0.007385743316,670,0.01957981475,
669.333313,-0.01070976257,669.333313,0.003602227196,669.333313,0.007321371231,669.333313,0.007591613568,669.333313,0.01992985234,
668.666626,-0.01064636745,668.666626,0.003635873552,668.666626,0.007589137182,668.666626,0.007823593915,668.666626,0.02027404308,
668,-0.01049301773,668,0.003805371001,668,0.007767274044,668,0.008111950941,668,0.02069975808,
667.333313,-0.01044338848,667.333313,0.004034318961,667.333313,0.007874992676,667.333313,0.008205614984,667.333313,0.02092988603,
666.666626,-0.01057346351,666.666626,0.003818924306,666.666626,0.007811891846,666.666626,0.008080303669,666.666626,0.02096851356,
666,-0.01046704128,666,0.004143441096,666,0.008034444414,666,0.008384189568,666,0.0214384757,
665.333313,-0.01048235409,665.333313,0.004256799351,665.333313,0.008081173524,665.333313,0.008393057622,665.333313,0.02168986574,
664.666626,-0.01053844672,664.666626,0.00411607977,664.666626,0.008151883259,664.666626,0.008477939293,664.666626,0.02188659646,
664,-0.01044879574,664,0.00423306413,664,0.008375876583,664,0.008603445254,664,0.02218809724,
663.333313,-0.01034942083,663.333313,0.004537722562,663.333313,0.008699143305,663.333313,0.008916972205,663.333313,0.02254706062,
662.666626,-0.01040714793,662.666626,0.004552004859,662.666626,0.008630773984,662.666626,0.008857710287,662.666626,0.02275067195,
662,-0.0103754038,662,0.004554097541,662,0.008762742393,662,0.009150694124,662,0.02301715314,
661.333313,-0.01020491682,661.333313,0.004749417305,661.333313,0.008897499181,661.333313,0.009167348966,661.333313,0.023296142,
660.666626,-0.01022913866,660.666626,0.004862096626,660.666626,0.008963849396,660.666626,0.009277557954,660.666626,0.02353803255,
660,-0.01009258721,660,0.004978391808,660,0.009164996445,660,0.009531768039,660,0.02396770008,
659.333313,-0.0101785697,659.333313,0.005064861383,659.333313,0.009287818335,659.333313,0.009638416581,659.333313,0.02416283637,
658.666626,-0.01008859091,658.666626,0.005009002518,658.666626,0.009313683026,658.666626,0.009662846103,658.666626,0.02440923825,
658,-0.01010998711,658,0.005149619654,658,0.00960742496,658,0.009856875986,658,0.02486506663,
657.333313,-0.01023748238,657.333313,0.005239162128,657.333313,0.009622588754,657.333313,0.009868077002,657.333313,0.02499104105,
656.666626,-0.01013917103,656.666626,0.005355113186,656.666626,0.009864502586,656.666626,0.01015893463,656.666626,0.02539711632,
656,-0.009895928204,656,0.005583751947,656,0.01007939316,656,0.01035220549,656,0.0256796442,
655.333313,-0.01020779926,655.333313,0.005495134275,655.333313,0.009864740074,655.333313,0.01038311794,655.333313,0.02577920817,
654.666626,-0.01001083758,654.666626,0.005600691307,654.666626,0.01009248104,654.666626,0.01050116681,654.666626,0.02618173324,
654,-0.01005763281,654,0.005879782606,654,0.01024087612,654,0.01063545607,654,0.02636439167,
653.333313,-0.0101523716,653.333313,0.00589728402,653.333313,0.01049183216,653.333313,0.01077947207,653.333313,0.02671994269,
652.666626,-0.00997203216,652.666626,0.005924390629,652.666626,0.01051973086,652.666626,0.01094580814,652.666626,0.02707269974,
652,-0.01010391768,652,0.005956826266,652,0.01071796473,652,0.01098361239,652,0.02718669362,
651.333313,-0.009948149323,651.333313,0.006260464434,651.333313,0.01099553332,651.333313,0.01135277376,651.333313,0.02767645754,
650.666626,-0.01001058519,650.666626,0.006270523183,650.666626,0.01095698494,650.666626,0.01132976357,650.666626,0.0279547032,
650,-0.0099039739,650,0.006383203436,650,0.01103501394,650,0.01144395024,650,0.02820917591,
649.333313,-0.009995711036,649.333313,0.006381233223,649.333313,0.01112317666,649.333313,0.01160764322,649.333313,0.02842170559,
648.666626,-0.009986653924,648.666626,0.006581686437,648.666626,0.01127067488,648.666626,0.01166552771,648.666626,0.02862632088,
648,-0.01002399158,648,0.006680778228,648,0.01142609119,648,0.01182126999,648,0.0290329624,
647.333313,-0.009966972284,647.333313,0.006703228224,647.333313,0.01151462458,647.333313,0.01210947335,647.333313,0.02937469631,
646.666626,-0.009902405553,646.666626,0.006913693156,646.666626,0.01185393706,646.666626,0.01221092604,646.666626,0.02981447615,
646,-0.009888438508,646,0.006981503218,646,0.01181959454,646,0.01232324075,646,0.02983818203,
645.333313,-0.009896484204,645.333313,0.0070141498,645.333313,0.01200075261,645.333313,0.01239714865,645.333313,0.03020028211,
644.666626,-0.009956650436,644.666626,0.007138891146,644.666626,0.01213090122,644.666626,0.01251934282,644.666626,0.03056148812,
644,-0.009835146368,644,0.007315368857,644,0.01231818087,644,0.01277348492,644,0.03098826669,
643.333313,-0.009885452688,643.333313,0.00734016858,643.333313,0.01241685916,643.333313,0.01277713757,643.333313,0.03115657531,
642.666626,-0.009662016295,642.666626,0.007593615446,642.666626,0.01260055881,642.666626,0.01304103341,642.666626,0.03148345277,
642,-0.009586718865,642,0.00787957944,642,0.01282051392,642,0.01319753751,642,0.03194791451,
641.333313,-0.009732694365,641.333313,0.007709485479,641.333313,0.01288293302,641.333313,0.01328683365,641.333313,0.03202590719,
640.666626,-0.009524222463,640.666626,0.007971717045,640.666626,0.01307261828,640.666626,0.01347618829,640.666626,0.03238451108,
640,-0.009660143405,640,0.007984872907,640,0.0132517647,640,0.0135576902,640,0.03267215192,
639.333313,-0.009417238645,639.333313,0.008202713914,639.333313,0.01347509399,639.333313,0.01387521625,639.333313,0.03310835734,
638.666626,-0.009480257519,638.666626,0.008274340071,638.666626,0.01357601117,638.666626,0.01406568382,638.666626,0.03348711878,
638,-0.009438617155,638,0.008576567285,638,0.01373297535,638,0.01417034864,638,0.03382999822,
637.333313,-0.009281800129,637.333313,0.008588369004,637.333313,0.01390899997,637.333313,0.01436993573,637.333313,0.03407197818,
636.666626,-0.009432335384,636.666626,0.00861508958,636.666626,0.01408244856,636.666626,0.01443878654,636.666626,0.03437102214,
636,-0.009378785267,636,0.008654117584,636,0.01404736843,636,0.01462939382,636,0.03470366448,
635.333313,-0.009192902595,635.333313,0.008947254159,635.333313,0.01442444231,635.333313,0.01502921525,635.333313,0.03528517112,
634.666626,-0.009152502753,634.666626,0.009171606041,634.666626,0.01456522383,634.666626,0.01496313792,634.666626,0.03549787775,
634,-0.009127257392,634,0.009175571613,634,0.01461748034,634,0.01528048702,634,0.0358106941,
633.333313,-0.008946897462,633.333313,0.0093788011,633.333313,0.01492032409,633.333313,0.01531741023,633.333313,0.03612233326,
632.666626,-0.008925393224,632.666626,0.009496682324,632.666626,0.01507418416,632.666626,0.01566231064,632.666626,0.03655742854,
632,-0.008716888726,632,0.009755495004,632,0.0153412763,632,0.0159613993,632,0.03697808087,
631.333313,-0.008538490161,631.333313,0.01002834272,631.333313,0.01561430283,631.333313,0.01614037156,631.333313,0.03743776307,
630.666626,-0.008627926931,630.666626,0.01003756095,630.666626,0.01572535373,630.666626,0.01628797315,630.666626,0.03762499243,
630,-0.00869090762,630,0.01016426086,630,0.0159628503,630,0.0164227467,630,0.03794530779,
629.333313,-0.008425169624,629.333313,0.01044834312,629.333313,0.01616911963,629.333313,0.01672827825,629.333313,0.03847810626,
628.666626,-0.008389522322,628.666626,0.01059489697,628.666626,0.0163640622,628.666626,0.01685742848,628.666626,0.03875750303,
628,-0.008444972336,628,0.01066625584,628,0.01653357409,628,0.01700624265,628,0.03915105388,
627.333313,-0.007916642353,627.333313,0.01109316759,627.333313,0.01685882919,627.333313,0.01745805517,627.333313,0.03974672034,
626.666626,-0.008025775664,626.666626,0.01106316037,626.666626,0.01687898487,626.666626,0.0173626449,626.666626,0.03990106285,
626,-0.007941094227,626,0.01128842216,626,0.01712532528,626,0.01770202816,626,0.04038126767,
625.333313,-0.007617365103,625.333313,0.01171373855,625.333313,0.01752103679,625.333313,0.01824604906,625.333313,0.04094024748,
624.666626,-0.007709687576,624.666626,0.01175456215,624.666626,0.01759720966,624.666626,0.01821835153,624.666626,0.04125538841,
624,-0.007409554906,624,0.01207827777,624,0.0179297626,624,0.01855454221,624,0.04161366075,
623.333313,-0.007366952952,623.333313,0.01223454252,623.333313,0.01814719848,623.333313,0.01871334203,623.333313,0.04193550721,
622.666626,-0.007249253336,622.666626,0.0123022832,622.666626,0.0182655137,622.666626,0.01890810765,622.666626,0.04229063541,
622,-0.007001736201,622,0.01257305872,622,0.01864286512,622,0.01919309795,622,0.04279037192,
621.333313,-0.006976773031,621.333313,0.01272600889,621.333313,0.01875537075,621.333313,0.01935202628,621.333313,0.04319551587,
620.666626,-0.006765190046,620.666626,0.01299718209,620.666626,0.0191251412,620.666626,0.01963126846,620.666626,0.04365642369,
620,-0.006646154914,620,0.01316298265,620,0.01913179457,620,0.01980761439,620,0.04384243116,
619.333313,-0.006392478012,619.333313,0.01354473736,619.333313,0.01970399357,619.333313,0.02023756504,619.333313,0.04437681288,
618.666626,-0.006369163282,618.666626,0.01364438888,618.666626,0.01977577992,618.666626,0.02046443522,618.666626,0.04481469467,
618,-0.006163868587,618,0.01392207015,618,0.02008940093,618,0.0207367111,618,0.04527223855,
617.333313,-0.006091790739,617.333313,0.01415957138,617.333313,0.02037240192,617.333313,0.02099166065,617.333313,0.04559795931,
616.666626,-0.005871246569,616.666626,0.01426225249,616.666626,0.02059293725,616.666626,0.021167228,616.666626,0.04598109797,
616,-0.005874259863,616,0.01458519418,616,0.02090742067,616,0.02140619606,616,0.04649521783,
615.333313,-0.005633214489,615.333313,0.01470460463,615.333313,0.02113918029,615.333313,0.02176941372,615.333313,0.0468939133,
614.666626,-0.005421640351,614.666626,0.01499855984,614.666626,0.02137552202,614.666626,0.02206238918,614.666626,0.04724867642,
614,-0.005322693381,614,0.01523335278,614,0.02165253274,614,0.02224683575,614,0.04780611023,
613.333313,-0.005103446543,613.333313,0.01551916171,613.333313,0.02193094604,613.333313,0.02264790051,613.333313,0.04818021506,
612.666626,-0.00499792723,612.666626,0.01573713683,612.666626,0.02229817212,612.666626,0.02286435477,612.666626,0.04845258221,
612,-0.004805756733,612,0.01596720144,612,0.02258430794,612,0.0231371019,612,0.04907100275,
611.333313,-0.004652225412,611.333313,0.0163697619,611.333313,0.02284558304,611.333313,0.02334664389,611.333313,0.04953990132,
610.666626,-0.004606790375,610.666626,0.01642150991,610.666626,0.02309604175,610.666626,0.02372983284,610.666626,0.04988843948,
610,-0.004444425926,610,0.01675545052,610,0.02334852889,610,0.02392847463,610,0.05030535161,
609.333313,-0.004246473312,609.333313,0.0169675611,609.333313,0.02362398617,609.333313,0.0241429694,609.333313,0.05069889501,
608.666626,-0.004208122846,608.666626,0.01720703021,608.666626,0.02396195568,608.666626,0.02459750511,608.666626,0.0511119552,
608,-0.004033914767,608,0.01756521314,608,0.02416242659,608,0.02479522862,608,0.05146245658,
607.333313,-0.003781067906,607.333313,0.0179260131,607.333313,0.0247090701,607.333313,0.0252198875,607.333313,0.05206457898,
606.666626,-0.00367301912,606.666626,0.01800096035,606.666626,0.02483285964,606.666626,0.02540776506,606.666626,0.0523317717,
606,-0.003713726532,606,0.018104285,606,0.02515547723,606,0.02559130639,606,0.0527308993,
605.333313,-0.003705308307,605.333313,0.01835296862,605.333313,0.02538989857,605.333313,0.02589937486,605.333313,0.05307905376,
604.666626,-0.003442151472,604.666626,0.01867504977,604.666626,0.02563988045,604.666626,0.02612237819,604.666626,0.05358659476,
604,-0.003354722401,604,0.01897018962,604,0.02581195347,604,0.02645208873,604,0.05382999405,
603.333313,-0.003244614927,603.333313,0.01925465465,603.333313,0.02628155053,603.333313,0.02671881393,603.333313,0.05429432541,
602.666626,-0.003194355872,602.666626,0.01942310482,602.666626,0.02653124742,602.666626,0.02706209198,602.666626,0.05450709909,
602,-0.003140493296,602,0.01961989515,602,0.02674089186,602,0.02721885405,602,0.05492632464,
601.333313,-0.003034649882,601.333313,0.01982641779,601.333313,0.0269974377,601.333313,0.02747772262,601.333313,0.05511037633,
600.666626,-0.003003750695,600.666626,0.01994776726,600.666626,0.02729641646,600.666626,0.02770495974,600.666626,0.0554583557,
600,-0.002830755664,600,0.02037476189,600,0.02759711817,600,0.02818820998,600,0.05585901067,
599.333313,-0.002690828405,599.333313,0.02052570879,599.333313,0.02778804302,599.333313,0.02837284654,599.333313,0.05616549402,
598.666626,-0.002552245744,598.666626,0.02086257748,598.666626,0.02825641446,598.666626,0.02881346643,598.666626,0.05669677258,
598,-0.002474932931,598,0.0210526567,598,0.02854752541,598,0.02902640216,598,0.05699761584,
597.333313,-0.002467983402,597.333313,0.02129893005,597.333313,0.02876234986,597.333313,0.02924882993,597.333313,0.05723679438,
596.666626,-0.002325930865,596.666626,0.02156563476,596.666626,0.0290615242,596.666626,0.02967113256,596.666626,0.0577275455,
596,-0.002076157834,596,0.02183980122,596,0.02945361286,596,0.02999475785,596,0.05799552798,
595.333313,-0.001981599024,595.333313,0.0220863577,595.333313,0.02976609766,595.333313,0.03018926457,595.333313,0.05850923434,
594.666626,-0.001730544958,594.666626,0.02254032716,594.666626,0.03030063771,594.666626,0.03067748435,594.666626,0.05902796984,
594,-0.001625801786,594,0.0228490755,594,0.03057298623,594,0.03093984164,594,0.05931915715,
593.333313,-0.001326388563,593.333313,0.0231411159,593.333313,0.03105632775,593.333313,0.03146747872,593.333313,0.05986075848,
592.666626,-0.001175442827,592.666626,0.02349250764,592.666626,0.03129078448,592.666626,0.03172006458,592.666626,0.06008921191,
592,-0.0009581726626,592,0.02389365621,592,0.03171778098,592,0.03224011883,592,0.06047274172,
591.333313,-0.00064196327,591.333313,0.02414398082,591.333313,0.03215715289,591.333313,0.03268127516,591.333313,0.06092052162,
590.666626,-0.0004798160226,590.666626,0.02469090372,590.666626,0.03270226344,590.666626,0.03319653124,590.666626,0.06133006886,
590,-0.0001670359197,590,0.02493033931,590,0.03312696144,590,0.03354242817,590,0.06193009764,
589.333313,0.000273260579,589.333313,0.02548569068,589.333313,0.03367405012,589.333313,0.03415256739,589.333313,0.06232909113,
588.666626,0.0004636061785,588.666626,0.02585662343,588.666626,0.03426736966,588.666626,0.03452921286,588.666626,0.06281603873,
588,0.0007712320075,588,0.02629029565,588,0.03468117863,588,0.03506656364,588,0.06334308535,
587.333313,0.0009590460686,587.333313,0.02677417733,587.333313,0.03511160612,587.333313,0.03540898114,587.333313,0.06371622533,
586.666626,0.001377270091,586.666626,0.02722847275,586.666626,0.03555072099,586.666626,0.03604824096,586.666626,0.06429353356,
586,0.001639913884,586,0.02760244347,586,0.03607966006,586,0.03647242486,586,0.06459031999,
585.333313,0.002210921375,585.333313,0.02818525583,585.333313,0.03678104281,585.333313,0.03701816127,585.333313,0.0652436614,
584.666626,0.002507368568,584.666626,0.02884475328,584.666626,0.03728169948,584.666626,0.03757675365,584.666626,0.06573596597,
584,0.002991749207,584,0.0292688217,584,0.03793694451,584,0.03819872066,584,0.06630906463,
583.333313,0.003459944855,583.333313,0.02978190035,583.333313,0.03853357583,583.333313,0.03876041993,583.333313,0.06665843725,
582.666626,0.003697064705,582.666626,0.03019181825,582.666626,0.0389691703,582.666626,0.03937473521,582.666626,0.06722477823,
582,0.004166936502,582,0.03082671948,582,0.0397981815,582,0.0398635231,582,0.06783416122,
581.333313,0.004518313799,581.333313,0.03141017631,581.333313,0.04033927992,581.333313,0.04043390974,581.333313,0.06833855808,
580.666626,0.005294709932,580.666626,0.03217248619,580.666626,0.04101512209,580.666626,0.04114686325,580.666626,0.06898840517,
580,0.005667798221,580,0.03265174851,580,0.04178297892,580,0.0417127572,580,0.06954041123,
579.333313,0.006126812659,579.333313,0.03319298476,579.333313,0.04236188903,579.333313,0.04253132269,579.333313,0.06995099783,
578.666626,0.006659091916,578.666626,0.03375036642,578.666626,0.04302167892,578.666626,0.04311957955,578.666626,0.07052703947,
578,0.007312341593,578,0.03431636468,578,0.04377270862,578,0.04372326285,578,0.07107997686,
577.333313,0.007714992389,577.333313,0.03496538103,577.333313,0.04427085817,577.333313,0.04453889281,577.333313,0.07161843777,
576.666626,0.008347165771,576.666626,0.0356798023,576.666626,0.04519407079,576.666626,0.04510770366,576.666626,0.07222873718,
576,0.008890418336,576,0.03619502857,576,0.04586197808,576,0.04573478177,576,0.07276768237,
575.333313,0.009379330091,575.333313,0.03684066236,575.333313,0.04661877453,575.333313,0.04647980258,575.333313,0.07311481982,
574.666626,0.01031363476,574.666626,0.0377783291,574.666626,0.04737594351,574.666626,0.04727254435,574.666626,0.07382947206,
574,0.01066800673,574,0.03836750239,574,0.0481647402,574,0.04801778123,574,0.07428093255,
573.333313,0.01145524532,573.333313,0.03927594423,573.333313,0.04899420589,573.333313,0.0487850979,573.333313,0.07506593317,
572.666626,0.01217602286,572.666626,0.03980223835,572.666626,0.0497257188,572.666626,0.04947268218,572.666626,0.07554649562,
572,0.01286325417,572,0.04057235643,572,0.05061616749,572,0.05029084906,572,0.07614642382,
571.333313,0.01379421633,571.333313,0.04122379422,571.333313,0.05136877298,571.333313,0.0509791635,571.333313,0.07681757957,
570.666626,0.01453291532,570.666626,0.04194084182,570.666626,0.05219355598,570.666626,0.0519121252,570.666626,0.07740414143,
570,0.01523614116,570,0.04281182587,570,0.05322872847,570,0.05272215977,570,0.07790925354,
569.333313,0.01609768346,569.333313,0.04370823503,569.333313,0.05392456055,569.333313,0.05332875252,569.333313,0.07833006233,
568.666626,0.01691222191,568.666626,0.0443414934,568.666626,0.05478528515,568.666626,0.05423337221,568.666626,0.07892651856,
568,0.01766220666,568,0.04513289034,568,0.05550059304,568,0.05492506176,568,0.07948907465,
567.333313,0.01849727146,567.333313,0.04601842538,567.333313,0.05658882856,567.333313,0.05571266636,567.333313,0.08010882884,
566.666626,0.01946882904,566.666626,0.04686525092,566.666626,0.05753750727,566.666626,0.056735266,566.666626,0.08076188713,
566,0.0206128601,566,0.04775848985,566,0.05853630602,566,0.05755914375,566,0.08145433664,
565.333313,0.0216293782,565.333313,0.04867232963,565.333313,0.05961570516,565.333313,0.05856755748,565.333313,0.08214499056,
564.666626,0.02240854688,564.666626,0.04955853149,564.666626,0.0603220351,564.666626,0.05934046209,564.666626,0.0826690495,
564,0.02355672605,564,0.05026698858,564,0.06123661995,564,0.06001344323,564,0.08319023252,
563.333313,0.02464785986,563.333313,0.05126931146,563.333313,0.06249092892,563.333313,0.06116482243,563.333313,0.0839740932,
562.666626,0.02540277131,562.666626,0.05204803124,562.666626,0.06308083236,562.666626,0.0618644543,562.666626,0.08447634429,
562,0.02673252299,562,0.05298747495,562,0.06427732855,562,0.06291853637,562,0.08523415029,
561.333313,0.02765074559,561.333313,0.0538754724,561.333313,0.06514710933,561.333313,0.06377612054,561.333313,0.08564742655,
560.666626,0.02865712345,560.666626,0.05482681096,560.666626,0.06604102999,560.666626,0.06457662582,560.666626,0.08616904169,
560,0.02974480763,560,0.05562000349,560,0.06711539626,560,0.06540712714,560,0.08674346656,
559.333313,0.03089008667,559.333313,0.05634081364,559.333313,0.06792628765,559.333313,0.06641066819,559.333313,0.08737597615,
558.666626,0.03181453422,558.666626,0.0572860837,558.666626,0.06901744753,558.666626,0.06718848646,558.666626,0.087886177,
558,0.0330609791,558,0.05847493559,558,0.07003113627,558,0.06815378368,558,0.08869174123,
557.333313,0.03439475596,557.333313,0.05937824398,557.333313,0.07108774781,557.333313,0.06911130995,557.333313,0.08928646147,
556.666626,0.03550006822,556.666626,0.06005110219,556.666626,0.07194315642,556.666626,0.06993308663,556.666626,0.08953611553,
555.999939,0.0366717428,555.999939,0.06104566529,555.999939,0.07309674472,555.999939,0.07072488964,555.999939,0.09024908394,
555.333313,0.03769246489,555.333313,0.06198126823,555.333313,0.0738716051,555.333313,0.07168893516,555.333313,0.09090013057,
554.666626,0.03905965015,554.666626,0.06289803982,554.666626,0.07493644208,554.666626,0.07264211029,554.666626,0.09153306484,
