t=4hrs FeCl3 0 uM,,t=4hrs FeCl3 5 uM,,t=4hrs FeCl3 20 uM,,t=4hrs FeCl3 50 uM,,t=4hrs FeCl3 100 uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1108.666626,0.003636030015,1108.666626,0.01146829594,1108.666626,0.08240550011,1108.666626,0.130657047,1108.666626,0.0754462406,
1108,0.003625014564,1108,0.01140424609,1108,0.08240336925,1108,0.1306117922,1108,0.07542794198,
1107.333374,0.003646550002,1107.333374,0.01140323561,1107.333374,0.08239773661,1107.333374,0.1305751503,1107.333374,0.07538975775,
1106.666626,0.003637491958,1106.666626,0.01135008968,1106.666626,0.08231584728,1106.666626,0.1304498166,1106.666626,0.07531964779,
1106,0.003673829837,1106,0.011349665,1106,0.08231028169,1106,0.1303842515,1106,0.07531398535,
1105.333374,0.003723929869,1105.333374,0.01137509383,1105.333374,0.08238218725,1105.333374,0.1303467155,1105.333374,0.07531583309,
1104.666626,0.003781999927,1104.666626,0.01135859266,1104.666626,0.08231190592,1104.666626,0.130258128,1104.666626,0.07525540143,
1104,0.003762337612,1104,0.01134068333,1104,0.08230827749,1104,0.1302155405,1104,0.0752581358,
1103.333374,0.003765236121,1103.333374,0.01133257989,1103.333374,0.08231309801,1103.333374,0.1301362813,1103.333374,0.07522147894,
1102.666626,0.00374847278,1102.666626,0.01134785824,1102.666626,0.08218705654,1102.666626,0.1299549192,1102.666626,0.07507827878,
1102,0.003811690724,1102,0.01130752452,1102,0.08249532431,1102,0.1300288439,1102,0.07532088459,
1101.333374,0.003831302747,1101.333374,0.01135524455,1101.333374,0.08232235909,1101.333374,0.1300047189,1101.333374,0.07518681884,
1100.666626,0.003822162515,1100.666626,0.01128326822,1100.666626,0.08227790147,1100.666626,0.1299458146,1100.666626,0.07511868328,
1100,0.00390738342,1100,0.01131836511,1100,0.08226801455,1100,0.1299764365,1100,0.075115107,
1099.333374,0.003909212071,1099.333374,0.01130420342,1099.333374,0.08227026463,1099.333374,0.1297578067,1099.333374,0.07508169115,
1098.666626,0.0039672805,1098.666626,0.01126469765,1098.666626,0.08224458247,1098.666626,0.1297114193,1098.666626,0.07506821305,
1098,0.003997872118,1098,0.0112179704,1098,0.08224514127,1098,0.1296179742,1098,0.07500886172,
1097.333374,0.003941340838,1097.333374,0.01123940758,1097.333374,0.08221840113,1097.333374,0.129531011,1097.333374,0.0749931708,
1096.666626,0.004071421456,1096.666626,0.01129777357,1096.666626,0.08225759119,1096.666626,0.1295594424,1096.666626,0.07505565882,
1096,0.004126950633,1096,0.01126015466,1096,0.08228734881,1096,0.1294891834,1096,0.07495705783,
1095.333374,0.004131654743,1095.333374,0.0112192193,1095.333374,0.08220747858,1095.333374,0.12945351,1095.333374,0.0749232471,
1094.666626,0.004188211169,1094.666626,0.01124663278,1094.666626,0.08221089095,1094.666626,0.1293827146,1094.666626,0.07489442825,
1094,0.004211865831,1094,0.0111716995,1094,0.0821839571,1094,0.1292656809,1094,0.07485280931,
1093.333374,0.00422598049,1093.333374,0.01119717211,1093.333374,0.08221204579,1093.333374,0.1292369962,1093.333374,0.07485105842,
1092.666626,0.004304639995,1092.666626,0.01121077221,1092.666626,0.08219818771,1092.666626,0.1291758567,1092.666626,0.0748610571,
1092,0.00432552956,1092,0.01118192542,1092,0.08216246963,1092,0.1291276813,1092,0.07478801906,
1091.333374,0.004341164604,1091.333374,0.01113608293,1091.333374,0.08211546391,1091.333374,0.1290535778,1091.333374,0.07477184385,
1090.666626,0.00443595415,1090.666626,0.01119924337,1090.666626,0.08216534555,1090.666626,0.1290643066,1090.666626,0.07476980984,
1090,0.004430619534,1090,0.01116649341,1090,0.08210689574,1090,0.1289559454,1090,0.07470595092,
1089.333374,0.004527285695,1089.333374,0.0112015279,1089.333374,0.08218577504,1089.333374,0.1289339662,1089.333374,0.07476178557,
1088.666626,0.004519752227,1088.666626,0.0111172013,1088.666626,0.0821185261,1088.666626,0.1288913637,1088.666626,0.07470291108,
1088,0.004569034558,1088,0.01114219148,1088,0.0821339488,1088,0.1288446635,1088,0.0746698305,
1087.333374,0.004597680643,1087.333374,0.01109784096,1087.333374,0.08208228648,1087.333374,0.1287915558,1087.333374,0.0746280849,
1086.666626,0.004653408192,1086.666626,0.01105766371,1086.666626,0.08208694309,1086.666626,0.1287166625,1086.666626,0.0746082589,
1086,0.004671069793,1086,0.01105569862,1086,0.08205801994,1086,0.1286549717,1086,0.07461935282,
1085.333374,0.00471283216,1085.333374,0.01097745262,1085.333374,0.08201436698,1085.333374,0.1285911053,1085.333374,0.07455410063,
