0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.00% TFA,,1.00% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1324,7.642210403E-005,1324,0.001003463054,1324,0.0005318162148,1324,0.0003063390322,1324,-0.0002977418771,1324,0.000755387824,1324,0.000329679373,1324,0.0005029966705,1324,0.0001046695834,
1323.333374,6.629902782E-005,1323.333374,0.0009755202918,1323.333374,0.0005134150269,1323.333374,0.0002714992152,1323.333374,-0.000336852856,1323.333374,0.0007253348012,1323.333374,0.000309499359,1323.333374,0.0004514010507,1323.333374,5.112779763E-005,
1322.666626,6.365826266E-005,1322.666626,0.0009828365874,1322.666626,0.00050794665,1322.666626,0.0002688053937,1322.666626,-0.0003428537166,1322.666626,0.0006915244157,1322.666626,0.0002805909899,1322.666626,0.0004216540838,1322.666626,5.035112554E-005,
1322,8.618293941E-005,1322,0.001029980602,1322,0.0005214751582,1322,0.0002925322915,1322,-0.0003002769372,1322,0.0007053697482,1322,0.0003305860737,1322,0.0005070136976,1322,0.0001053427768,
1321.333374,9.387266618E-005,1321.333374,0.0009743008995,1321.333374,0.0005567237968,1321.333374,0.0003007437335,1321.333374,-0.0003159527259,1321.333374,0.0007227678434,1321.333374,0.0002749960404,1321.333374,0.0004388334928,1321.333374,0.0001109614313,
1320.666626,5.514061195E-005,1320.666626,0.000953260751,1320.666626,0.0004798284208,1320.666626,0.0002072666248,1320.666626,-0.0003916333953,1320.666626,0.0006512872642,1320.666626,0.0002566316398,1320.666626,0.0004222759453,1320.666626,0.0001137837316,
1320,6.490097439E-005,1320,0.0009933703113,1320,0.0005084908917,1320,0.0002369471185,1320,-0.0003406292817,1320,0.0006636795006,1320,0.0002906413283,1320,0.0004856074229,1320,0.0002068263566,
1319.333374,5.630563101E-005,1319.333374,0.0009997269372,1319.333374,0.000531323778,1319.333374,0.0002438625088,1319.333374,-0.0003402671427,1319.333374,0.000663394283,1319.333374,0.0002949931077,1319.333374,0.0005138815031,1319.333374,0.0002488354221,
1318.666626,7.165827265E-005,1318.666626,0.0009741192916,1318.666626,0.000469333143,1318.666626,0.0002115657699,1318.666626,-0.0003704254923,1318.666626,0.0006380139384,1318.666626,0.0002559582063,1318.666626,0.0005044998252,1318.666626,0.0002534198866,
1318,9.156831948E-005,1318,0.001047443482,1318,0.0005411984748,1318,0.000245805044,1318,-0.0003056057321,1318,0.0006631091237,1318,0.0003268038563,1318,0.0005877760705,1318,0.000379628269,
1317.333374,7.701758295E-005,1317.333374,0.0010055647,1317.333374,0.0005405246047,1317.333374,0.0002121355355,1317.333374,-0.0003364389995,1317.333374,0.000649213267,1317.333374,0.0002920919214,1317.333374,0.0005147886113,1317.333374,0.0003145248338,
1316.666626,6.171653513E-005,1316.666626,0.0009774661157,1316.666626,0.0005459156237,1316.666626,0.0002428005828,1316.666626,-0.0003447677591,1316.666626,0.0006469059736,1316.666626,0.000309188501,1316.666626,0.0005154624232,1316.666626,0.0003078414593,
1316,8.859081572E-005,1316,0.001032160129,1316,0.0005363259115,1316,0.0002457273367,1316,-0.0003038984723,1316,0.0006015403778,1316,0.000301831722,1316,0.0005408097059,1316,0.0003450416843,
1315.333374,4.082409214E-005,1315.333374,0.000983277685,1315.333374,0.0005255441647,1315.333374,0.0002191282256,1315.333374,-0.0003269719891,1315.333374,0.0006007886259,1315.333374,0.0002846836287,1315.333374,0.0004740236036,1315.333374,0.0002897865197,
1314.666626,4.149719098E-005,1314.666626,0.0009885703912,1314.666626,0.0005377513589,1314.666626,0.0002294620645,1314.666626,-0.000338146172,1314.666626,0.0005880612298,1314.666626,0.0002974021481,1314.666626,0.0005035668146,1314.666626,0.0002880510292,
1314,5.485583097E-005,1314,0.0009867023909,1314,0.0005378809874,1314,0.0002102190483,1314,-0.0003468887298,1314,0.0005791703588,1314,0.0002801247174,1314,0.00049353746,1314,0.0002438366064,
1313.333374,7.805320638E-005,1313.333374,0.001008704188,1313.333374,0.0005648625083,1313.333374,0.0002239195746,1313.333374,-0.0003285756975,1313.333374,0.0005741677596,1313.333374,0.0002970913192,1313.333374,0.0005317384494,1313.333374,0.0002704113431,
1312.666626,5.633151886E-005,1312.666626,0.001003307407,1312.666626,0.0005616484559,1312.666626,0.0002362737141,1312.666626,-0.0003312140761,1312.666626,0.0005703574861,1312.666626,0.0002912112104,1312.666626,0.0005349004059,1312.666626,0.0002764465753,
1312,4.928967974E-005,1312,0.001004319289,1312,0.000548922224,1312,0.0002241785696,1312,-0.000333335076,1312,0.000539876637,1312,0.0002682873746,1312,0.0004941594088,1312,0.000233062121,
1311.333374,6.668737478E-005,1311.333374,0.001007510698,1311.333374,0.0005502181593,1311.333374,0.0002192318207,1311.333374,-0.0003434227547,1311.333374,0.0005445419811,1311.333374,0.000297453953,1311.333374,0.0005161103327,1311.333374,0.0002559323038,
1310.666626,4.607946903E-005,1310.666626,0.00102012069,1310.666626,0.0005798961502,1310.666626,0.00022790808,1310.666626,-0.0003165735397,1310.666626,0.0005530951312,1310.666626,0.000303644978,1310.666626,0.0005168360076,1310.666626,0.0002113326773,
1310,6.47456327E-005,1310,0.001014204812,1310,0.0005949821789,1310,0.0002232979896,1310,-0.0003161596542,1310,0.0005398248322,1310,0.0002849944576,1310,0.0004977357457,1310,0.0001623871503,
1309.333374,7.385894423E-005,1309.333374,0.001019030926,1309.333374,0.0005860393867,1309.333374,0.0002368694259,1309.333374,-0.0003148145624,1309.333374,0.0005228747032,1309.333374,0.0002685723011,1309.333374,0.0004760448937,1309.333374,0.0001463580411,
1308.666626,6.044794281E-005,1308.666626,0.0009967950173,1308.666626,0.0005749453558,1308.666626,0.0002367658162,1308.666626,-0.0003116587468,1308.666626,0.0004936411278,1308.666626,0.0002565539326,1308.666626,0.0004813573905,1308.666626,0.0001165542708,
1308,7.419552276E-005,1308,0.001033353736,1308,0.0006010478246,1308,0.0002449762251,1308,-0.000292516459,1308,0.0005310645793,1308,0.0002855384082,1308,0.0004871882265,1308,0.0001302000455,
1307.333374,9.498600411E-005,1307.333374,0.001032004482,1307.333374,0.0005954746739,1307.333374,0.0002488354221,1307.333374,-0.0003084511845,1307.333374,0.0005231079413,1307.333374,0.0002615529229,1307.333374,0.0004759153235,1307.333374,9.426104225E-005,
1306.666626,6.070683958E-005,1306.666626,0.001024609432,1306.666626,0.0006040547742,1306.666626,0.0002323628287,1306.666626,-0.0002992939553,1306.666626,0.0005339673371,1306.666626,0.0002628220827,1306.666626,0.0004659902479,1306.666626,6.922459579E-005,
1306,6.976829172E-005,1306,0.001042072196,1306,0.000693728216,1306,0.0002236346772,1306,-0.0002873427002,1306,0.0005283950595,1306,0.000267173571,1306,0.0004838970199,1306,8.905686263E-005,
1305.333374,8.03315852E-005,1305.333374,0.001108270953,1305.333374,0.0005831880844,1305.333374,0.0002721726778,1305.333374,-0.0002879635722,1305.333374,0.0005749453558,1305.333374,0.0002666037471,1305.333374,0.000454432884,1305.333374,5.62279638E-005,
1304.666626,0.0001485073008,1304.666626,0.00104923395,1304.666626,0.0005765524111,1304.666626,0.0002498973627,1304.666626,-0.0002897743834,1304.666626,0.0004749046639,1304.666626,0.0003005106119,1304.666626,0.0004199439427,1304.666626,-2.764533383E-005,
1304,2.324622255E-005,1304,0.0009737042128,1304,0.0005321012577,1304,0.0001838810713,1304,-0.0003785466834,1304,0.0004282614682,1304,0.000199549002,1304,0.0003249127476,1304,-0.0001241831196,
1303.333374,-3.12691227E-005,1303.333374,0.0009470086079,1303.333374,0.0004982281826,1303.333374,0.0001395736763,1303.333374,-0.0003979955509,1303.333374,0.0003967023804,1303.333374,0.0001502940431,1303.333374,0.0002949413029,1303.333374,-0.0001673981751,
1302.666626,9.490832599E-005,1302.666626,0.001069526188,1302.666626,0.0006122980849,1302.666626,0.0002362737141,1302.666626,-0.0003236093326,1302.666626,0.0004880434135,1302.666626,0.0002549998753,1302.666626,0.000413414411,1302.666626,-7.195703074E-005,
1302,8.98853832E-005,1302,0.001068202779,1302,0.0006271519233,1302,0.0002426192805,1302,-0.0003095376305,1302,0.0004826531222,1302,0.0002616047277,1302,0.0004053044831,1302,-0.0001114506813,
1301.333374,7.59819668E-005,1301.333374,0.001060547656,1301.333374,0.0006329846801,1301.333374,0.0002364032262,1301.333374,-0.0003212295705,1301.333374,0.000501260336,1301.333374,0.0002529536723,1301.333374,0.0004397403973,1301.333374,-9.556047735E-005,
1300.666626,4.64677978E-005,1300.666626,0.001027411781,1300.666626,0.0006063359324,1300.666626,0.0002028380404,1300.666626,-0.0003845469619,1300.666626,0.0004469958949,1300.666626,0.0002323887311,1300.666626,0.0004024025402,1300.666626,-0.0001421942288,
1300,9.87144158E-005,1300,0.001074482687,1300,0.0006462060264,1300,0.0002657230943,1300,-0.0003121760965,1300,0.0005042147241,1300,0.0003032046079,1300,0.0004995758063,1300,-3.81024729E-005,
1299.333374,5.16455766E-005,1299.333374,0.001057355898,1299.333374,0.0006246113917,1299.333374,0.0002245670476,1299.333374,-0.0003275927738,1299.333374,0.0005192462704,1299.333374,0.000304396206,1299.333374,0.000530494377,1299.333374,-2.17441584E-006,
1298.666626,6.062916873E-005,1298.666626,0.00106041797,1298.666626,0.0006086689536,1298.666626,0.0002293584548,1298.666626,-0.0003629766288,1298.666626,0.0005214492558,1298.666626,0.0003241873928,1298.666626,0.0005569570931,1298.666626,5.340603457E-005,
1298,6.909514195E-005,1298,0.001083824784,1298,0.0006336068618,1298,0.0002530313795,1298,-0.0003320417891,1298,0.0005121451104,1298,0.0003800946288,1298,0.0005756970495,1298,0.0001020285854,
1297.333374,5.019579476E-005,1297.333374,0.001031407621,1297.333374,0.0006022661692,1297.333374,0.0002215886343,1297.333374,-0.000341405248,1297.333374,0.0005026338622,1297.333374,0.000373850693,1297.333374,0.0005789371207,1297.333374,0.0001031937281,
1296.666626,4.967801578E-005,1296.666626,0.001049856772,1296.666626,0.0006078912411,1296.666626,0.0002454424393,1296.666626,-0.0003509236849,1296.666626,0.0005060288822,1296.666626,0.0004113156756,1296.666626,0.000568750489,1296.666626,0.0001024428566,
1296,6.021493755E-005,1296,0.001030758955,1296,0.0005727940006,1296,0.0002106334287,1296,-0.0003497338912,1296,0.000513078121,1296,0.0004066258844,1296,0.000557786494,1296,0.000101691985,
1295.333374,6.559999747E-005,1295.333374,0.001059042639,1295.333374,0.0005963300937,1295.333374,0.0002196202986,1295.333374,-0.0003622006916,1295.333374,0.000501597242,1295.333374,0.0004182856355,1295.333374,0.0005321790231,1295.333374,8.587224875E-005,
1294.666626,4.828001329E-005,1294.666626,0.001064128708,1294.666626,0.000592053053,1294.666626,0.0002555178944,1294.666626,-0.0003278514487,1294.666626,0.000518209592,1294.666626,0.0004581125395,1294.666626,0.0005805700785,1294.666626,0.0001214480581,
1294,5.889456952E-005,1294,0.00104010012,1294,0.0005570607609,1294,0.0002598434221,1294,-0.0003579072072,1294,0.0005063657882,1294,0.0004511678417,1294,0.0005548057961,1294,0.0001134212362,
1293.333374,7.965842815E-005,1293.333374,0.001077518798,1293.333374,0.000589435047,1293.333374,0.0003030232911,1293.333374,-0.0003117622109,1293.333374,0.0005372330197,1293.333374,0.0004673636868,1293.333374,0.0005792999873,1293.333374,0.0001195837467,
1292.666626,3.911546082E-005,1292.666626,0.00100875611,1292.666626,0.0005729754339,1292.666626,0.0002580821165,1292.666626,-0.0003483889159,1292.666626,0.0004857628956,1292.666626,0.0004589158634,1292.666626,0.0005393064348,1292.666626,0.0001059382994,
1292,3.326474325E-005,1292,0.001036726986,1292,0.0005487666931,1292,0.0002560618159,1292,-0.0003626662656,1292,0.0004767705104,1292,0.0004430571862,1292,0.0005422093091,1292,6.655792095E-005,
1291.333374,1.309849722E-005,1291.333374,0.001015190734,1291.333374,0.0005406023702,1291.333374,0.0003074787965,1291.333374,-0.0003613730369,1291.333374,0.0004910236457,1291.333374,0.000471406267,1291.333374,0.0005512289936,1291.333374,7.171005564E-005,
1290.666626,6.635080354E-005,1290.666626,0.001031693071,1290.666626,0.0005659770686,1290.666626,0.0002869112941,1290.666626,-0.0003391290666,1290.666626,0.000485555589,1290.666626,0.0004977617064,1290.666626,0.0005635146517,1290.666626,9.987955127E-005,
1290,7.675868255E-005,1290,0.001069240738,1290,0.0005800775834,1290,0.000328824477,1290,-0.0003037432616,1290,0.0005032817717,1290,0.0005133891245,1290,0.0005966670578,1290,0.0001138873049,
1289.333374,3.60088743E-005,1289.333374,0.001011324697,1289.333374,0.0005418205401,1289.333374,0.0003114680876,1289.333374,-0.0003574933507,1289.333374,0.0005055364454,1289.333374,0.0005165250041,1289.333374,0.0005728717661,1289.333374,0.0001086828925,
1288.666626,8.12118742E-005,1288.666626,0.001065945136,1288.666626,0.0005721718771,1288.666626,0.000341414765,1288.666626,-0.0003096410946,1288.666626,0.0005171988741,1288.666626,0.0005609486252,1288.666626,0.0006182602956,1288.666626,0.0001404540817,
1288,2.785419565E-005,1288,0.001041215961,1288,0.0005656660069,1288,0.0003429173375,1288,-0.0003238679783,1288,0.0005138296983,1288,0.0005607412895,1288,0.0006205674144,1288,0.0001445454109,
1287.333374,5.858389704E-005,1287.333374,0.001021573669,1287.333374,0.0005231079413,1287.333374,0.0003675032349,1287.333374,-0.0003318865784,1287.333374,0.0005295872688,1287.333374,0.0005849766312,1287.333374,0.0006292776088,1287.333374,0.0001427327952,
1286.666626,4.921201253E-005,1286.666626,0.001034521381,1286.666626,0.0005403431715,1286.666626,0.0003584355582,1286.666626,-0.000328989554,1286.666626,0.000526347605,1286.666626,0.0005794296158,1286.666626,0.0006077098078,1286.666626,0.00012618654,
1286,1.560951932E-005,1286,0.0009925919585,1286,0.0005363259115,1286,0.0003459743166,1286,-0.0003275927738,1286,0.0005017008516,1286,0.0005597822601,1286,0.0005881389952,1286,8.35161627E-005,
1285.333374,5.866156425E-005,1285.333374,0.001014334499,1285.333374,0.0005055883084,1285.333374,0.0003489535884,1285.333374,-0.000305864407,1285.333374,0.0005409911391,1285.333374,0.000606802525,1285.333374,0.0006208266714,1285.333374,0.0001406871306,
1284.666626,5.886868166E-005,1284.666626,0.001007899875,1284.666626,0.0004974766052,1284.666626,0.0003967023804,1284.666626,-0.0003156940511,1284.666626,0.000528032193,1284.666626,0.0005927010789,1284.666626,0.0006064914633,1284.666626,0.0001023392906,
1284,4.395659926E-005,1284,0.001013115048,1284,0.000507324643,1284,0.000350274815,1284,-0.0003362320713,1284,0.0005081021227,1284,0.0005940230913,1284,0.000608046772,1284,9.547794616E-005,
1283.333374,5.752242942E-005,1283.333374,0.001017889241,1283.333374,0.0005093720392,1283.333374,0.0003870641231,1283.333374,-0.000295568927,1283.333374,0.0005441531539,1283.333374,0.0006150199333,1283.333374,0.0006262445822,1283.333374,9.793766367E-005,
1282.666626,6.857734115E-005,1282.666626,0.001011869637,1282.666626,0.0004938743659,1282.666626,0.0003864163882,1282.666626,-0.0003131590493,1282.666626,0.0005485593574,1282.666626,0.0006194008747,1282.666626,0.0006096540019,1282.666626,0.0001128774893,
1282,4.004743823E-005,1282,0.001015476184,1282,0.0005001977552,1282,0.0003714153427,1282,-0.0003078820882,1282,0.0005523693981,1282,0.0006381694693,1282,0.0006326995208,1282,0.0001071034567,
1281.333374,5.581373262E-005,1281.333374,0.001024142373,1281.333374,0.0004925526446,1281.333374,0.0003745243303,1281.333374,-0.0003064852499,1281.333374,0.000571938639,1281.333374,0.0006492910325,1281.333374,0.000647035602,1281.333374,0.0001254874223,
1280.666626,6.663559179E-005,1280.666626,0.001016072929,1280.666626,0.000471406267,1280.666626,0.0003818046243,1280.666626,-0.0002992422087,1280.666626,0.0005654327106,1280.666626,0.000637080695,1280.666626,0.0006419025594,1280.666626,0.0001137060535,
1280,5.625385165E-005,1280,0.001003748504,1280,0.0004746973573,1280,0.0003908986691,1280,-0.000301518623,1280,0.0005547798355,1280,0.000655098178,1280,0.0006424988387,1280,0.0001008116596,
1279.333374,4.494036693E-005,1279.333374,0.001009015483,1279.333374,0.0004547956632,1279.333374,0.0003612335713,1279.333374,-0.0003126934462,1279.333374,0.0005812699674,1279.333374,0.0006427062326,1279.333374,0.0006489281077,1279.333374,9.37691002E-005,
1278.666626,6.572944403E-005,1278.666626,0.001026711194,1278.666626,0.0004787140933,1278.666626,0.0003533318522,1278.666626,-0.0003067439247,1278.666626,0.0006013588863,1278.666626,0.0006498613511,1278.666626,0.0006504576304,1278.666626,0.0001116346393,
1278,5.063590652E-005,1278,0.001001802506,1278,0.0004477732582,1278,0.0003452748351,1278,-0.0003080890456,1278,0.000575126789,1278,0.0006464393227,1278,0.0006496799178,1278,0.000103064267,
1277.333374,3.694084808E-005,1277.333374,0.0009821880376,1277.333374,0.0004240638227,1277.333374,0.0003126337833,1277.333374,-0.0003460610169,1277.333374,0.0005818142672,1277.333374,0.0006403989391,1277.333374,0.0006428617635,1277.333374,7.315990661E-005,
1276.666626,3.404138261E-005,1276.666626,0.0009895303519,1276.666626,0.0004271990911,1276.666626,0.0003185918904,1276.666626,-0.0003250578593,1276.666626,0.0005913272616,1276.666626,0.0006233411841,1276.666626,0.0006480466691,1276.666626,8.80212101E-005,
1276,5.195624544E-005,1276,0.0009776477236,1276,0.000412170717,1276,0.0002954593801,1276,-0.0003345249279,1276,0.0005863244878,1276,0.0006359399995,1276,0.0006626942777,1276,8.271354454E-005,
1275.333374,3.593121073E-005,1275.333374,0.0009732631734,1275.333374,0.0004216022498,1275.333374,0.000305769121,1275.333374,-0.0003082959738,1275.333374,0.000602473563,1275.333374,0.0006298220251,1275.333374,0.0006477355491,1275.333374,8.732215065E-005,
1274.666626,3.828703484E-005,1274.666626,0.0009717065259,1274.666626,0.0004219390976,1274.666626,0.000291055796,1274.666626,-0.0003233506577,1274.666626,0.0006311700563,1274.666626,0.0006403470761,1274.666626,0.0006645609392,1274.666626,8.506962331E-005,
1274,4.204084689E-005,1274,0.0009862353327,1274,0.0003937746224,1274,0.0002854088962,1274,-0.0003313692578,1274,0.0006125054206,1274,0.0006217339542,1274,0.0006497317227,1274,6.837022374E-005,
1273.333374,5.928291284E-005,1273.333374,0.0009516263963,1273.333374,0.0003941891773,1273.333374,0.0002860564855,1273.333374,-0.0003161079076,1273.333374,0.0006149162655,1273.333374,0.0006349808536,1273.333374,0.0006585203228,1273.333374,8.530264313E-005,
1272.666626,4.214440196E-005,1272.666626,0.0009440252325,1272.666626,0.0004097869387,1272.666626,0.0002628220827,1272.666626,-0.0003190567659,1272.666626,0.0006416692631,1272.666626,0.0006371843629,1272.666626,0.0006738942466,1272.666626,8.185914339E-005,
1272,4.70891282E-005,1272,0.0009653243469,1272,0.0004067295231,1272,0.0002586778428,1272,-0.0003109861864,1272,0.000665079453,1272,0.000659427722,1272,0.0006896835985,1272,8.970414638E-005,
1271.333374,6.508220395E-005,1271.333374,0.000968307897,1271.333374,0.000393334165,1271.333374,0.000274529797,1271.333374,-0.0003093824198,1271.333374,0.0006633683806,1271.333374,0.0006526871584,1271.333374,0.0006870908546,1271.333374,9.925814084E-005,
