non-imine undoped,,non-imine 1 min FeCl3 doping,,non-imine 10 min FeCl3,,non-imine 30 min FeCl3 doping,,non-imine polymer 1 hour FeCl3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
507.9999695,0.08745401353,507.9999695,0.07535718381,507.9999695,0.06636207551,507.9999695,0.08031953126,507.9999695,0.06234827638,
507.333313,0.0877795741,507.333313,0.07599835098,507.333313,0.06685096771,507.333313,0.0808763504,507.333313,0.06277490407,
506.666626,0.08849321306,506.666626,0.07640354335,506.666626,0.06761838496,506.666626,0.08155652136,506.666626,0.06346841902,
505.9999695,0.08894114941,505.9999695,0.07704474777,505.9999695,0.06809706986,505.9999695,0.08209206909,505.9999695,0.06408049911,
505.333313,0.08935857564,505.333313,0.0774910152,505.333313,0.06856326759,505.333313,0.08262442797,505.333313,0.06458776444,
504.666626,0.08979387581,504.666626,0.07797990739,504.666626,0.06918816268,504.666626,0.0831155628,504.666626,0.0649394542,
503.9999695,0.09035004675,503.9999695,0.07853261381,503.9999695,0.06963825226,503.9999695,0.08384653181,503.9999695,0.06577764452,
503.333313,0.09072744846,503.333313,0.07913932204,503.333313,0.07008479536,503.333313,0.08427778631,503.333313,0.06615933031,
502.666626,0.09121272713,502.666626,0.0795038119,502.666626,0.0706057325,502.666626,0.08485223353,502.666626,0.06661751866,
501.9999695,0.0915722549,501.9999695,0.08004579693,501.9999695,0.07116532326,501.9999695,0.08542186022,501.9999695,0.06720840186,
501.333313,0.09222089499,501.333313,0.08059263229,501.333313,0.07172556967,501.333313,0.0859593302,501.333313,0.0679584071,
500.666626,0.0925149098,500.666626,0.08103115112,500.666626,0.07206875831,500.666626,0.08649664372,500.666626,0.0683407709,
499.9999695,0.09298738092,499.9999695,0.08145018667,499.9999695,0.07249615341,499.9999695,0.08697737008,499.9999695,0.06876605004,
499.333313,0.09342315793,499.333313,0.08191072941,499.333313,0.07305952907,499.333313,0.08742029965,499.333313,0.06945207715,
498.666626,0.09386239201,498.666626,0.08231046796,498.666626,0.07352995872,498.666626,0.08797863126,498.666626,0.06982773542,
497.9999695,0.09408149123,497.9999695,0.08275153488,497.9999695,0.07392788678,497.9999695,0.08832786977,497.9999695,0.07037003338,
497.333313,0.09463892877,497.333313,0.08328840137,497.333313,0.07448194176,497.333313,0.08886824548,497.333313,0.07089424133,
496.666626,0.09493980557,496.666626,0.08361615986,496.666626,0.07486151904,496.666626,0.08946957439,496.666626,0.07138069719,
495.9999695,0.09518703073,495.9999695,0.08395081758,495.9999695,0.07523228228,495.9999695,0.08974880725,495.9999695,0.07160604745,
495.333313,0.09555824101,495.333313,0.08443229645,495.333313,0.07559378445,495.333313,0.09032869339,495.333313,0.07214959711,
494.666626,0.09598815441,494.666626,0.08479193598,494.666626,0.07614987344,494.666626,0.09070062637,494.666626,0.07266910374,
493.9999695,0.09628546983,493.9999695,0.08509850502,493.9999695,0.07638990134,493.9999695,0.0910320133,493.9999695,0.07303781807,
493.333313,0.09634712338,493.333313,0.08528014272,493.333313,0.0766075775,493.333313,0.09130225331,493.333313,0.07326043397,
492.666626,0.09673020244,492.666626,0.08578892052,492.666626,0.07715848088,492.666626,0.0916923508,492.666626,0.07376467437,
491.9999695,0.09702689946,491.9999695,0.08598709852,491.9999695,0.0774108842,491.9999695,0.09201717377,491.9999695,0.07417301089,
491.333313,0.09738644212,491.333313,0.08634708822,491.333313,0.07779882103,491.333313,0.09252365679,491.333313,0.07458114624,
490.666626,0.09757597744,490.666626,0.08685129881,490.666626,0.07823219895,490.666626,0.09287410229,490.666626,0.07497981936,
489.9999695,0.09752193093,489.9999695,0.08685126901,489.9999695,0.07825612277,489.9999695,0.0930782333,489.9999695,0.07510941476,
489.333313,0.09808915854,489.333313,0.08736898005,489.333313,0.0787351355,489.333313,0.09355031699,489.333313,0.07570073009,
488.666626,0.09810398519,488.666626,0.08754770458,488.666626,0.07899432629,488.666626,0.09378557652,488.666626,0.07586827129,
487.9999695,0.09856574982,487.9999695,0.08785999566,487.9999695,0.07947020978,487.9999695,0.09429683536,487.9999695,0.0766107887,
487.333313,0.09868487716,487.333313,0.08816286922,487.333313,0.0795519948,487.333313,0.09446875006,487.333313,0.07672941685,
486.666626,0.09890316427,486.666626,0.08845573664,486.666626,0.07986733317,486.666626,0.09474483877,486.666626,0.07725331932,
485.9999695,0.09896327555,485.9999695,0.0886984095,485.9999695,0.08016489446,485.9999695,0.09513685107,485.9999695,0.07750110328,
485.333313,0.09923811257,485.333313,0.08874984831,485.333313,0.0804618299,485.333313,0.09537731856,485.333313,0.0777304545,
484.666626,0.09930236638,484.666626,0.08905607462,484.666626,0.08066836745,484.666626,0.09553266317,484.666626,0.07803539187,
483.9999695,0.09966623783,483.9999695,0.08941238374,483.9999695,0.08095560223,483.9999695,0.09586734325,483.9999695,0.07840561867,
483.333313,0.09975892305,483.333313,0.0895595625,483.333313,0.08117620647,483.333313,0.09614923596,483.333313,0.07873169333,
482.666626,0.09990508854,482.666626,0.08970262855,482.666626,0.08135735989,482.666626,0.09642333537,482.666626,0.07912249118,
481.9999695,0.09995920956,481.9999695,0.09007634968,481.9999695,0.08157233149,481.9999695,0.09657481313,481.9999695,0.07938414812,
481.333313,0.1000527143,481.333313,0.09005981684,481.333313,0.08175565302,481.333313,0.0969575718,481.333313,0.0796013996,
480.666626,0.1001068503,480.666626,0.09029264748,480.666626,0.08195824921,480.666626,0.09696614742,480.666626,0.07984797657,
479.9999695,0.100461252,479.9999695,0.09058143944,479.9999695,0.08226231486,479.9999695,0.09733060002,479.9999695,0.08027328551,
479.333313,0.1005010232,479.333313,0.09069376439,479.333313,0.082464993,479.333313,0.09757786244,479.333313,0.08043157309,
478.666626,0.1005410925,478.666626,0.09083525091,478.666626,0.08263789117,478.666626,0.09766896814,478.666626,0.08066064119,
477.9999695,0.1006596163,477.9999695,0.09098170698,477.9999695,0.08283522725,477.9999695,0.09796841443,477.9999695,0.08094889671,
477.333313,0.1006027609,477.333313,0.09106115997,477.333313,0.08282235265,477.333313,0.09790312499,477.333313,0.08111286163,
476.666626,0.1006907225,476.666626,0.09122282267,476.666626,0.08298549056,476.666626,0.09821581095,476.666626,0.08144132048,
475.9999695,0.1008190513,475.9999695,0.0914074555,475.9999695,0.08311289549,475.9999695,0.09845555574,475.9999695,0.08172312379,
475.333313,0.1007890478,475.333313,0.09141831845,475.333313,0.08332161605,475.333313,0.09849852324,475.333313,0.08189547807,
474.666626,0.1008817106,474.666626,0.09153418988,474.666626,0.08356633037,474.666626,0.09859544039,474.666626,0.08210273832,
473.9999695,0.1007569209,473.9999695,0.09153629839,473.9999695,0.08355666697,473.9999695,0.09873338789,473.9999695,0.08217711002,
473.333313,0.1008170545,473.333313,0.09164395183,473.333313,0.08360417187,473.333313,0.09881527722,473.333313,0.08239079267,
472.666626,0.1006900966,472.666626,0.09165820479,472.666626,0.08365362883,472.666626,0.09881313145,472.666626,0.0825381428,
471.9999695,0.100867115,471.9999695,0.09185277671,471.9999695,0.08388861269,471.9999695,0.09909070283,471.9999695,0.08274514973,
471.333313,0.1007245034,471.333313,0.09170725197,471.333313,0.08381717652,471.333313,0.0990864411,471.333313,0.08289196342,
470.666626,0.1007920504,470.666626,0.09194966406,470.666626,0.08407656103,470.666626,0.09918427467,470.666626,0.08308515698,
469.9999695,0.1007068455,469.9999695,0.09185405821,469.9999695,0.08404237777,469.9999695,0.09928824008,469.9999695,0.08321048319,
469.333313,0.1006013304,469.333313,0.09170261025,469.333313,0.08391558379,469.333313,0.09921550006,469.333313,0.08314941823,
468.666626,0.1005675197,468.666626,0.09185843915,468.666626,0.08413615823,468.666626,0.0993585214,468.666626,0.08339051902,
467.9999695,0.1003697217,467.9999695,0.09172684699,467.9999695,0.08404231817,467.9999695,0.09932380915,467.9999695,0.08346981555,
467.333313,0.1004693434,467.333313,0.09178427607,467.333313,0.08405812085,467.333313,0.09934915602,467.333313,0.08358462155,
466.666626,0.1001571789,466.666626,0.09178715199,466.666626,0.08392670006,466.666626,0.09933584183,466.666626,0.08362811804,
465.9999695,0.1001145095,465.9999695,0.09172458202,465.9999695,0.08409059793,465.9999695,0.09939841926,465.9999695,0.0837822631,
465.333313,0.1000064313,465.333313,0.0916743204,465.333313,0.08409877121,465.333313,0.09938299656,465.333313,0.08388141543,
464.666626,0.09976481646,464.666626,0.09161888808,464.666626,0.08394099027,464.666626,0.09917750955,464.666626,0.08388932794,
463.9999695,0.09972003847,463.9999695,0.09157074988,463.9999695,0.08398003131,463.9999695,0.09927009046,463.9999695,0.08402522653,
463.333313,0.09945961088,463.333313,0.09134914726,463.333313,0.0837624222,463.333313,0.0990851745,463.333313,0.08386220038,
462.666626,0.09922256321,462.666626,0.09117482603,462.666626,0.08367808163,462.666626,0.09890430421,462.666626,0.08390560001,
461.9999695,0.09916983545,461.9999695,0.09112615883,461.9999695,0.08359818161,461.9999695,0.09892956167,461.9999695,0.08389350772,
461.333313,0.09890644997,461.333313,0.09096115083,461.333313,0.08354242146,461.333313,0.09872136265,461.333313,0.0838214159,
460.666626,0.09873110801,460.666626,0.09090143442,460.666626,0.08340889961,460.666626,0.09874963015,460.666626,0.08383233845,
459.9999695,0.09842909127,459.9999695,0.09080015868,459.9999695,0.08321976662,459.9999695,0.09858101606,459.9999695,0.08378951997,
459.333313,0.09816712886,459.333313,0.09054938704,459.333313,0.0831200704,459.333313,0.09841503203,459.333313,0.08368849754,
458.666626,0.09790899605,458.666626,0.09035491943,458.666626,0.0828852579,458.666626,0.09809983522,458.666626,0.08370491862,
457.9999695,0.09760183841,457.9999695,0.0900093019,457.9999695,0.08269601315,457.9999695,0.09789147973,457.9999695,0.08346162736,
457.333313,0.09750776738,457.333313,0.08993956447,457.333313,0.08259662986,457.333313,0.09781702608,457.333313,0.08352120966,
456.666626,0.09705091268,456.666626,0.08968028426,456.666626,0.08242790401,456.666626,0.09772488475,456.666626,0.08330138773,
455.9999695,0.09665917605,455.9999695,0.0893214047,455.9999695,0.08211364597,455.9999695,0.09739269316,455.9999695,0.08314383775,
455.333313,0.0967091769,455.333313,0.08931908011,455.333313,0.08208625764,455.333313,0.09727375954,455.333313,0.08326786757,
454.666626,0.09613454342,454.666626,0.08878481388,454.666626,0.08169087768,454.666626,0.09687538445,454.666626,0.08276769519,
453.9999695,0.09606184065,453.9999695,0.08885792643,453.9999695,0.08152638376,453.9999695,0.09668126702,453.9999695,0.08293651789,
453.333313,0.09551115334,453.333313,0.08845367283,453.333313,0.08125347644,453.333313,0.09634847939,453.333313,0.08263310045,
452.666626,0.09529355913,452.666626,0.08832479268,452.666626,0.08124186844,452.666626,0.09627209604,452.666626,0.08268201351,
451.9999695,0.09480241686,451.9999695,0.08763283491,451.9999695,0.08069121838,451.9999695,0.09560608119,451.9999695,0.08214811236,
451.333313,0.0945077464,451.333313,0.08761104941,451.333313,0.08054202795,451.333313,0.09554427862,451.333313,0.08215168118,
450.666626,0.09411980957,450.666626,0.08723377436,450.666626,0.08018168062,450.666626,0.09522850811,450.666626,0.08192189038,
449.9999695,0.0936152786,449.9999695,0.08675702661,449.9999695,0.07993762195,449.9999695,0.09486675262,449.9999695,0.0816270858,
449.333313,0.09332443774,449.333313,0.0866054818,449.333313,0.07962870598,449.333313,0.09455711395,449.333313,0.08136922866,
448.666626,0.09292174876,448.666626,0.08620910347,448.666626,0.07931195945,448.666626,0.09423872083,448.666626,0.0811990127,
447.9999695,0.09252244234,447.9999695,0.0858085379,447.9999695,0.07900087535,447.9999695,0.09385117888,447.9999695,0.08107208461,
447.333313,0.09235795587,447.333313,0.08564130962,447.333313,0.07880927622,447.333313,0.09375949204,447.333313,0.08096124977,
446.666626,0.09182453901,446.666626,0.0851046741,446.666626,0.07831653953,446.666626,0.09328509122,446.666626,0.08048973978,
445.9999695,0.09135528654,445.9999695,0.08480282873,445.9999695,0.07800441235,445.9999695,0.09309606999,445.9999695,0.08033058792,
445.333313,0.09123636037,445.333313,0.08454577625,445.333313,0.07774596661,445.333313,0.09276797622,445.333313,0.08011698723,
444.666626,0.09065462649,444.666626,0.08422121406,444.666626,0.07754918933,444.666626,0.09247922897,444.666626,0.0799067542,
443.9999695,0.09019564837,443.9999695,0.08367789537,443.9999695,0.0770360902,443.9999695,0.0920149982,443.9999695,0.07953440398,
443.333313,0.08971134573,443.333313,0.08318480849,443.333313,0.07667409629,443.333313,0.09146787971,443.333313,0.07928262651,
442.666626,0.08938322216,442.666626,0.0830219388,442.666626,0.07648515701,442.666626,0.09117259085,442.666626,0.07913161814,
441.9999695,0.08889251202,441.9999695,0.08265755326,441.9999695,0.07595700026,441.9999695,0.09080111235,441.9999695,0.07861255109,
441.333313,0.08833040297,441.333313,0.08223466575,441.333313,0.07554686069,441.333313,0.09025144577,441.333313,0.07835836709,
440.666626,0.08791187406,440.666626,0.08181811869,440.666626,0.07506067306,440.666626,0.08994019777,440.666626,0.07809441537,
439.9999695,0.08744856715,439.9999695,0.08145252615,439.9999695,0.074825719,439.9999695,0.08961750567,439.9999695,0.0780126527,
439.333313,0.08691386878,439.333313,0.08105049282,439.333313,0.07447060198,439.333313,0.08921699226,439.333313,0.07755665481,
438.666626,0.08657477051,438.666626,0.08053152263,438.666626,0.07415465266,438.666626,0.08871412277,438.666626,0.07729534805,
437.9999695,0.0860696137,437.9999695,0.08021144569,437.9999695,0.07388295978,437.9999695,0.08832330257,437.9999695,0.07690458745,
437.333313,0.08548089117,437.333313,0.07976999134,437.333313,0.07337523997,437.333313,0.0878816396,437.333313,0.07659970224,
436.666626,0.08499998599,436.666626,0.07919231802,436.666626,0.07298449427,436.666626,0.08731625229,436.666626,0.07632064819,
435.9999695,0.08458128572,435.9999695,0.07890181243,435.9999695,0.07258688658,435.9999695,0.08696798235,435.9999695,0.07591565698,
435.333313,0.08407752961,435.333313,0.07840667665,435.333313,0.07212358713,435.333313,0.08663424104,435.333313,0.07565244287,
434.666626,0.0833401829,434.666626,0.07768382877,434.666626,0.07151841372,434.666626,0.08586648107,434.666626,0.07508645952,
433.9999695,0.08303362876,433.9999695,0.07729154825,433.9999695,0.07110308111,433.9999695,0.08562901616,433.9999695,0.0748224929,
433.333313,0.08236510307,433.333313,0.0768436268,433.333313,0.07072044164,433.333313,0.08496365696,433.333313,0.07420977205,
432.666626,0.08205042034,432.666626,0.07650945336,432.666626,0.07034178823,432.666626,0.08468531072,432.666626,0.07401361316,
431.9999695,0.08121998608,431.9999695,0.07591065764,431.9999695,0.06976009905,431.9999695,0.08405350149,431.9999695,0.07345622778,
431.333313,0.08063791692,431.333313,0.07531872392,431.333313,0.06935315579,431.333313,0.08351945132,431.333313,0.0731966719,
430.666626,0.0800724104,430.666626,0.07493970543,430.666626,0.068859227,430.666626,0.08287849277,430.666626,0.07263073325,
429.9999695,0.07962357253,429.9999695,0.07442420721,429.9999695,0.06854047626,429.9999695,0.0824868381,429.9999695,0.07227792591,
429.333313,0.07907183468,429.333313,0.07388032228,429.333313,0.06798180193,429.333313,0.08204081655,429.333313,0.07191416621,
428.666626,0.07845709473,428.666626,0.07328872383,428.666626,0.06738530099,428.666626,0.08142314851,428.666626,0.07132843882,
427.9999695,0.0778638199,427.9999695,0.07279914618,427.9999695,0.06689620018,427.9999695,0.08089706302,427.9999695,0.07086949795,
427.333313,0.0774647817,427.333313,0.0723066926,427.333313,0.06641411036,427.333313,0.08056031913,427.333313,0.07052155584,
426.666626,0.07676552981,426.666626,0.07180273533,426.666626,0.06594378501,426.666626,0.08002693206,426.666626,0.06993439794,
425.9999695,0.07622397691,425.9999695,0.07126258314,425.9999695,0.06539130211,425.9999695,0.07954248786,425.9999695,0.06969839334,
425.333313,0.07555942982,425.333313,0.0705877319,425.333313,0.06494712085,425.333313,0.07868459076,425.333313,0.06925671548,
424.666626,0.0747802332,424.666626,0.06991159171,424.666626,0.06435465068,424.666626,0.07809735835,424.666626,0.0685422942,
423.9999695,0.07438576967,423.9999695,0.06940648705,423.9999695,0.06373163313,423.9999695,0.07761397213,423.9999695,0.0680899471,
423.333313,0.07376523316,423.333313,0.06881436706,423.333313,0.06318303198,423.333313,0.07691280544,423.333313,0.06764860451,
422.666626,0.07326383889,422.666626,0.06834840775,422.666626,0.06268401444,422.666626,0.07654536515,422.666626,0.06717996299,
421.9999695,0.07247427851,421.9999695,0.06763934344,421.9999695,0.06204728782,421.9999695,0.07592330128,421.9999695,0.0665102154,
421.333313,0.07195085287,421.333313,0.06710829586,421.333313,0.06146624312,421.333313,0.07517989725,421.333313,0.06605693698,
420.666626,0.07125016302,420.666626,0.06656008959,420.666626,0.06096651405,420.666626,0.07476449013,420.666626,0.06556776911,
419.9999695,0.07060378045,419.9999695,0.06590208411,419.9999695,0.06033054367,419.9999695,0.07391036302,419.9999695,0.0650549978,
419.333313,0.07032772899,419.333313,0.06552035362,419.333313,0.06003873795,419.333313,0.07352104038,419.333313,0.06456787884,
418.666626,0.06965104491,418.666626,0.06503328681,418.666626,0.05932381749,418.666626,0.07294784486,418.666626,0.06404684484,
417.9999695,0.06900515407,417.9999695,0.06429242343,417.9999695,0.0587705262,417.9999695,0.07216940075,417.9999695,0.06367135048,
417.333313,0.06838463992,417.333313,0.06369886547,417.333313,0.05832545832,417.333313,0.07173720747,417.333313,0.06308007985,
416.666626,0.06782541424,416.666626,0.06317521632,416.666626,0.05789992213,416.666626,0.07127569616,416.666626,0.06262046844,
415.9999695,0.0671049729,415.9999695,0.06266122311,415.9999695,0.05731228366,415.9999695,0.07053602487,415.9999695,0.06218165532,
415.333313,0.0665582791,415.333313,0.06211409345,415.333313,0.05682878569,415.333313,0.07031859457,415.333313,0.06170186773,
414.666626,0.06617000699,414.666626,0.06155186892,414.666626,0.05617701262,414.666626,0.06956873089,414.666626,0.0611695908,
413.9999695,0.06542822719,413.9999695,0.06099603325,413.9999695,0.05559428781,413.9999695,0.06872832775,413.9999695,0.06049865857,
413.333313,0.06505869329,413.333313,0.06034767628,413.333313,0.05514067784,413.333313,0.06821875274,413.333313,0.06020346656,
412.666626,0.06425877661,412.666626,0.05974080041,412.666626,0.0543779619,412.666626,0.06765779853,412.666626,0.05947200581,
411.9999695,0.06354230642,411.9999695,0.05912865698,411.9999695,0.05395401642,411.9999695,0.06714796275,411.9999695,0.0590111576,
411.333313,0.06318398565,411.333313,0.05875917524,411.333313,0.05364698544,411.333313,0.06671997905,411.333313,0.05859119818,
410.666626,0.06280140579,410.666626,0.05841179937,410.666626,0.05315991119,410.666626,0.06628915668,410.666626,0.0581998229,
409.9999695,0.06213900074,409.9999695,0.05771808699,409.9999695,0.05263056979,409.9999695,0.06554226577,409.9999695,0.05771308765,
409.333313,0.06139938906,409.333313,0.05690326169,409.333313,0.05205474421,409.333313,0.06476712227,409.333313,0.05720477924,
408.666626,0.06095513329,408.666626,0.05663477629,408.666626,0.05155668408,408.666626,0.06426367164,408.666626,0.05677497014,
407.9999695,0.0603541024,407.9999695,0.05609034747,407.9999695,0.05090752989,407.9999695,0.06378622353,407.9999695,0.05610068515,
407.333313,0.06000524014,407.333313,0.05562665313,407.333313,0.05046078935,407.333313,0.06342591345,407.333313,0.0557503663,
406.666626,0.05941949785,406.666626,0.05503535271,406.666626,0.0499317646,406.666626,0.0627104789,406.666626,0.05527792126,
405.9999695,0.05884761736,405.9999695,0.05462130532,405.9999695,0.04964108393,405.9999695,0.06233943254,405.9999695,0.05494430661,
405.333313,0.05833404139,405.333313,0.05392400548,405.333313,0.04888775572,405.333313,0.06157683581,405.333313,0.05427874997,
404.666626,0.05736961961,404.666626,0.05307241157,404.666626,0.04820699617,404.666626,0.0609350875,404.666626,0.05340242758,
403.9999695,0.05710934848,403.9999695,0.05282352865,403.9999695,0.04806508496,403.9999695,0.06055251881,403.9999695,0.05326817185,
403.333313,0.05656285211,403.333313,0.05246728659,403.333313,0.04739147425,403.333313,0.0601510182,403.333313,0.05280411988,
402.666626,0.05615217611,402.666626,0.05214673653,402.666626,0.04706830159,402.666626,0.05968662351,402.666626,0.05234777555,
401.9999695,0.0554568544,401.9999695,0.05141035095,401.9999695,0.04640426859,401.9999695,0.05890690535,401.9999695,0.05170038342,
401.333313,0.0550192222,401.333313,0.05079644918,401.333313,0.04593672603,401.333313,0.05832320824,401.333313,0.05139417946,
400.666626,0.05434486642,400.666626,0.0502775088,400.666626,0.04544321448,400.666626,0.0580239892,400.666626,0.05091140047,
399.9999695,0.05386811867,399.9999695,0.04955185577,399.9999695,0.04483317956,399.9999695,0.05738522112,399.9999695,0.05026585236,
399.333313,0.05340708047,399.333313,0.04922324419,399.333313,0.04433065653,399.333313,0.05665179342,399.333313,0.04987435788,
398.666626,0.0526942201,398.666626,0.04859363288,398.666626,0.04383357987,398.666626,0.05599156767,398.666626,0.04928436503,
397.9999695,0.05214612186,397.9999695,0.04820153117,397.9999695,0.0434381105,397.9999695,0.05572329089,397.9999695,0.04891406372,
397.333313,0.05150314048,397.333313,0.04758495092,397.333313,0.04277057573,397.333313,0.05495482311,397.333313,0.0481640473,
396.666626,0.05112034082,396.666626,0.04703235626,396.666626,0.04245150834,396.666626,0.05444371328,396.666626,0.04778718203,
395.9999695,0.05021034926,395.9999695,0.04662840068,395.9999695,0.0417006202,395.9999695,0.05390305072,395.9999695,0.04719084129,
395.333313,0.05017376319,395.333313,0.04594740272,395.333313,0.04126128182,395.333313,0.05361845717,395.333313,0.04685772583,
394.666626,0.04962927476,394.666626,0.04576322436,394.666626,0.04084539413,394.666626,0.05309519917,394.666626,0.04643373936,
393.9999695,0.04943279549,393.9999695,0.04550550506,393.9999695,0.04057411849,393.9999695,0.05267493054,393.9999695,0.04618033767,
393.333313,0.04832537472,393.333313,0.0445366241,393.333313,0.03974507377,393.333313,0.05168309063,393.333313,0.04546652734,
392.666626,0.04794036224,392.666626,0.04391391203,392.666626,0.03939369693,392.666626,0.05128804222,392.666626,0.0449764207,
391.9999695,0.04758824408,391.9999695,0.04358796403,391.9999695,0.03895609081,391.9999695,0.0507690087,391.9999695,0.04464232922,
391.333313,0.04695750773,391.333313,0.04310782999,391.333313,0.03834363818,391.333313,0.0502538234,391.333313,0.04401453584,
390.666626,0.04658234864,390.666626,0.04273669794,390.666626,0.03807524592,390.666626,0.04986918718,390.666626,0.0437498875,
389.9999695,0.04619148001,389.9999695,0.04240167141,389.9999695,0.03763594478,389.9999695,0.04954022169,389.9999695,0.04314250872,
389.333313,0.04551889747,389.333313,0.04171255976,389.333313,0.03702208027,389.333313,0.04882495478,389.333313,0.04266581312,
388.666626,0.04507700354,388.666626,0.04131477326,388.666626,0.03666239232,388.666626,0.04833237454,388.666626,0.04204725474,
387.9999695,0.04473689571,387.9999695,0.04087664932,387.9999695,0.03624981269,387.9999695,0.0479847081,387.9999695,0.04177499935,
387.333313,0.04425884783,387.333313,0.04040370882,387.333313,0.0359848775,387.333313,0.04741901904,387.333313,0.04134907946,
386.666626,0.04375873506,386.666626,0.03997714818,386.666626,0.03529174253,386.666626,0.04687306657,386.666626,0.0409996435,
385.9999695,0.04355404899,385.9999695,0.03955559805,385.9999695,0.03494571149,385.9999695,0.04658638313,385.9999695,0.04039231688,
385.3332825,0.04273207113,385.3332825,0.0391436629,385.3332825,0.03442041948,385.3332825,0.04591998085,385.3332825,0.04006065428,
384.666626,0.04264939204,384.666626,0.03885280713,384.666626,0.03424286097,384.666626,0.04591621086,384.666626,0.04000930488,
383.9999695,0.04195840284,383.9999695,0.03839832544,383.9999695,0.03373447433,383.9999695,0.04513926804,383.9999695,0.03933511302,
383.3332825,0.04175564647,383.3332825,0.03789138421,383.3332825,0.03360756114,383.3332825,0.04500516132,383.3332825,0.03905112669,
382.666626,0.04128869623,382.666626,0.037771523,382.666626,0.03306569904,382.666626,0.04448939115,382.666626,0.03864300624,
381.9999695,0.04069830477,381.9999695,0.03721144423,381.9999695,0.03267717361,381.9999695,0.04390437156,381.9999695,0.03834717348,
381.3332825,0.04030556604,381.3332825,0.03671106696,381.3332825,0.03205497563,381.3332825,0.0432533361,381.3332825,0.0376663208,
380.666626,0.03989728913,380.666626,0.0364282541,380.666626,0.03179107979,380.666626,0.04313176125,380.666626,0.03747173771,
379.9999695,0.03973857686,379.9999695,0.03632073104,379.9999695,0.03160933033,379.9999695,0.04297386482,379.9999695,0.0373670049,
379.3332825,0.03920408711,379.3332825,0.03569776192,379.3332825,0.03109453246,379.3332825,0.04234156758,379.3332825,0.03670650348,
378.666626,0.03904472664,378.666626,0.03545664251,378.666626,0.0309802331,378.666626,0.04221802205,378.666626,0.03645401448,
377.9999695,0.03829333931,377.9999695,0.03497287259,377.9999695,0.03035276756,377.9999695,0.04159446061,377.9999695,0.03617769852,
377.3332825,0.03800782934,377.3332825,0.0346217975,377.3332825,0.02993207611,377.3332825,0.04117959365,377.3332825,0.03568520024,
376.666626,0.03771829978,376.666626,0.03424571827,376.666626,0.02982925437,376.666626,0.04091757908,376.666626,0.03557704389,
375.9999695,0.03738161549,375.9999695,0.0339557156,375.9999695,0.02961295843,375.9999695,0.04051594436,375.9999695,0.03489274904,
375.3332825,0.03693960607,375.3332825,0.03363519534,375.3332825,0.02927330695,375.3332825,0.04030420259,375.3332825,0.03474191204,
374.666626,0.03661763668,374.666626,0.03316409513,374.666626,0.02883150242,374.666626,0.039788194,374.666626,0.03442344815,
373.9999695,0.0359644331,373.9999695,0.03284309432,373.9999695,0.0282454472,373.9999695,0.03919338062,373.9999695,0.03379907832,
373.3332825,0.03590448573,373.3332825,0.03268021718,373.3332825,0.02833128721,373.3332825,0.03914929926,373.3332825,0.03372230381,
372.666626,0.03548312932,372.666626,0.03230860084,372.666626,0.02778351866,372.666626,0.03869592026,372.666626,0.03341635317,
371.9999695,0.03545768186,371.9999695,0.03232931718,371.9999695,0.02761692554,371.9999695,0.03884723037,371.9999695,0.03302421793,
371.3332825,0.03504607826,371.3332825,0.03197976202,371.3332825,0.02766627818,371.3332825,0.03836476058,371.3332825,0.0328444913,
370.666626,0.03462919965,370.666626,0.03130330518,370.666626,0.02711416595,370.666626,0.03796607256,370.666626,0.03235160187,
369.9999695,0.03389251605,369.9999695,0.03081524372,369.9999695,0.02643687651,369.9999695,0.03727540746,369.9999695,0.03178383783,
369.3332825,0.03365572542,369.3332825,0.03068054095,369.3332825,0.0262256451,369.3332825,0.03719068691,369.3332825,0.03177258745,
368.666626,0.03392313421,368.666626,0.0306910146,368.666626,0.02622042038,368.666626,0.03726658225,368.666626,0.03173941746,
367.9999695,0.0331706889,367.9999695,0.03022139892,367.9999695,0.02577665448,367.9999695,0.03677076101,367.9999695,0.03115763329,
367.3332825,0.03282025829,367.3332825,0.02959098294,367.3332825,0.02516403608,367.3332825,0.03615285456,367.3332825,0.0308018215,
366.666626,0.03279273212,366.666626,0.02998305298,366.666626,0.02535093017,366.666626,0.03611479327,366.666626,0.03064562194,
365.9999695,0.03215408698,365.9999695,0.0294312574,365.9999695,0.02509135194,365.9999695,0.03594072908,365.9999695,0.03037231043,
365.3332825,0.03205603361,365.3332825,0.02890760824,365.3332825,0.02441203035,365.3332825,0.03535941243,365.3332825,0.02995462343,
364.666626,0.0316824168,364.666626,0.02854794078,364.666626,0.02426188998,364.666626,0.03503339365,364.666626,0.02986530028,
363.9999695,0.03140856326,363.9999695,0.02851217054,363.9999695,0.02419710159,363.9999695,0.03497054428,363.9999695,0.02945391834,
363.3332825,0.03120864183,363.3332825,0.02851156145,363.3332825,0.02429326065,363.3332825,0.034983363,363.3332825,0.02955476753,
362.666626,0.03090884723,362.666626,0.02799363062,362.666626,0.02375676483,362.666626,0.03450141102,362.666626,0.02897019871,
361.9999695,0.03027227148,361.9999695,0.02750695497,361.9999695,0.02343450114,361.9999695,0.03389072418,361.9999695,0.02841546014,
