non-imine polymer 0.0% TFA,,non-imine polymer 0.017% TFA,,non-imine polymer 0.05% TFA,,non-imine polymer 0.1% TFA,,non-imine polymer 0.25% TFA,,non-imine polymer 0.5% TFA,,non-imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1308,-0.0003784432483,1308,-0.0003521651961,1308,-0.0004379767634,1308,-0.0001576686918,1308,-0.000171383057,1308,0.0007758997963,1308,7.32116896E-005,
1307.333374,-0.0003923575277,1307.333374,-0.0003522169427,1307.333374,-0.0004396317818,1307.333374,-0.000151044238,1307.333374,-0.0001641377894,1307.333374,0.0007685610326,1307.333374,7.471333083E-005,
1306.666626,-0.0003722877009,1306.666626,-0.0003649423306,1306.666626,-0.0004508030543,1306.666626,-0.0001532696624,1306.666626,-0.000170141022,1306.666626,0.00074755674,1306.666626,3.872713569E-005,
1306,-0.0004229260376,1306,-0.0003212813172,1306,-0.0004802297335,1306,-0.0001815262367,1306,-0.0001861319906,1306,0.0007380403113,1306,4.400636954E-006,
1305.333374,-0.0003844434978,1305.333374,-0.0003359216789,1305.333374,-0.0004218398826,1305.333374,-0.0001551327878,1305.333374,-0.0001652763458,1305.333374,0.0007604444399,1305.333374,6.109131391E-006,
1304.666626,-0.0003865125473,1304.666626,-0.0003743568086,1304.666626,-0.0004355976416,1304.666626,-0.000149698637,1304.666626,-0.0002134032547,1304.666626,0.000709959073,1304.666626,-3.085497883E-005,
1304,-0.0004040472559,1304,-0.000459336472,1304,-0.0005460575921,1304,-0.0002301687928,1304,-0.0003028119972,1304,0.0005989481579,1304,-0.0001390889229,
1303.333374,-0.0003999093606,1303.333374,-0.0003934954875,1303.333374,-0.0004916068283,1303.333374,-0.0001953950996,1303.333374,-0.0002316693863,1303.333374,0.0006457911804,1303.333374,-6.414069503E-005,
1302.666626,-0.0003979955509,1302.666626,-0.0003642698575,1302.666626,-0.0004579401284,1302.666626,-0.000167139413,1302.666626,-0.0002145416802,1302.666626,0.0006512354012,1302.666626,-8.091200289E-005,
1302,-0.0004214261135,1302,-0.0003776155936,1302,-0.0004821431648,1302,-0.0001870117412,1302,-0.0002403106046,1302,0.0006245077238,1302,-0.0001040491261,
1301.333374,-0.0004014610604,1301.333374,-0.000374874071,1301.333374,-0.0004633704084,1301.333374,-0.0001462828513,1301.333374,-0.0002161458106,1301.333374,0.0006276444183,1301.333374,-8.986678586E-005,
1300.666626,-0.0004047713883,1300.666626,-0.0003813916701,1300.666626,-0.0004637324309,1300.666626,-0.0001660526177,1300.666626,-0.0002153178648,1300.666626,0.0006412026123,1300.666626,-8.101552521E-005,
1300,-0.0003963920753,1300,-0.0003607005638,1300,-0.0004566471907,1300,-0.000113883325,1300,-0.0002042957785,1300,0.0006866501062,1300,-2.681703518E-005,
1299.333374,-0.0003692875034,1299.333374,-0.0004224605509,1299.333374,-0.0004912965233,1299.333374,-0.0001076205226,1299.333374,-0.0002428460139,1299.333374,0.0006302886177,1299.333374,-2.158836105E-005,
1298.666626,-0.0004217364476,1298.666626,-0.0004111333692,1298.666626,-0.0004931064905,1298.666626,-0.0001030656931,1298.666626,-0.000231048456,1298.666626,0.0006522464682,1298.666626,2.363453132E-005,
1298,-0.0003716669744,1298,-0.0003515444405,1298,-0.0004222019343,1298,-4.405568325E-005,1298,-0.0001391924307,1298,0.0007184895803,1298,5.524417065E-005,
1297.333374,-0.0003848055785,1297.333374,-0.0003646319383,1297.333374,-0.0004051851865,1297.333374,-2.505689372E-005,1297.333374,-0.0001536836789,1297.333374,0.0007356547867,1297.333374,9.187901742E-005,
1296.666626,-0.0003848573251,1296.666626,-0.0003649940481,1296.666626,-0.0004347701033,1296.666626,-1.465121113E-005,1296.666626,-0.0001094320833,1296.666626,0.0007453786093,1296.666626,0.0001000607954,
1296,-0.000336025143,1296,-0.0003028637439,1296,-0.0003609592095,1296,3.852002919E-005,1296,-9.737209621E-005,1296,0.0007831868134,1296,0.000122716825,
1295.333374,-0.000358165853,1295.333374,-0.0003439400753,1295.333374,-0.000414857408,1295.333374,4.61830241E-005,1295.333374,-0.0001266674517,1295.333374,0.0007658381946,1295.333374,0.0001165024805,
1294.666626,-0.0003806674795,1294.666626,-0.0003659768845,1294.666626,-0.0004200813419,1294.666626,4.760690354E-005,1294.666626,-0.0001420389599,1294.666626,0.0007415149594,1294.666626,9.775641956E-005,
1294,-0.0003602350189,1294,-0.0003436296829,1294,-0.000397323136,1294,7.448031829E-005,1294,-0.0001243383886,1294,0.000773021311,1294,0.0001264454768,
1293.333374,-0.0003697530483,1293.333374,-0.0003272823815,1293.333374,-0.0004165642604,1293.333374,0.0001072070227,1293.333374,-0.0001117612264,1293.333374,0.0007473492878,1293.333374,0.0001192730342,
1292.666626,-0.0003484923509,1292.666626,-0.0002985696483,1292.666626,-0.0003780811385,1292.666626,0.0001320644078,1292.666626,-8.608819917E-005,1292.666626,0.0007908370462,1292.666626,0.0001546185231,
1292,-0.0003639077477,1292,-0.0003607523104,1292,-0.0004431486886,1292,7.546415145E-005,1292,-0.0001595318026,1292,0.0007165967836,1292,6.720517558E-005,
1291.333374,-0.0004037369217,1291.333374,-0.0003463196917,1291.333374,-0.0004232880892,1291.333374,9.925814084E-005,1291.333374,-0.0001134175036,1291.333374,0.0007554656477,1291.333374,0.0001072070227,
1290.666626,-0.0003753913334,1290.666626,-0.0003322487173,1290.666626,-0.0004190986219,1290.666626,0.0001619987161,1290.666626,-0.0001188003444,1290.666626,0.0007518612547,1290.666626,0.000115104267,
1290,-0.0003712014295,1290,-0.0003411983198,1290,-0.0003928230726,1290,0.0001824826322,1290,-0.0001105707779,1290,0.0007750180666,1290,0.0001401174668,
1289.333374,-0.0003301276884,1289.333374,-0.000334628392,1289.333374,-0.0003896160924,1289.333374,0.0001885166421,1289.333374,-9.328300803E-005,1289.333374,0.0007737473934,1289.333374,0.0001642516436,
1288.666626,-0.0003557862947,1288.666626,-0.0003139868204,1288.666626,-0.0003896678099,1288.666626,0.0002271828998,1288.666626,-7.066294347E-005,1288.666626,0.0007928857231,1288.666626,0.0001709327917,
1288,-0.0003629249113,1288,-0.0003234541218,1288,-0.0003710462479,1288,0.0002304462541,1288,-0.0001099496731,1288,0.0007749662036,1288,0.0001830005785,
1287.333374,-0.0003492683172,1287.333374,-0.0003181255597,1287.333374,-0.0003950472455,1287.333374,0.0002578230924,1287.333374,-8.484591672E-005,1287.333374,0.0007797377766,1287.333374,0.000198694368,
1286.666626,-0.0003368011385,1286.666626,-0.0003057609429,1286.666626,-0.0003482337052,1286.666626,0.0002911076008,1286.666626,-4.736873962E-005,1286.666626,0.0008011325845,1286.666626,0.0001949392026,
1286,-0.0003544930369,1286,-0.0003272823815,1286,-0.0003964955395,1286,0.0002730274573,1286,-8.753751899E-005,1286,0.0007652158383,1286,0.00014879214,
1285.333374,-0.0003616834292,1285.333374,-0.0002944824519,1285.333374,-0.0003527859517,1285.333374,0.0003278400691,1285.333374,-5.482302004E-005,1285.333374,0.0007949344581,1285.333374,0.0001954571489,
1284.666626,-0.0002924647124,1284.666626,-0.0002483824792,1284.666626,-0.0003162114008,1284.666626,0.0003836700344,1284.666626,-4.04320017E-005,1284.666626,0.0008366114344,1284.666626,0.000238915527,
1284,-0.0003703220573,1284,-0.0003067439247,1284,-0.0003896160924,1284,0.0003417515545,1284,-7.304405881E-005,1284,0.000773669628,1284,0.0001722017041,
1283.333374,-0.0003449229407,1283.333374,-0.0002975866664,1283.333374,-0.0003703737748,1283.333374,0.0003319072421,1283.333374,-8.562234143E-005,1283.333374,0.0007779743755,1283.333374,0.0001565088751,
1282.666626,-0.0003334385401,1282.666626,-0.0003001217265,1282.666626,-0.0003836676187,1282.666626,0.0003850173089,1282.666626,-8.070495096E-005,1282.666626,0.0007695982931,1282.666626,0.0001667117467,
1282,-0.0003439400753,1282,-0.0002866183931,1282,-0.0003476129496,1282,0.0003854577662,1282,-5.855011477E-005,1282,0.0007865839871,1282,0.0001806180662,
1281.333374,-0.0003139868204,1281.333374,-0.0002882739936,1281.333374,-0.0003312140761,1281.333374,0.0004291424411,1281.333374,-5.44606628E-005,1281.333374,0.0007836276782,1281.333374,0.000207085337,
1280.666626,-0.0003626662656,1280.666626,-0.0002590412623,1280.666626,-0.00035713127,1280.666626,0.0004162386758,1280.666626,-5.259710088E-005,1280.666626,0.0007622077828,1280.666626,0.0001931263687,
1280,-0.0003361803538,1280,-0.0002917921229,1280,-0.0003703220573,1280,0.0004096832999,1280,-7.438989996E-005,1280,0.0007885289961,1280,0.0001791937539,
1279.333374,-0.0003374219232,1279.333374,-0.0003061230818,1279.333374,-0.0003689253936,1279.333374,0.0004080509534,1279.333374,-8.44835813E-005,1279.333374,0.0007489829441,1279.333374,0.0001690423815,
1278.666626,-0.0003660803486,1278.666626,-0.0002964484447,1278.666626,-0.0003447677591,1278.666626,0.0004459075572,1278.666626,-0.0001036868125,1278.666626,0.0007345138583,1278.666626,0.000166426893,
1278,-0.0003302311525,1278,-0.0002465197467,1278,-0.0003304897982,1278,0.0004969323636,1278,-4.203677963E-005,1278,0.0007952975575,1278,0.0002290476696,
1277.333374,-0.000341870822,1277.333374,-0.0002737354953,1277.333374,-0.0003290413006,1277.333374,0.0004703956074,1277.333374,-5.223474363E-005,1277.333374,0.0007709208294,1277.333374,0.0001702336012,
1276.666626,-0.0003595107992,1276.666626,-0.0003000182624,1276.666626,-0.0003730118915,1276.666626,0.00044717727,1276.666626,-7.43381388E-005,1276.666626,0.0007479716442,1276.666626,0.0001625943114,
1276,-0.0003608040279,1276,-0.0003046227503,1276,-0.0003716152278,1276,0.0004662493884,1276,-8.324129885E-005,1276,0.0007337100687,1276,0.0001590207248,
1275.333374,-0.0003368011385,1275.333374,-0.00027513245,1275.333374,-0.0003339558607,1275.333374,0.0004934596946,1275.333374,-8.215429261E-005,1275.333374,0.0007495274767,1275.333374,0.0001599529642,
1274.666626,-0.0003729084274,1274.666626,-0.0002783919917,1274.666626,-0.0003635973844,1274.666626,0.000498254085,1274.666626,-7.977322821E-005,1274.666626,0.0007378847804,1274.666626,0.0001729786018,
1274,-0.0003605453821,1274,-0.0002800476504,1274,-0.0003546999651,1274,0.000508335419,1274,-7.376874419E-005,1274,0.0007595886709,1274,0.0001732375677,
1273.333374,-0.0003633387387,1273.333374,-0.0003012082016,1273.333374,-0.0003837193362,1273.333374,0.0005056401133,1273.333374,-6.854063395E-005,1273.333374,0.0007483865484,1273.333374,0.0001558096992,
1272.666626,-0.0003849607601,1272.666626,-0.0003060713643,1272.666626,-0.0003721842368,1272.666626,0.000490634935,1272.666626,-0.0001060677459,1272.666626,0.0007215491496,1272.666626,0.0001500609942,
1272,-0.000350561575,1272,-0.0002867218573,1272,-0.0003558897588,1272,0.0005137778353,1272,-7.169821038E-005,1272,0.000744756253,1272,0.0001684467716,
1271.333374,-0.0003972713894,1271.333374,-0.0003148663091,1271.333374,-0.0003928230726,1271.333374,0.0005014158087,1271.333374,-0.0001038938499,1271.333374,0.0007217306993,1271.333374,0.000142447956,
1270.666626,-0.0003357147507,1270.666626,-0.0002876014041,1270.666626,-0.000366494176,1270.666626,0.0004979689838,1270.666626,-8.733047434E-005,1270.666626,0.00074154092,1270.666626,0.0001638632093,
1270,-0.0003556311131,1270,-0.0002861010144,1270,-0.0003448712232,1270,0.0005276693846,1270,-4.395215001E-005,1270,0.0007578772493,1270,0.0001884130616,
1269.333374,-0.0003760638065,1269.333374,-0.0003207639675,1269.333374,-0.0003771500778,1269.333374,0.0005102791474,1269.333374,-8.960798004E-005,1269.333374,0.0007351621171,1269.333374,0.0001503458334,
1268.666626,-0.0003962886403,1268.666626,-0.000309589348,1268.666626,-0.0003736843355,1268.666626,0.000507324643,1268.666626,-0.0001001153869,1268.666626,0.0007346175844,1268.666626,0.0001358708105,
1268,-0.0003525790526,1268,-0.0003030707012,1268,-0.0003524238418,1268,0.0005181318847,1268,-7.526987611E-005,1268,0.0007504610112,1268,0.0001665563614,
1267.333374,-0.0003556311131,1267.333374,-0.0003037949791,1267.333374,-0.0003523204068,1267.333374,0.0005091906642,1267.333374,-8.24131057E-005,1267.333374,0.0007600554381,1267.333374,0.000183596203,
1266.666626,-0.0003631835571,1266.666626,-0.0002886878792,1266.666626,-0.0003460092994,1266.666626,0.0005223304033,1266.666626,-6.181128992E-005,1266.666626,0.0007634524954,1266.666626,0.0001851500274,
1266,-0.0003960299946,1266,-0.0003214365279,1266,-0.0003839262354,1266,0.0005037223455,1266,-0.0001016164242,1266,0.0007405814831,1266,0.0001668153272,
1265.333374,-0.0003968058736,1265.333374,-0.0003141937486,1265.333374,-0.000379943318,1265.333374,0.0005183132598,1265.333374,-7.853092393E-005,1265.333374,0.0007435375592,1265.333374,0.000174195724,
1264.666626,-0.0003882712335,1264.666626,-0.0003071060637,1264.666626,-0.0003475612029,1264.666626,0.0005099940463,1264.666626,-7.428637764E-005,1264.666626,0.00074755674,1264.666626,0.0001753610559,
1264,-0.0003675287298,1264,-0.000301518623,1264,-0.0003453885147,1264,0.0005263994099,1264,-4.892172365E-005,1264,0.0007771704695,1264,0.0001942140661,
1263.333374,-0.0003501994652,1263.333374,-0.0003132625134,1263.333374,-0.0003525790526,1263.333374,0.000521578826,1263.333374,-5.425359996E-005,1263.333374,0.0007691315259,1263.333374,0.0001651579951,
1262.666626,-0.0003585279337,1262.666626,-0.0002824276162,1262.666626,-0.0003249026486,1262.666626,0.0005188834621,1262.666626,-5.037117444E-005,1262.666626,0.0007797896396,1262.666626,0.0001965189585,
1262,-0.0003782880667,1262,-0.0003075716668,1262,-0.0003537688463,1262,0.0004936411278,1262,-5.751481149E-005,1262,0.0007621559198,1262,0.0001684208837,
1261.333374,-0.0003600280907,1261.333374,-0.0002582134039,1261.333374,-0.0003402671427,1261.333374,0.0004948073183,1261.333374,-5.787716873E-005,1261.333374,0.0007662530988,1261.333374,0.0001866261591,
1260.666626,-0.0003623559023,1260.666626,-0.0002891535405,1260.666626,-0.0003445091133,1260.666626,0.0005058474489,1260.666626,-4.353801705E-005,1260.666626,0.0007582661929,1260.666626,0.0001920645736,
1260,-0.0003731153265,1260,-0.0003083994379,1260,-0.0003430606448,1260,0.0004940817016,1260,-4.126027488E-005,1260,0.0007463639486,1260,0.0001754905388,
1259.333374,-0.0003584244987,1259.333374,-0.0003062782926,1259.333374,-0.0003416121763,1259.333374,0.0004891837016,1259.333374,-5.559949932E-005,1259.333374,0.0007519908831,1259.333374,0.0001640703704,
1258.666626,-0.0003656148037,1258.666626,-0.0002957241377,1258.666626,-0.000363752566,1258.666626,0.0004817461013,1258.666626,-6.947237853E-005,1258.666626,0.0007467269897,1258.666626,0.0001413603895,
1258,-0.0003805640445,1258,-0.0002975866664,1258,-0.0003500442836,1258,0.0004687111941,1258,-6.983472849E-005,1258,0.000740374031,1258,0.0001630863262,
1257.333374,-0.0003426985058,1257.333374,-0.000278495485,1257.333374,-0.0003284204868,1257.333374,0.0004796470166,1257.333374,-2.210605453E-005,1257.333374,0.0007766777417,1257.333374,0.0001815503492,
1256.666626,-0.000359872909,1256.666626,-0.0003100549802,1256.666626,-0.0003420260036,1256.666626,0.0004549770383,1256.666626,-5.047470404E-005,1256.666626,0.0007485421374,1256.666626,0.0001623612479,
1256,-0.0003757534432,1256,-0.0002875496575,1256,-0.0003255234624,1256,0.00045912317,1256,-4.302034722E-005,1256,0.000772061816,1256,0.0001741439337,
1255.333374,-0.000359872909,1255.333374,-0.000309951487,1255.333374,-0.0003500960011,1255.333374,0.0004377710866,1255.333374,-4.876642561E-005,1255.333374,0.0007470899727,1255.333374,0.0001548774744,
1254.666626,-0.0003995989973,1254.666626,-0.0003122278431,1254.666626,-0.0003587348619,1254.666626,0.0004011070414,1254.666626,-6.414069503E-005,1254.666626,0.0007574363844,1254.666626,0.000123545411,
1254,-0.0003615799651,1254,-0.0002737872128,1254,-0.0003329729661,1254,0.0004491466389,1254,-3.27186317E-005,1254,0.0007743438473,1254,0.0001503976237,
1253.333374,-0.0003587348619,1253.333374,-0.0002729593834,1253.333374,-0.0003182807413,1253.333374,0.0004499758361,1253.333374,-4.462511788E-005,1253.333374,0.0007799711893,1253.333374,0.0001717614796,
1252.666626,-0.0003764258872,1252.666626,-0.0002930338087,1252.666626,-0.0003256269265,1252.666626,0.0004279505229,1252.666626,-4.162264304E-005,1252.666626,0.0007693130174,1252.666626,0.0001504494139,
1252,-0.0003752878984,1252,-0.0002927233872,1252,-0.0003662355302,1252,0.0004054599267,1252,-4.70581399E-005,1252,0.0007766777417,1252,0.0001479894127,
1251.333374,-0.0003661320661,1251.333374,-0.0003113483544,1251.333374,-0.0003249026486,1251.333374,0.000427017716,1251.333374,-4.809346501E-005,1251.333374,0.0007909926353,1251.333374,0.0001316242124,
1250.666626,-0.0003799950355,1250.666626,-0.0003023981117,1250.666626,-0.0003642181109,1250.666626,0.000390769128,1250.666626,-4.602281479E-005,1250.666626,0.0007746809861,1250.666626,0.0001383825438,
1250,-0.0003820641141,1250,-0.0002952067589,1250,-0.0003574933507,1250,0.0003984901705,1250,-4.483218436E-005,1250,0.0008097427199,1250,0.0001424738439,
1249.333374,-0.0003865642648,1249.333374,-0.000311037933,1249.333374,-0.0003584762162,1249.333374,0.0003925050551,1249.333374,-5.725598749E-005,1249.333374,0.0007880362682,1249.333374,0.0001244516752,
1248.666626,-0.0003608557454,1248.666626,-0.0002984661842,1248.666626,-0.0003465265909,1248.666626,0.0003998115426,1248.666626,-4.131203968E-005,1248.666626,0.0007911741268,1248.666626,0.0001729268115,
1248,-0.0003499408194,1248,-0.0002865666465,1248,-0.0003501477186,1248,0.0004108233552,1248,-3.013022251E-005,1248,0.0008140478167,1248,0.0001481706713,
1247.333374,-0.0003873401729,1247.333374,-0.0003340593248,1247.333374,-0.0003560449404,1247.333374,0.0003671405138,1247.333374,-5.358065027E-005,1247.333374,0.0008115321398,1247.333374,0.0001458401384,
1246.666626,-0.0004061162181,1246.666626,-0.000328161841,1246.666626,-0.0003725980641,1246.666626,0.0003747834126,1246.666626,-6.196658796E-005,1246.666626,0.0008040372049,1246.666626,0.0001296562841,
1246,-0.0003768397146,1246,-0.0003186946269,1246,-0.0003644767567,1246,0.0003797060053,1246,-2.981961188E-005,1246,0.0008125695167,1246,0.0001602896082,
1245.333374,-0.000411805755,1245.333374,-0.0003339041432,1245.333374,-0.0003910126688,1245.333374,0.0003554044233,1245.333374,-5.544420492E-005,1245.333374,0.0008093277575,1245.333374,0.0001284910686,
1244.666626,-0.0003777190577,1244.666626,-0.0003162114008,1244.666626,-0.000365356158,1244.666626,0.0003841104917,1244.666626,-3.71706592E-005,1244.666626,0.0008312946302,1244.666626,0.000153297864,
1244,-0.0003849607601,1244,-0.000302605069,1244,-0.000338146172,1244,0.0003631248255,1244,-1.237331617E-005,1244,0.0008428101428,1244,0.0001674627274,
1243.333374,-0.000383408973,1243.333374,-0.0003081407631,1243.333374,-0.0003536136355,1243.333374,0.0003793432843,1243.333374,-3.183857552E-005,1243.333374,0.0008369226707,1243.333374,0.0001414121798,
1242.666626,-0.0004006852105,1242.666626,-0.0003197810438,1242.666626,-0.0003818054684,1242.666626,0.000355870754,1242.666626,-3.779186954E-005,1242.666626,0.0008303090581,1242.666626,0.0001385897049,
1242,-0.0003940127499,1242,-0.0003308519372,1242,-0.000376115524,1242,0.0003482281754,1242,-3.774010111E-005,1242,0.0008456372307,1242,0.0001351457759,
1241.333374,-0.0004003748763,1241.333374,-0.0003414569655,1241.333374,-0.0003942713665,1241.333374,0.0003330989275,1241.333374,-3.665298573E-005,1241.333374,0.0008260816103,1241.333374,0.0001221471757,
1240.666626,-0.0004039955384,1240.666626,-0.0003284204868,1240.666626,-0.0003743568086,1240.666626,0.0003458965803,1240.666626,-8.231660104E-006,1240.666626,0.0008509023464,1240.666626,0.0001464357192,
1240,-0.0003978403693,1240,-0.0003249543952,1240,-0.0003822192666,1240,0.0003353786306,1240,-2.800771472E-005,1240,0.0008458187804,1240,0.0001324010227,
1239.333374,-0.0003881160519,1239.333374,-0.000348130241,1239.333374,-0.0003772017953,1239.333374,0.00032271081,1239.333374,-4.736873962E-005,1239.333374,0.0008402424864,1239.333374,0.0001241150603,
1238.666626,-0.0003864608298,1238.666626,-0.0003278514487,1238.666626,-0.0003611143911,1238.666626,0.0003348346218,1238.666626,-4.49357176E-005,1238.666626,0.0008666721405,1238.666626,0.0001363886986,
1238,-0.0003932368709,1238,-0.0003308519372,1238,-0.0003781846026,1238,0.0003189027484,1238,-3.390929487E-005,1238,0.0008588649798,1238,0.0001301482553,
