non-imine undoped,,non-imine 10 min iodine doped,,non-imine 1 min iodine doped,,non-imine 30 min iodine doping,,non-imine 30 min iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1104,-0.01402032282,1104,0.008984144777,1104,0.01540679485,1104,0.009843370877,1104,-0.004888081923,1104,-0.009282458574,1104,-0.004064125475,
1103.333374,-0.01417137962,1103.333374,0.009091901593,1103.333374,0.0154369697,1103.333374,0.009881132282,1103.333374,-0.004629482981,1103.333374,-0.009250885807,1103.333374,-0.003835210344,
1102.666626,-0.01402478386,1102.666626,0.009183715098,1102.666626,0.01549209282,1102.666626,0.009902874008,1102.666626,-0.004499100614,1102.666626,-0.009175415151,1102.666626,-0.003771932097,
1102,-0.01396648213,1102,0.009293557145,1102,0.01551795471,1102,0.0101122465,1102,-0.004425157327,1102,-0.009078739211,1102,-0.003719475586,
1101.333374,-0.01418095082,1101.333374,0.009397608228,1101.333374,0.01553155575,1101.333374,0.01010670885,1101.333374,-0.004504634533,1101.333374,-0.009059016593,1101.333374,-0.003740315326,
1100.666626,-0.01396562997,1100.666626,0.00940681342,1100.666626,0.01558623556,1100.666626,0.01017446257,1100.666626,-0.00438702805,1100.666626,-0.00906378217,1100.666626,-0.00366691011,
1100,-0.01394231711,1100,0.009188791737,1100,0.01571963727,1100,0.01017332356,1100,-0.004284974188,1100,-0.009089437313,1100,-0.003764746711,
1099.333374,-0.01401616167,1099.333374,0.00955118984,1099.333374,0.01569846086,1099.333374,0.01015731785,1099.333374,-0.004307426978,1099.333374,-0.009000450373,1099.333374,-0.003718192456,
1098.666626,-0.01391845196,1098.666626,0.009528354742,1098.666626,0.01568302885,1098.666626,0.01013013162,1098.666626,-0.004327725619,1098.666626,-0.008995024487,1098.666626,-0.003708901349,
1098,-0.01397269871,1098,0.009642968886,1098,0.01576430164,1098,0.01026335172,1098,-0.004246934783,1098,-0.008999942802,1098,-0.003679333488,
1097.333374,-0.0138347121,1097.333374,0.009541319683,1097.333374,0.01574202254,1097.333374,0.01024479885,1097.333374,-0.004311578814,1097.333374,-0.008876293898,1097.333374,-0.003699148307,
1096.666626,-0.01399265137,1096.666626,0.009499831125,1096.666626,0.01569360308,1096.666626,0.01040053647,1096.666626,-0.004326803144,1096.666626,-0.008921284229,1096.666626,-0.003641549032,
1096,-0.01391910389,1096,0.009330874309,1096,0.01557738148,1096,0.01033653785,1096,-0.004405017011,1096,-0.008979506791,1096,-0.003714958439,
1095.333374,-0.01383049879,1095.333374,0.009543807246,1095.333374,0.01579493098,1095.333374,0.01025932282,1095.333374,-0.004202534445,1095.333374,-0.008855801076,1095.333374,-0.003682670183,
1094.666626,-0.01394141465,1094.666626,0.009589798748,1094.666626,0.01578754932,1094.666626,0.0104167629,1094.666626,-0.004228529055,1094.666626,-0.008969414979,1094.666626,-0.003631691681,
1094,-0.01375105605,1094,0.009649531916,1094,0.01584054157,1094,0.01042572502,1094,-0.00408756407,1094,-0.008826581761,1094,-0.003572389018,
1093.333374,-0.01395480148,1093.333374,0.009547115304,1093.333374,0.01566695422,1093.333374,0.01034507435,1093.333374,-0.004314603284,1093.333374,-0.008803498931,1093.333374,-0.003602939891,
1092.666626,-0.01376133785,1092.666626,0.009630132467,1092.666626,0.01591628604,1092.666626,0.01036005281,1092.666626,-0.004164744169,1092.666626,-0.009012822993,1092.666626,-0.003392685903,
1092,-0.01374423411,1092,0.009569951333,1092,0.01574975252,1092,0.01043800171,1092,-0.004210994113,1092,-0.008877460845,1092,-0.003516981145,
1091.333374,-0.01392782759,1091.333374,0.009484379552,1091.333374,0.01589362323,1091.333374,0.01033979841,1091.333374,-0.004100026563,1091.333374,-0.008677510545,1091.333374,-0.0036608011,
1090.666626,-0.01377924345,1090.666626,0.009779507294,1090.666626,0.01604003832,1090.666626,0.01062736474,1090.666626,-0.003958917223,1090.666626,-0.008615238592,1090.666626,-0.003466394264,
1090,-0.0139149921,1090,0.009559473023,1090,0.01583901234,1090,0.01044746768,1090,-0.003992365208,1090,-0.008807404898,1090,-0.003628765233,
1089.333374,-0.01389393304,1089.333374,0.009625527076,1089.333374,0.0158759281,1089.333374,0.01059643552,1089.333374,-0.004142488819,1089.333374,-0.008774376474,1089.333374,-0.003525249194,
1088.666626,-0.01386444923,1088.666626,0.009667053819,1088.666626,0.01604715735,1088.666626,0.01055418234,1088.666626,-0.003996058367,1088.666626,-0.008756720461,1088.666626,-0.003573775524,
1088,-0.01402343065,1088,0.009616925381,1088,0.01590428315,1088,0.01057630312,1088,-0.004062279128,1088,-0.008848242462,1088,-0.003618394258,
1087.333374,-0.01389293,1087.333374,0.009719518013,1087.333374,0.01609368064,1087.333374,0.01057741698,1087.333374,-0.00394763099,1087.333374,-0.008650714532,1087.333374,-0.003381333081,
1086.666626,-0.01379398908,1086.666626,0.009770612232,1086.666626,0.01604871452,1086.666626,0.01066747587,1086.666626,-0.003836442018,1086.666626,-0.008558236063,1086.666626,-0.003230791772,
1086,-0.01401931979,1086,0.0098298667,1086,0.01592909545,1086,0.01052113622,1086,-0.003827153472,1086,-0.008587017655,1086,-0.003560527461,
1085.333374,-0.01377904322,1085.333374,0.009885131381,1085.333374,0.01608844288,1085.333374,0.0105547132,1085.333374,-0.003884574166,1085.333374,-0.008682280779,1085.333374,-0.003297642572,
1084.666626,-0.01379689761,1084.666626,0.0100612985,1084.666626,0.01621804945,1084.666626,0.01066094916,1084.666626,-0.003740982618,1084.666626,-0.008401557803,1084.666626,-0.003199392464,
1084,-0.01390411239,1084,0.009896942414,1084,0.01612640172,1084,0.01066649426,1084,-0.003780092578,1084,-0.00857762713,1084,-0.003332888242,
1083.333374,-0.01378601417,1083.333374,0.00999960117,1083.333374,0.01623943821,1083.333374,0.01066055149,1083.333374,-0.003718243679,1083.333374,-0.00849046465,1083.333374,-0.003451448167,
1082.666626,-0.01388801634,1082.666626,0.009998939,1082.666626,0.01624320075,1082.666626,0.01068660431,1082.666626,-0.003682772862,1082.666626,-0.008452588692,1082.666626,-0.003131806618,
1082,-0.01376374532,1082,0.01010016445,1082,0.01633229293,1082,0.010812697,1082,-0.00364658027,1082,-0.008511076681,1082,-0.00316007575,
1081.333374,-0.01387563068,1081.333374,0.01004113723,1081.333374,0.01615251601,1081.333374,0.01068639196,1081.333374,-0.003756996477,1081.333374,-0.00853046868,1081.333374,-0.003251963062,
1080.666626,-0.01371162944,1080.666626,0.01009568665,1080.666626,0.01630374789,1080.666626,0.01076609828,1080.666626,-0.00363030564,1080.666626,-0.008509959094,1080.666626,-0.003262342885,
1080,-0.01389478613,1080,0.009922471829,1080,0.01615560614,1080,0.01065248717,1080,-0.003719886299,1080,-0.008515747264,1080,-0.003234543139,
1079.333374,-0.01364661381,1079.333374,0.0101686595,1079.333374,0.01625892147,1079.333374,0.01078339946,1079.333374,-0.003648736514,1079.333374,-0.00858249981,1079.333374,-0.003197953338,
1078.666626,-0.01379920542,1078.666626,0.01006365567,1078.666626,0.01615547016,1078.666626,0.0107589066,1078.666626,-0.003626146819,1078.666626,-0.00866832491,1078.666626,-0.003229558468,
1078,-0.01383817196,1078,0.01004227716,1078,0.01614553109,1078,0.01081264392,1078,-0.00358897401,1078,-0.008573210798,1078,-0.003358935006,
1077.333374,-0.01367761753,1077.333374,0.01028275397,1077.333374,0.01648202911,1077.333374,0.01104151923,1077.333374,-0.003608382307,1077.333374,-0.008342597634,1077.333374,-0.003150515957,
1076.666626,-0.01387678459,1076.666626,0.009995760396,1076.666626,0.01627321914,1076.666626,0.01086760871,1076.666626,-0.003643654054,1076.666626,-0.008554328233,1076.666626,-0.003303294536,
1076,-0.01385211293,1076,0.01018310152,1076,0.01622199826,1076,0.01095801964,1076,-0.003523657331,1076,-0.008559505455,1076,-0.003147997428,
1075.333374,-0.0137664536,1075.333374,0.01022195257,1075.333374,0.01629901864,1075.333374,0.01107999589,1075.333374,-0.003477590624,1075.333374,-0.008360627107,1075.333374,-0.003009509062,
1074.666626,-0.01376414672,1074.666626,0.01020279154,1074.666626,0.01636089198,1074.666626,0.01084499527,1074.666626,-0.003460539039,1074.666626,-0.008434258401,1074.666626,-0.003173695644,
1074,-0.01380848326,1074,0.01007144526,1074,0.01616874337,1074,0.01079035178,1074,-0.003601399716,1074,-0.008703339845,1074,-0.003200163366,
1073.333374,-0.01373003889,1073.333374,0.01010901388,1073.333374,0.01623108052,1073.333374,0.01087631471,1073.333374,-0.003663265146,1073.333374,-0.008379925042,1073.333374,-0.003137614811,
1072.666626,-0.01356417593,1072.666626,0.01039412059,1072.666626,0.0163797345,1072.666626,0.0111178644,1072.666626,-0.003251295071,1072.666626,-0.008356666192,1072.666626,-0.003000408644,
1072,-0.01375782676,1072,0.0102440035,1072,0.01624513604,1072,0.01093627792,1072,-0.003411127022,1072,-0.008394397795,1072,-0.003099680645,
1071.333374,-0.01365739945,1071.333374,0.01030266006,1071.333374,0.01641382091,1071.333374,0.01091549266,1071.333374,-0.003556060139,1071.333374,-0.008454771712,1071.333374,-0.003085955512,
1070.666626,-0.01382819191,1070.666626,0.01026602834,1070.666626,0.01637347043,1070.666626,0.0108861085,1070.666626,-0.003467729548,1070.666626,-0.008279465139,1070.666626,-0.003280686913,
1070,-0.01360075548,1070,0.0102969883,1070,0.01632882468,1070,0.01111188903,1070,-0.003322715638,1070,-0.008209566586,1070,-0.002967810025,
1069.333374,-0.01354781631,1069.333374,0.01036214735,1069.333374,0.01652537286,1069.333374,0.01115889754,1069.333374,-0.00339345634,1069.333374,-0.008295769803,1069.333374,-0.003007966559,
1068.666626,-0.0136516802,1068.666626,0.01041875221,1068.666626,0.01644038223,1068.666626,0.01107845549,1068.666626,-0.003283307422,1068.666626,-0.008243399672,1068.666626,-0.002832607366,
1068,-0.01380858384,1068,0.01021699701,1068,0.01651972532,1068,0.01104305964,1068,-0.003415185027,1068,-0.008427353576,1068,-0.003071921645,
1067.333374,-0.01375291124,1067.333374,0.01037139911,1067.333374,0.01635339111,1067.333374,0.01102054399,1067.333374,-0.003347889753,1067.333374,-0.008298462257,1067.333374,-0.003047348466,
1066.666626,-0.01374980155,1066.666626,0.01032521855,1066.666626,0.0163883362,1066.666626,0.0109596923,1066.666626,-0.003255303251,1066.666626,-0.008286068216,1066.666626,-0.003013056703,
1066,-0.01368298568,1066,0.01035119779,1066,0.01643782854,1066,0.01103836019,1066,-0.003203657921,1066,-0.008236491121,1066,-0.002962256549,
1065.333374,-0.01362639386,1065.333374,0.01043471415,1065.333374,0.0165465083,1065.333374,0.01115903072,1065.333374,-0.003196103266,1065.333374,-0.008242485113,1065.333374,-0.002957011806,
1064.666626,-0.01359709259,1064.666626,0.01057922095,1064.666626,0.016497273,1064.666626,0.01123058796,1064.666626,-0.003095619613,1064.666626,-0.008223841898,1064.666626,-0.00296626729,
1064,-0.01381094102,1064,0.01037715282,1064,0.01653709635,1064,0.01113831438,1064,-0.003208848415,1064,-0.008203165606,1064,-0.00291345641,
1063.333374,-0.01376183983,1063.333374,0.01036098041,1063.333374,0.01647831872,1063.333374,0.0109345261,1063.333374,-0.003154833335,1063.333374,-0.008291656151,1063.333374,-0.002947653178,
1062.666626,-0.01379709877,1062.666626,0.01035883278,1062.666626,0.01646933705,1062.666626,0.01108148322,1062.666626,-0.003177344799,1062.666626,-0.008230242878,1062.666626,-0.003042412922,
1062,-0.01370059326,1062,0.01034252904,1062,0.01643589139,1062,0.01106239017,1062,-0.003128568409,1062,-0.008222114295,1062,-0.002809975296,
1061.333374,-0.01377839129,1061.333374,0.01036965009,1061.333374,0.01644659229,1061.333374,0.01099457685,1061.333374,-0.003119213507,1061.333374,-0.008252035826,1061.333374,-0.002860587323,
1060.666626,-0.01352663897,1060.666626,0.01057457924,1060.666626,0.016771378,1060.666626,0.01120792981,1060.666626,-0.00303542125,1060.666626,-0.007975151762,1060.666626,-0.00278857653,
1060,-0.01358996704,1060,0.01057407446,1060,0.01661990024,1060,0.01131847128,1060,-0.002900085412,1060,-0.008024708368,1060,-0.002783535281,
1059.333374,-0.01376981474,1059.333374,0.01044364925,1059.333374,0.01652063988,1059.333374,0.01130678039,1059.333374,-0.003042618744,1059.333374,-0.00811384432,1059.333374,-0.00276203244,
1058.666626,-0.01371042524,1058.666626,0.01053240802,1058.666626,0.01667329296,1058.666626,0.01120670792,1058.666626,-0.002911450807,1058.666626,-0.007974694483,1058.666626,-0.002652392024,
1058,-0.01364987437,1058,0.01062354445,1058,0.01665360294,1058,0.01128650922,1058,-0.002971203532,1058,-0.008121110499,1058,-0.002591463039,
1057.333374,-0.01364214811,1057.333374,0.01053182408,1057.333374,0.01678232849,1057.333374,0.01130489446,1057.333374,-0.002906102454,1057.333374,-0.008033297025,1057.333374,-0.002557135187,
1056.666626,-0.01360175852,1056.666626,0.01058139559,1056.666626,0.01675066166,1056.666626,0.01116715744,1056.666626,-0.003040562151,1056.666626,-0.008039548062,1056.666626,-0.002567377174,
1056,-0.01364726573,1056,0.01056044176,1056,0.01666877419,1056,0.01120753121,1056,-0.003053774592,1056,-0.008061451837,1056,-0.002716348041,
1055.333374,-0.01372547448,1055.333374,0.01077504084,1055.333374,0.01662557572,1055.333374,0.01119228452,1055.333374,-0.002799327485,1055.333374,-0.007883801125,1055.333374,-0.002674466465,
1054.666626,-0.01369286794,1054.666626,0.01074545365,1054.666626,0.01672889665,1054.666626,0.01129038818,1054.666626,-0.002767382422,1054.666626,-0.007813736796,1054.666626,-0.002724734135,
1054,-0.01362749841,1054,0.01081367861,1054,0.01674057171,1054,0.01138739754,1054,-0.002743358025,1054,-0.007870581932,1054,-0.002643644344,
1053.333374,-0.01366648078,1053.333374,0.01086304337,1053.333374,0.01674826629,1053.333374,0.01137371268,1053.333374,-0.0027021477,1053.333374,-0.0077676652,1053.333374,-0.002659698715,
1052.666626,-0.01361891814,1052.666626,0.01070286799,1052.666626,0.01665876806,1052.666626,0.01133008208,1052.666626,-0.002883011242,1052.666626,-0.007913236506,1052.666626,-0.002673951909,
1052,-0.01363768335,1052,0.01079504937,1052,0.01673126407,1052,0.01132357214,1052,-0.002814861946,1052,-0.00778419245,1052,-0.002717582742,
1051.333374,-0.01364877075,1051.333374,0.01082267519,1051.333374,0.01663265005,1051.333374,0.01133265905,1051.333374,-0.002767794067,1051.333374,-0.007847499102,1051.333374,-0.002586573828,
1050.666626,-0.01376259234,1050.666626,0.01070026774,1050.666626,0.01666675694,1050.666626,0.01128690783,1050.666626,-0.002713158028,1050.666626,-0.007885579951,1050.666626,-0.002616679529,
1050,-0.01371544134,1050,0.01069172472,1050,0.01660346799,1050,0.01139895711,1050,-0.002625788096,1050,-0.007738372311,1050,-0.002570773941,
1049.333374,-0.01376409642,1049.333374,0.01070522889,1049.333374,0.01665680297,1049.333374,0.01135165803,1049.333374,-0.002746547572,1049.333374,-0.007891935296,1049.333374,-0.002489243634,
1048.666626,-0.01366733294,1048.666626,0.01073380467,1048.666626,0.016776409,1048.666626,0.01130725909,1048.666626,-0.002656920115,1048.666626,-0.007945668884,1048.666626,-0.002613077173,
1048,-0.01372843329,1048,0.01081686374,1048,0.0166563727,1048,0.01142361946,1048,-0.002738676267,1048,-0.007757494226,1048,-0.002592543606,
1047.333374,-0.01344749145,1047.333374,0.01090758294,1047.333374,0.01691364869,1047.333374,0.01157608535,1047.333374,-0.002468961524,1047.333374,-0.00763954455,1047.333374,-0.002434881404,
1046.666626,-0.01364174671,1046.666626,0.01075803116,1046.666626,0.01686264947,1046.666626,0.01144687366,1046.666626,-0.002662117127,1046.666626,-0.007698650472,1046.666626,-0.002234774409,
1046,-0.01364315115,1046,0.01079677418,1046,0.0167341698,1046,0.01139005553,1046,-0.002681824146,1046,-0.007724996656,1046,-0.002357084537,
1045.333374,-0.01348237414,1045.333374,0.01098085102,1045.333374,0.01699830219,1045.333374,0.01157294866,1045.333374,-0.00240656524,1045.333374,-0.007752866484,1045.333374,-0.002228130121,
1044.666626,-0.0133870542,1044.666626,0.01107646432,1044.666626,0.01693321578,1044.666626,0.01169477776,1044.666626,-0.002290140139,1044.666626,-0.007703126408,1044.666626,-0.002294671955,
1044,-0.01365549304,1044,0.0107846465,1044,0.01681084931,1044,0.01134474948,1044,-0.002610195428,1044,-0.007829855196,1044,-0.002524760552,
1043.333374,-0.01344964933,1043.333374,0.01093524229,1043.333374,0.01688100398,1043.333374,0.01148647536,1043.333374,-0.002509987913,1043.333374,-0.007768885698,1043.333374,-0.002385918749,
1042.666626,-0.01354866941,1042.666626,0.01098358538,1042.666626,0.01699482836,1042.666626,0.01156672742,1042.666626,-0.002321708249,1042.666626,-0.007686087396,1042.666626,-0.002248938428,
1042,-0.01364214811,1042,0.01107484382,1042,0.01684965193,1042,0.01163117308,1042,-0.002429733286,1042,-0.007632880937,1042,-0.002287873998,
1041.333374,-0.01364139561,1041.333374,0.01104449388,1041.333374,0.0169078093,1041.333374,0.01166675054,1041.333374,-0.002271084813,1041.333374,-0.007632270455,1041.333374,-0.00225790008,
1040.666626,-0.01358229015,1040.666626,0.01087243948,1040.666626,0.01672365144,1040.666626,0.01158374175,1040.666626,-0.002467005281,1040.666626,-0.007806058507,1040.666626,-0.002282981528,
1040,-0.01353883371,1040,0.0110113034,1040,0.01696791127,1040,0.01154607162,1040,-0.002342306077,1040,-0.007607343141,1040,-0.002348845592,
1039.333374,-0.0135544911,1039.333374,0.01106018666,1039.333374,0.01696363091,1039.333374,0.01160296425,1039.333374,-0.002385094995,1039.333374,-0.00748716481,1039.333374,-0.002259496599,
1038.666626,-0.01353236008,1038.666626,0.0110734636,1038.666626,0.01692169532,1038.666626,0.01166201755,1038.666626,-0.002282878617,1038.666626,-0.007586484775,1038.666626,-0.002341945656,
1038,-0.01358118653,1038,0.01096903719,1038,0.0168145895,1038,0.011495566,1038,-0.002450480359,1038,-0.007712536026,1038,-0.002353376942,
1037.333374,-0.01360722817,1037.333374,0.01115305442,1037.333374,0.01693719998,1037.333374,0.0116445208,1037.333374,-0.002360843355,1037.333374,-0.00759961037,1037.333374,-0.002349669579,
1036.666626,-0.0134414183,1036.666626,0.01102035772,1036.666626,0.01691445522,1036.666626,0.01173490752,1036.666626,-0.002283032984,1036.666626,-0.007477801293,1036.666626,-0.002253161743,
1036,-0.01347660273,1036,0.01107059512,1036,0.01686865091,1036,0.01170078758,1036,-0.002290449105,1036,-0.007573714945,1036,-0.002263823058,
1035.333374,-0.0135170538,1035.333374,0.0111944098,1035.333374,0.01698134281,1035.333374,0.01174623799,1035.333374,-0.002212986816,1035.333374,-0.00749479793,1035.333374,-0.002138240961,
1034.666626,-0.01355313603,1034.666626,0.0111046657,1034.666626,0.01690807752,1034.666626,0.0116463555,1034.666626,-0.002252183156,1034.666626,-0.007570255548,1034.666626,-0.002276955871,
1034,-0.0135958381,1034,0.01110044401,1034,0.01691023074,1034,0.01163484249,1034,-0.002291170182,1034,-0.007488030009,1034,-0.002292766469,
1033.333374,-0.01357385982,1033.333374,0.01117244363,1033.333374,0.01694220491,1033.333374,0.01166794728,1033.333374,-0.002261556918,1033.333374,-0.007528432179,1033.333374,-0.002100476995,
1032.666626,-0.01357049774,1032.666626,0.01114166062,1032.666626,0.017102357,1032.666626,0.0117475139,1032.666626,-0.002213501837,1032.666626,-0.007406348363,1032.666626,-0.002167811152,
1032,-0.01351519674,1032,0.01140185446,1032,0.01706108078,1032,0.01180445962,1032,-0.002112429822,1032,-0.007453730796,1032,-0.002090069465,
1031.333374,-0.01358670555,1031.333374,0.01124485303,1031.333374,0.01710521057,1031.333374,0.01181374304,1031.333374,-0.002290088683,1031.333374,-0.007552040741,1031.333374,-0.002180998679,
1030.666626,-0.01370325219,1030.666626,0.01113711949,1030.666626,0.01687432826,1030.666626,0.01158549637,1030.666626,-0.002235752996,1030.666626,-0.007658874616,1030.666626,-0.002349206246,
1030,-0.01366602909,1030,0.01121332217,1030,0.01694826223,1030,0.01159719471,1030,-0.002259651199,1030,-0.007604748942,1030,-0.002247032709,
